family_rank;family_id;members_count;nodes_count;max_common_value;min_common_value;common_span;max_avg_step;min_avg_step;steps_to_1;total_v2;avg_v2;final_surplus;max_debt_trunk;max_debt_trunk_step;trunk_starts_dissipative;max_value_inside_trunk;max_value_inside_trunk_step;max_ratio_inside_trunk;biggest_drop_ratio;biggest_drop_v2;biggest_drop_step;biggest_drop_from;biggest_drop_to;prefix_60_v2_trunk;surplus_per_step;nodes_per_member
1;5166a862c128;62;78;8216025965;428885;8215597080;100.0;23.0;63;133;2.111111111111111;33.14736245456717;0.0;0;True;8216025965;0;1.0;0.005859379553959686;9;16;428885;2513;3,2,1,1,3,1,6,2,2,2,1,3,4,2,5,9,2,3,1,4,1,1,2,2,3,1,1,1,1,4,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1;0.5261486103899551;1.2580645161290323
2;a20409475c9c;61;7;71090621;6241151;64849470;22.24590163934426;16.24590163934426;126;226;1.7936507936507937;26.294724909134345;6.852637545432827;63;False;8216025965;63;115.57116606141336;0.005859379553959686;9;79;428885;2513;3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1,1,1,1,1,2,1,1,2;0.20868829292963767;0.11475409836065574
3;9ab590894f04;58;5;5547689;1643759;3903930;15.724137931034482;11.724137931034482;134;235;1.7537313432835822;22.615024903365082;10.532337551202076;71;False;8216025965;71;1480.9817141876554;0.005859379553959686;9;87;428885;2513;2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,5,2,1,1;0.168768842562426;0.08620689655172414
4;ec808c2135fe;57;1;1095839;1095839;0;10.929824561403509;10.929824561403509;138;239;1.7318840579710144;20.275174900480465;12.872187554086707;75;False;8216025965;75;7497.475418378065;0.005859379553959686;9;91;428885;2513;1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2;0.14692155724985845;0.017543859649122806
5;a5c2c72234b6;56;1;730559;730559;0;10.125;10.125;139;240;1.7266187050359711;19.690212399759304;13.457150054807869;76;False;8216025965;76;11246.218258894902;0.005859379553959686;9;92;428885;2513;1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1;0.14165620431481513;0.017857142857142856
6;1cdc0b0c8ace;42;1;1948157;1948157;0;10.666666666666666;10.666666666666666;140;243;1.7357142857142858;21.105249899038142;12.042112555529016;77;False;8216025965;77;4217.332568679013;0.005859379553959686;9;93;428885;2513;3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1;0.15075178499312958;0.023809523809523808
7;b604d18230e8;41;1;1298771;1298771;0;9.926829268292684;9.926829268292684;141;244;1.7304964539007093;20.52028739831698;12.627075056250177;78;False;8216025965;78;6326.00047660442;0.005859379553959686;9;94;428885;2513;1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1;0.14553395317955306;0.024390243902439025
8;a771b7133ae2;40;1;865847;865847;0;9.175;9.175;142;245;1.7253521126760563;19.935324897595848;13.212037556971325;79;False;8216025965;79;9489.004367977252;0.005859379553959686;9;95;428885;2513;1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2;0.14038961195490035;0.025
9;bb03c8f94299;37;1;2308925;2308925;0;8.837837837837839;8.837837837837839;143;248;1.7342657342657342;21.350362396874687;11.797000057692486;80;False;8216025965;80;3558.3771517047976;0.005859379553959686;9;96;428885;2513;3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1;0.14930323354457822;0.02702702702702703
10;d28d60955bf6;28;4;17981;10115;7866;100.32142857142857;96.32142857142857;25;54;2.16;14.3759374819711;0.0;0;True;17981;0;1.0;0.18750411915903248;4;4;15173;2845;3,1,1,4,3,1,2,2,4,2,1,1,1,1,1,1,2,4,3,3,3,1,2,3,4;0.575037499278844;0.14285714285714285
11;dbe9d33f49c6;27;36;5734125917;266069;5733859848;44.111111111111114;9.11111111111111;33;85;2.5757575757575757;32.69623747620185;0.0;0;True;5734125917;0;1.0;0.005859382340671029;9;14;266069;1559;3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2,3,4;0.9907950750364197;1.3333333333333333
12;ef2cfc17ddb0;27;1;14741;14741;0;130.25925925925927;130.25925925925927;46;87;1.891304347826087;14.091724966826817;0.0;0;True;14741;0;1.0;0.04687605996879452;6;1;14741;691;6,1,3,4,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1,1,4,2,2,4,3,1,1,5,4;0.3063418471049308;0.037037037037037035
13;d06c883baba3;25;100;30079718549;11645;30079706904;129.6;29.6;70;146;2.085714285714286;35.05262494951907;0.0;0;True;30079718549;0;1.0;0.002929687529153357;10;15;33497429;98137;6,1,1,3,2,3,1,1,1,1,1,1,5,5,10,2,1,4,3,1,3,1,1,1,6,1,3,4,2,1,1,3,1,1,1,2,2,1,2,1,1,2,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,3,1,1;0.5007517849931296;4.0
14;a1146ae917ba;23;1;1539283;1539283;0;7.6521739130434785;7.6521739130434785;144;249;1.7291666666666667;20.765399896153525;12.381962558413647;81;False;8216025965;81;5337.566883412602;0.005859379553959686;9;97;428885;2513;1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2;0.14420416594551058;0.043478260869565216
15;863a750a5ebf;22;136;17494428437;15871;17494412566;143.6818181818182;8.681818181818182;102;196;1.9215686274509804;34.33382492644208;0.0;0;True;17494428437;0;1.0;0.04687500000089314;6;1;17494428437;820051333;6,4,2,1,1,2,1,2,2,4,2,1,4,1,2,2,1,4,1,1,1,3,1,3,1,1,6,1,1,1,1,1,1,1,1,1,4,1,3,1,2,2,2,3,1,1,2,1,1,2,1,1,3,5,1,1,3,2,1,1;0.33660612672982426;6.181818181818182
16;83afcd22475b;22;84;8138196845;14765;8138182080;99.22727272727273;16.227272727272727;80;160;2.0;33.202999942307514;0.0;0;True;8138196845;0;1.0;0.01171875002071566;8;43;188565077;2209747;3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,3,1,1,2,2,1,1,3,1,3,1,2,1,2,1,8,1,3,1,1,2,1,1,1,1,1,1,6,3,3,5,3,2;0.4150374992788439;3.8181818181818183
17;045238bceb85;22;1;2052377;2052377;0;7.0;7.0;145;251;1.7310344827586206;21.180437395432364;11.966925059134809;82;False;8216025965;82;4003.1758127283633;0.005859379553959686;9;98;428885;2513;2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1;0.14607198203746458;0.045454545454545456
18;b8cc5836c07f;21;4;2725001;1211111;1513890;8.619047619047619;5.619047619047619;57;112;1.9649122807017543;21.6571374588941;11.039100017307746;24;False;5734125917;24;2104.265619352066;0.005859382340671029;9;38;266069;1559;2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2,3,4;0.3799497799805982;0.19047619047619047
19;48083f7ff32c;21;1;1368251;1368251;0;6.333333333333333;6.333333333333333;146;252;1.726027397260274;20.595474894711202;12.551887559855942;83;False;8216025965;83;6004.765181973191;0.005859379553959686;9;99;428885;2513;1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1;0.14106489653911783;0.047619047619047616
20;757fb0d6c863;20;10;180335645;4690943;175644702;33.3;24.3;151;267;1.7682119205298013;27.670662391105424;7.3819625584136475;81;False;30079718549;81;166.79851922230904;0.002929687529153357;10;96;33497429;98137;3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1,1,4,1,1,1,2,2,1,1,1;0.1832494198086452;0.5
21;e4d60c7a9866;20;1;912167;912167;0;5.65;5.65;147;253;1.7210884353741496;20.01051239399007;13.136850060577103;84;False;8216025965;84;9007.151064443244;0.005859379553959686;9;100;428885;2513;1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1;0.13612593465299366;0.05
22;4cb1e2ec9bc2;20;1;807407;807407;0;4.9;4.9;60;115;1.9166666666666667;19.90224995673063;12.793987519471216;27;False;5734125917;27;7101.902655042624;0.005859382340671029;9;41;266069;1559;1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2,3,4;0.3317041659455105;0.05
23;0729afc8bcdd;19;22;2270045;37877;2232168;90.73684210526316;69.73684210526316;37;80;2.1621621621621623;21.356387473317227;0.0;0;True;2270045;0;1.0;0.09375007734746461;5;7;404021;37877;3,1,4,1,2,1,5,5,1,1,1,1,3,1,1,4,3,1,2,2,4,2,1,1,1,1,1,1,2,4,3,3,3,1,2,3,4;0.5771996614410061;1.1578947368421053
24;be8aec04b717;19;1;3127295;3127295;0;24.57894736842105;24.57894736842105;161;277;1.720496894409938;21.821037383893866;13.231587565625205;91;False;30079718549;91;9618.446148828301;0.002929687529153357;10;106;33497429;98137;1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1,1;0.13553439368878178;0.05263157894736842
25;2aff50ecb251;19;1;608111;608111;0;4.947368421052632;4.947368421052632;148;254;1.7162162162162162;19.425549893268908;13.721812561298265;85;False;8216025965;85;13510.73400250941;0.005859379553959686;9;101;428885;2513;1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2;0.13125371549506018;0.05263157894736842
26;129e48780fbd;19;1;538271;538271;0;4.157894736842105;4.157894736842105;61;116;1.901639344262295;19.31728745600948;13.37895002019237;28;False;5734125917;28;10652.86057952221;0.005859382340671029;9;42;266069;1559;1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2,3;0.316676843541139;0.05263157894736842
27;154a0fa8504b;18;91;7998895637;11467;7998884170;101.77777777777777;11.777777777777779;75;152;2.026666666666667;33.12781244591329;0.0;0;True;7998895637;0;1.0;0.046875000001953396;6;1;7998895637;374948233;6,2,1,1,2,1,3,2,1,1,1,2,2,1,2,3,4,6,2,3,1,2,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,2,6,3,1,2,2,2,1,4,1,2,4,1,3,2;0.44170416594551054;5.055555555555555
28;8a00a914551b;18;55;18997161173;11183;18997149990;68.94444444444444;14.944444444444445;54;120;2.2222222222222223;34.41202496105757;0.0;0;True;18997161173;0;1.0;0.023437500000411244;7;1;18997161173;445245965;7,3,4,5,1,2,1,3,1,1,2,3,1,3,1,2,1,2,5,1,2,2,1,2,3,1,3,1,2,1,1,2,3,1,1,1,2,6,1,1,1,2,2,2,1,6,4,2,1,3,1,2,3,4;0.6372597215010661;3.0555555555555554
29;9703246df1cb;18;11;73338857;1907711;71431146;15.444444444444445;5.444444444444445;107;196;1.8317757009345794;26.409012422836298;6.793987519471216;27;False;8138196845;27;110.96705318164422;0.01171875002071566;8;70;188565077;2209747;2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,3,1,1,2,2,1;0.24681320021342334;0.6111111111111112
30;e02d2b05e182;18;4;7577225;3367655;4209570;8.166666666666666;5.166666666666667;157;272;1.732484076433121;23.160887386778484;11.172937539663579;55;False;17494428437;55;2308.817335766062;0.04687500000089314;6;56;17494428437;820051333;2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6,4,2,1,1;0.14752157571196486;0.2222222222222222
31;b2353b4633dc;17;7;4444577;1975367;2469210;11.470588235294118;5.470588235294118;114;203;1.780701754385965;22.314274917788197;10.813537528125089;39;False;7998895637;39;1799.6978423368523;0.046875000001953396;6;40;7998895637;374948233;2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1,1,1,2,2,1,2,3,4,6,2,3,1;0.19573925366480874;0.4117647058823529
32;2ffa9e590f38;17;1;2245103;2245103;0;4.470588235294118;4.470588235294118;160;275;1.71875;21.405999884615028;12.927825041827049;58;False;17494428437;58;7792.260950611175;0.04687500000089314;6;59;17494428437;820051333;1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6,4;0.13378749927884392;0.058823529411764705
33;23914b4c4d9b;17;1;1271807;1271807;0;4.764705882352941;4.764705882352941;117;206;1.7606837606837606;20.55938741562474;12.643612526682773;37;False;8138196845;37;6398.924400479003;0.01171875002071566;8;80;188565077;2209747;1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1,1,1,1;0.17572125996260463;0.058823529411764705
34;c441b34864c6;17;1;405407;405407;0;4.470588235294118;4.470588235294118;149;255;1.7114093959731544;18.840587392547747;14.306775062019426;86;False;8216025965;86;20266.117666937178;0.005859379553959686;9;102;428885;2513;1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1;0.1264468952519983;0.058823529411764705
35;3d57b5f99ffc;17;1;358847;358847;0;3.588235294117647;3.588235294117647;62;117;1.8870967741935485;18.73232495528832;13.963912520913524;29;False;5734125917;29;15979.305712462414;0.005859382340671029;9;43;266069;1559;1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1,2;0.30213427347239225;0.058823529411764705
36;773da70ca50a;16;1;1496735;1496735;0;3.75;3.75;161;276;1.7142857142857142;20.821037383893866;13.51278754254821;59;False;17494428437;59;11688.39402900313;0.04687500000089314;6;60;17494428437;820051333;1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,6;0.12932321356455817;0.0625
37;48d73091d886;16;1;847871;847871;0;4.0625;4.0625;118;207;1.7542372881355932;19.97442491490358;13.228575027403934;38;False;8138196845;38;9598.390374243252;0.01171875002071566;8;81;188565077;2209747;1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1,1,1;0.1692747874144371;0.0625
38;40a204788ca3;15;2;8339453;5559635;2779818;29.733333333333334;28.733333333333334;162;280;1.728395061728395;23.236074883172705;11.816550066346366;92;False;30079718549;92;3606.9174499814317;0.002929687529153357;10;107;33497429;98137;3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,1;0.14343256100723892;0.13333333333333333
39;da5799ec406f;15;1;239231;239231;0;3.0;3.0;63;118;1.873015873015873;18.147362454567173;14.548875021634686;30;False;5734125917;30;23968.99196592415;0.005859382340671029;9;44;266069;1559;1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,6,4,1,2,2,3,2,1,3,3,9,1,1,5,2,1,1,3,2,3,1,2,1,4,1,3,1;0.288053372294717;0.06666666666666667
40;12eadc99058e;14;87;52304792741;10403;52304782338;101.78571428571429;14.785714285714286;96;188;1.9583333333333333;35.84359993076902;0.0;0;True;52304792741;0;1.0;0.04687500178632082;6;24;8747029;410017;4,1,1,1,1,4,3,1,2,1,2,1,2,3,3,1,4,3,1,1,2,3,4,6,2,2,1,2,2,1,1,2,1,4,1,1,2,2,3,1,2,1,5,1,1,5,1,1,3,1,3,1,1,3,1,2,6,1,1,1;0.37337083261217724;6.214285714285714
41;905178154fa7;14;1;1316911;1316911;0;5.142857142857143;5.142857142857143;117;206;1.7606837606837606;20.55938741562474;12.568425030288552;42;False;7998895637;42;6073.983463574988;0.046875000001953396;6;43;7998895637;374948233;1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1,1,1,2,2,1,2,3,4,6;0.17572125996260463;0.07142857142857142
42;8ea236f4b1b4;14;1;997823;997823;0;3.2142857142857144;3.2142857142857144;162;277;1.7098765432098766;20.236074883172705;14.097750043269372;60;False;17494428437;60;17532.596900452285;0.04687500000089314;6;61;17494428437;820051333;1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1;0.1249140424887204;0.07142857142857142
43;5fe9a06dd63f;14;1;565247;565247;0;3.5714285714285716;3.5714285714285716;119;208;1.7478991596638656;19.389462414182418;13.813537528125089;39;False;8138196845;39;14397.594051803902;0.01171875002071566;8;82;188565077;2209747;1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1,1;0.1629366589427094;0.07142857142857142
44;481c0acca2a9;14;1;270271;270271;0;4.214285714285714;4.214285714285714;150;256;1.7066666666666668;18.255624891826585;14.891737562740587;87;False;8216025965;87;30399.21399262222;0.005859379553959686;9;103;428885;2513;1,1,1,1,1,2,1,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1;0.12170416594551056;0.07142857142857142
45;ed0d54327b23;13;20;222134561;13696543;208438018;31.923076923076923;12.923076923076923;171;299;1.7485380116959064;27.971412376682338;7.081212572836762;101;False;30079718549;101;135.41215024617443;0.002929687529153357;10;116;33497429;98137;2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1,4,2,1,1,1,1,1,1,1,3,1,1,1;0.1635755109747505;1.5384615384615385
46;c0757c1d05f8;13;4;6157133;1824335;4332798;8.846153846153847;5.846153846153846;144;251;1.7430555555555556;22.765399896153525;10.381962558413647;81;False;8216025965;81;1334.3915041302503;0.005859379553959686;9;97;428885;2513;3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2;0.15809305483439948;0.3076923076923077
47;b29bc6b42f8a;13;1;1755881;1755881;0;4.538461538461538;4.538461538461538;118;208;1.7627118644067796;20.97442491490358;12.153387531009713;43;False;7998895637;43;4555.488462486923;0.046875000001953396;6;44;7998895637;374948233;2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1,1,1,2,2,1,2,3,4;0.17774936368562355;0.07692307692307693
48;4436179f23ed;13;1;487039;487039;0;4.923076923076923;4.923076923076923;140;241;1.7214285714285715;19.105249899038142;14.042112555529016;77;False;8216025965;77;16869.33893384308;0.005859379553959686;9;93;428885;2513;1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1;0.13646607070741532;0.07692307692307693
49;68de507d8290;13;1;64405;64405;0;105.76923076923077;105.76923076923077;22;51;2.3181818181818183;16.130824984134563;0.0;0;True;64405;0;1.0;0.04687524260538778;6;1;64405;3019;6,1,2,4,3,1,1,1,2,1,1,1,1,4,2,2,4,3,1,1,5,4;0.7332193174606619;0.07692307692307693
50;17f435640d64;12;56;46548912269;11717;46548900552;85.91666666666667;29.916666666666668;81;164;2.0246913580246915;35.61803744158635;0.0;0;True;46548912269;0;1.0;0.046875009889709954;6;44;1579925;74059;3,5,3,3,1,2,2,4,2,1,1,1,3,3,1,1,1,2,1,1,1,3,2,3,1,1,5,3,3,1,1,1,1,1,1,1,4,3,1,1,1,2,1,6,1,2,5,1,4,6,1,1,2,1,1,1,2,3,1,1;0.4397288573035352;4.666666666666667
51;3e7039e23795;12;5;73048229;14429279;58618950;12.5;8.5;184;318;1.7282608695652173;26.366899867307268;8.685725082211803;114;False;30079718549;114;411.7788885614188;0.002929687529153357;10;129;33497429;98137;4,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,5,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,2,1,2,3,2,1,1,1,1,3,1;0.14329836884406125;0.4166666666666667
52;0cbafd72aad9;12;1;1216223;1216223;0;5.333333333333333;5.333333333333333;148;255;1.722972972972973;20.425549893268908;12.721812561298265;85;False;8216025965;85;6755.361446872818;0.005859379553959686;9;101;428885;2513;1,1,1,1,3,3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2;0.13801047225181695;0.08333333333333333
53;e8dc6b7c55b7;12;1;1170587;1170587;0;3.9166666666666665;3.9166666666666665;119;209;1.7563025210084033;20.389462414182418;12.738350031730874;44;False;7998895637;44;6833.234639544092;0.046875000001953396;6;45;7998895637;374948233;1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2,1,1,1,2,2,1,2,3;0.1713400202872472;0.08333333333333333
54;f8ae725b8322;12;1;649385;649385;0;4.333333333333333;4.333333333333333;141;243;1.7234042553191489;19.52028739831698;13.627075056250177;78;False;8216025965;78;12652.010694734248;0.005859379553959686;9;94;428885;2513;2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1;0.13844175459799277;0.08333333333333333
55;ec09d53fbb3f;11;104;50543191457;50887;50543140570;112.63636363636364;9.636363636363637;74;153;2.0675675675675675;35.712774946634454;0.0;0;True;50543191457;0;1.0;0.02343750000025733;7;10;30360157397;711566189;2,2,1,2,2,3,1,1,1,7,3,2,1,1,3,2,1,1,2,1,3,3,1,2,1,1,2,1,1,4,5,1,1,4,1,1,3,2,1,1,1,3,1,2,2,1,6,2,1,1,2,2,6,1,2,4,3,1,1,1;0.4826050668464115;9.454545454545455
56;1584c6d15a14;11;4;40823909;7654483;33169426;17.545454545454547;14.545454545454545;141;249;1.7659574468085106;25.52028739831698;10.323312532452022;45;False;52304792741;45;1281.229407526849;0.04687500178632082;6;69;8747029;410017;4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,4,1,1,1,1,4,3,1,2,1,2,1,2,3,3;0.18099494608735447;0.36363636363636365
57;d5c3f556f05c;11;1;376831;376831;0;3.272727272727273;3.272727272727273;120;209;1.7416666666666667;18.804499913461257;14.398500028846243;40;False;8138196845;40;21596.41018122182;0.01171875002071566;8;83;188565077;2209747;1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1,1,1,2,1,1,1;0.15670416594551048;0.09090909090909091
