start;classe_mod_1024;reached_one;total_steps;first_descent_step;final_descent_step;last_above_start_step;first_positive_surplus_step;peak_step;max_value;max_ratio;max_debt;max_debt_step;max_run_1;count_1;count_2;count_3;count_4_plus;ratio_1;ratio_2;ratio_3;ratio_4_plus;total_v2;avg_v2;final_surplus;prefix_50
565247;1023;True;119;95;95;94;95;39;8138196845;14397.594051803902;13.813537528125089;39;12;70;26;14;9;0.5882352941176471;0.2184873949579832;0.11764705882352941;0.07563025210084033;208;1.7478991596638656;19.389462414182418;1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4
577231;719;True;143;95;95;94;95;80;8216025965;14233.514771382688;13.797000057692486;80;7;86;33;12;12;0.6013986013986014;0.23076923076923078;0.08391608391608392;0.08391608391608392;246;1.7202797202797202;19.350362396874687;1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1
3843753;681;True;135;1;95;94;1;61;50543191457;13149.43792095902;13.682712543990519;61;7;78;34;11;12;0.5777777777777777;0.2518518518518518;0.08148148148148149;0.08888888888888889;236;1.7481481481481482;22.03006240264392;2,1,1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1
4787867;667;True;143;95;95;94;95;54;58956314129;12313.690862549023;13.587975038942432;54;7;83;31;17;12;0.5804195804195804;0.21678321678321677;0.11888111888111888;0.08391608391608392;249;1.7412587412587412;22.350362396874687;1,2,1,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2
4414703;239;True;167;15;95;94;15;71;52304792741;11847.862187105226;13.532337551202076;71;12;101;34;17;15;0.6047904191616766;0.20359281437125748;0.10179640718562874;0.08982035928143713;287;1.718562874251497;22.311262379566926;1,1,1,2,1,1,1,1,1,3,2,2,3,1,3,1,1,1,2,1,1,1,1,1,3,1,4,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,2
924907;235;True;123;3;95;94;3;48;7998895637;8648.324249897558;13.078200034615492;48;11;71;29;14;9;0.5772357723577236;0.23577235772357724;0.11382113821138211;0.07317073170731707;215;1.7479674796747968;20.0496124112978;1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2
2245103;495;True;160;76;95;94;76;58;17494428437;7792.260950611175;12.927825041827049;58;9;94;36;18;12;0.5875;0.225;0.1125;0.075;275;1.71875;21.405999884615028;1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1
1154461;413;True;143;1;95;94;1;80;8216025965;7116.76355026285;12.797000057692486;80;7;85;34;12;12;0.5944055944055944;0.23776223776223776;0.08391608391608392;0.08391608391608392;247;1.7272727272727273;20.350362396874687;3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1
1507325;1021;True;120;1;95;94;1;40;8138196845;5399.098963395419;12.398500028846243;40;12;70;26;15;9;0.5833333333333334;0.21666666666666667;0.125;0.075;211;1.7583333333333333;20.804499913461257;3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2
1849815;471;True;123;3;95;94;3;48;7998895637;4324.159787330084;12.078200034615492;48;11;72;27;14;10;0.5853658536585366;0.21951219512195122;0.11382113821138211;0.08130081300813008;216;1.7560975609756098;21.0496124112978;1,1,4,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2
2308925;829;True;143;1;95;94;1;80;8216025965;3558.3771517047976;11.797000057692486;80;7;85;33;13;12;0.5944055944055944;0.23076923076923078;0.09090909090909091;0.08391608391608392;248;1.7342657342657342;21.350362396874687;3,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1
432923;795;True;142;94;94;93;94;79;8216025965;18978.030654411985;14.212037556971325;79;7;85;34;11;12;0.5985915492957746;0.23943661971830985;0.07746478873239436;0.08450704225352113;244;1.7183098591549295;18.935324897595848;1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2
2559903;927;True;117;82;94;93;82;34;38828142341;15167.817820050213;13.888725024519303;34;16;69;23;16;9;0.5897435897435898;0.19658119658119658;0.13675213675213677;0.07692307692307693;207;1.7692307692307692;21.55938741562474;1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2,5,1
3595803;539;True;123;88;94;93;88;40;38828142341;10798.183977542707;13.398500028846243;40;16;73;23;18;9;0.5934959349593496;0.18699186991869918;0.14634146341463414;0.07317073170731707;217;1.7642276422764227;22.0496124112978;1,2,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2
847871;1023;True;118;94;94;93;94;38;8138196845;9598.390374243252;13.228575027403934;38;11;69;26;14;9;0.5847457627118644;0.22033898305084745;0.11864406779661017;0.07627118644067797;207;1.7542372881355932;19.97442491490358;1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1
865847;567;True;142;3;94;93;3;79;8216025965;9489.004367977252;13.212037556971325;79;7;85;33;12;12;0.5985915492957746;0.2323943661971831;0.08450704225352113;0.08450704225352113;245;1.7253521126760563;19.935324897595848;1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2
1130495;1023;True;119;94;94;93;94;39;8138196845;7198.79065807456;12.813537528125089;39;13;70;25;15;9;0.5882352941176471;0.21008403361344538;0.12605042016806722;0.07563025210084033;209;1.7563025210084033;20.389462414182418;1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4
1387361;865;True;122;1;94;93;1;47;7998895637;5765.547422048046;12.49323753389433;47;11;70;29;14;9;0.5737704918032787;0.23770491803278687;0.11475409836065574;0.07377049180327869;214;1.7540983606557377;20.634574912018962;2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1
3367655;743;True;159;75;94;93;75;57;17494428437;5194.83986245622;12.342862541105902;57;9;93;36;18;12;0.5849056603773585;0.22641509433962265;0.11320754716981132;0.07547169811320754;274;1.7232704402515724;21.99096238533619;1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,2
1731693;109;True;142;1;94;93;1;79;8216025965;4744.504923794229;12.212037556971325;79;7;84;34;12;12;0.5915492957746479;0.23943661971830985;0.08450704225352113;0.08450704225352113;246;1.732394366197183;20.935324897595848;3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2
3927679;639;True;169;88;94;93;88;43;17892470477;4555.481870336145;12.153387531009713;43;12;104;34;18;13;0.6153846153846154;0.20118343195266272;0.10650887573964497;0.07692307692307693;290;1.7159763313609468;22.141337378124604;1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,3,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,3,6,1,2,2,1
2260989;1021;True;119;1;94;93;1;39;8138196845;3599.3969209934235;11.813537528125089;39;11;69;26;15;9;0.5798319327731093;0.2184873949579832;0.12605042016806722;0.07563025210084033;210;1.7647058823529411;21.389462414182418;3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4
2471679;767;True;165;93;93;92;93;50;48095597285;19458.674562918568;14.2481250360578;50;13;97;36;21;11;0.5878787878787879;0.21818181818181817;0.12727272727272726;0.06666666666666667;283;1.715151515151515;21.48118738100925;1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,1,1,1,1
649385;169;True;141;1;93;92;1;78;8216025965;12652.010694734248;13.627075056250177;78;7;84;34;11;12;0.5957446808510638;0.24113475177304963;0.07801418439716312;0.0851063829787234;243;1.7234042553191489;19.52028739831698;2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2
4324223;895;True;133;90;93;92;90;59;50543191457;11688.386897946753;13.51278754254821;59;6;77;33;11;12;0.5789473684210527;0.24812030075187969;0.08270676691729323;0.09022556390977443;233;1.7518796992481203;22.199987404086244;1,1,1,1,1,1,3,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2
3753799;839;True;128;93;93;92;93;76;42216015293;11246.210916727294;13.457150054807869;76;10;73;32;12;11;0.5703125;0.25;0.09375;0.0859375;225;1.7578125;22.124799907692022;1,1,2,2,1,1,3,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1
4943359;511;True;165;93;93;92;93;50;48095597285;9729.33531329608;13.2481250360578;50;13;97;35;22;11;0.5878787878787879;0.21212121212121213;0.13333333333333333;0.06666666666666667;284;1.7212121212121212;22.48118738100925;1,1,1,1,1,1,1,1,3,2,3,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,1,1,1,1
1040521;137;True;121;1;93;92;1;46;7998895637;7687.394715724142;12.908275033173183;46;11;70;28;14;9;0.5785123966942148;0.23140495867768596;0.11570247933884298;0.0743801652892562;212;1.7520661157024793;20.219537412740124;2,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1
1298771;339;True;141;2;93;92;2;78;8216025965;6326.00047660442;12.627075056250177;78;7;84;33;12;12;0.5957446808510638;0.23404255319148937;0.0851063829787234;0.0851063829787234;244;1.7304964539007093;20.52028739831698;1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2
1695743;1023;True;118;83;93;92;83;38;8138196845;4799.192356978622;12.228575027403934;38;12;69;25;15;9;0.5847457627118644;0.211864406779661;0.1271186440677966;0.07627118644067797;208;1.7627118644067796;20.97442491490358;1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1
2081043;275;True;121;2;93;92;2;46;7998895637;3843.6955108568154;11.908275033173183;46;11;70;27;15;9;0.5785123966942148;0.2231404958677686;0.12396694214876033;0.0743801652892562;213;1.7603305785123966;21.219537412740124;1,3,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1
2333823;127;True;160;57;93;92;57;51;8514957653;3648.5019013866945;11.833087536778962;51;8;97;36;13;14;0.60625;0.225;0.08125;0.0875;275;1.71875;21.405999884615028;1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,3,1,1,2,1,2,2,1,1,1,4,1,1,1,1,2,2,1,1,1,1,1,1,1
487039;639;True;140;92;92;91;92;77;8216025965;16869.33893384308;14.042112555529016;77;7;84;33;11;12;0.6;0.2357142857142857;0.07857142857142857;0.08571428571428572;241;1.7214285714285715;19.105249899038142;1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1
3243167;159;True;132;92;92;91;92;58;50543191457;15584.517065263675;13.927825041827049;58;5;76;34;10;12;0.5757575757575758;0.25757575757575757;0.07575757575757576;0.09090909090909091;231;1.75;21.784949904807405;1,1,1,1,2,1,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1
3707519;639;True;164;92;92;91;92;49;48095597285;12972.447959133857;13.663162535336653;49;13;96;36;21;11;0.5853658536585366;0.21951219512195122;0.12804878048780488;0.06707317073170732;282;1.7195121951219512;22.066149881730382;1,1,1,1,1,1,2,1,2,3,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,1,2,1,1,1,2,1,1,1,1,4
780391;103;True;120;65;92;91;65;45;7998895637;10249.856337400099;13.323312532452022;45;11;70;27;14;9;0.5833333333333334;0.225;0.11666666666666667;0.075;210;1.75;19.804499913461257;1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2
4045279;479;True;121;86;92;91;86;38;38828142341;9598.384274854714;13.228575027403934;38;16;72;22;18;9;0.5950413223140496;0.18181818181818182;0.1487603305785124;0.0743801652892562;214;1.7685950413223142;22.219537412740124;1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1
974079;255;True;140;92;92;91;92;77;8216025965;8434.660807798957;13.042112555529016;77;7;84;32;12;12;0.6;0.22857142857142856;0.08571428571428572;0.08571428571428572;242;1.7285714285714286;20.105249899038142;1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1
1271807;1023;True;117;82;92;91;82;37;8138196845;6398.924400479003;12.643612526682773;37;10;68;26;14;9;0.5811965811965812;0.2222222222222222;0.11965811965811966;0.07692307692307693;206;1.7606837606837606;20.55938741562474;1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1
1560783;207;True;120;63;92;91;63;45;7998895637;5124.924885137781;12.323312532452022;45;11;70;26;15;9;0.5833333333333334;0.21666666666666667;0.125;0.075;211;1.7583333333333333;20.804499913461257;1,1,1,3,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2
1933353;41;True;128;1;92;91;1;62;9533450789;4931.045075058719;12.26767504471168;62;7;77;28;12;11;0.6015625;0.21875;0.09375;0.0859375;224;1.75;21.124799907692022;2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2
1948157;509;True;140;1;92;91;1;77;8216025965;4217.332568679013;12.042112555529016;77;7;83;33;12;12;0.5928571428571429;0.2357142857142857;0.08571428571428572;0.08571428571428572;243;1.7357142857142858;21.105249899038142;3,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1
4292265;681;True;138;1;91;90;1;53;140942996837;32836.50865848218;15.00301253822127;53;11;84;30;9;15;0.6086956521739131;0.21739130434782608;0.06521739130434782;0.10869565217391304;241;1.7463768115942029;22.275174900480465;2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1
730559;447;True;139;91;91;90;91;76;8216025965;11246.218258894902;13.457150054807869;76;7;83;33;11;12;0.5971223021582733;0.23741007194244604;0.07913669064748201;0.08633093525179857;240;1.7266187050359711;19.690212399759304;1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1
4864751;751;True;131;88;91;90;88;57;50543191457;10389.676975656103;13.342862541105902;57;5;75;34;10;12;0.5725190839694656;0.2595419847328244;0.07633587786259542;0.0916030534351145;230;1.7557251908396947;22.369912405528567;1,1,1,2,1,1,1,2,2,2,1,3,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,4,2,1,1
1170587;155;True;119;63;91;90;63;44;7998895637;6833.234639544092;12.738350031730874;44;11;69;27;14;9;0.5798319327731093;0.226890756302521;0.11764705882352941;0.07563025210084033;209;1.7563025210084033;20.389462414182418;1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1
1450015;31;True;127;76;91;90;76;61;9533450789;6574.725633183105;12.682712543990519;61;7;77;27;12;11;0.6062992125984252;0.2125984251968504;0.09448818897637795;0.08661417322834646;222;1.7480314960629921;20.709762408413184;1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1
1395183;495;True;115;91;91;90;91;59;8153728541;5844.200037557797;12.51278754254821;59;8;67;30;7;11;0.5826086956521739;0.2608695652173913;0.06086956521739131;0.09565217391304348;203;1.7652173913043478;20.729312417067064;1,1,1,2,1,1,2,1,3,1,1,1,1,2,1,1,2,1,2,1,4,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,2
1461119;895;True;139;91;91;90;91;76;8216025965;5623.105280952475;12.457150054807869;76;6;83;32;12;12;0.5971223021582733;0.2302158273381295;0.08633093525179857;0.08633093525179857;241;1.7338129496402879;20.690212399759304;1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1
1907711;1023;True;116;81;91;90;81;36;8138196845;4265.948482238662;12.058650025961619;36;9;67;26;14;9;0.5775862068965517;0.22413793103448276;0.1206896551724138;0.07758620689655173;205;1.7672413793103448;21.144349916345902;1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,5,2,2,2,3,2,4,1,1,1
2341175;311;True;119;3;91;90;3;44;7998895637;3416.615860411973;11.738350031730874;44;11;69;26;15;9;0.5798319327731093;0.2184873949579832;0.12605042016806722;0.07563025210084033;210;1.7647058823529411;21.389462414182418;1,1,3,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1
3219199;767;True;137;82;90;89;82;52;140942996837;43782.00814457261;15.418050037500109;52;11;84;29;9;15;0.6131386861313869;0.2116788321167883;0.06569343065693431;0.10948905109489052;239;1.7445255474452555;21.860137401201627;1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1
4550939;283;True;119;82;90;89;82;36;38828142341;8531.896898859774;13.058650025961619;36;16;70;23;17;9;0.5882352941176471;0.19327731092436976;0.14285714285714285;0.07563025210084033;211;1.773109243697479;22.389462414182418;1,2,1,1,1,1,1,3,3,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,2,1,1,3,1,2,1,1,1,2
1095839;159;True;138;90;90;89;90;75;8216025965;7497.475418378065;12.872187554086707;75;7;82;33;11;12;0.5942028985507246;0.2391304347826087;0.07971014492753623;0.08695652173913043;239;1.7318840579710144;20.275174900480465;1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2
1755881;745;True;118;1;90;89;1;43;7998895637;4555.488462486923;12.153387531009713;43;11;68;27;14;9;0.576271186440678;0.2288135593220339;0.11864406779661017;0.07627118644067797;208;1.7627118644067796;20.97442491490358;2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3
2175023;47;True;126;75;90;89;75;60;9533450789;4383.149414511939;12.097750043269372;60;7;76;27;12;11;0.6031746031746031;0.21428571428571427;0.09523809523809523;0.0873015873015873;221;1.753968253968254;21.294724909134345;1,1,1,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,1,2,1,1,1,2,1,1
2092775;743;True;114;90;90;89;90;58;8153728541;3896.132427518486;11.927825041827049;58;8;66;30;7;11;0.5789473684210527;0.2631578947368421;0.06140350877192982;0.09649122807017543;202;1.7719298245614035;21.314274917788197;1,1,2,1,1,2,1,3,1,1,1,1,2,1,1,2,1,2,1,4,1,1,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,2,1
2191679;319;True;138;90;90;89;90;75;8216025965;3748.7359987479917;11.872187554086707;75;6;82;32;12;12;0.5942028985507246;0.2318840579710145;0.08695652173913043;0.08695652173913043;240;1.7391304347826086;21.275174900480465;1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2
4983483;699;True;170;4;90;89;4;68;17494428437;3510.4822143468737;11.777450049038606;68;9;100;38;19;13;0.5882352941176471;0.2235294117647059;0.11176470588235295;0.07647058823529412;292;1.7176470588235293;22.55637487740347;1,2,1,3,1,2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,3,1,2,1,3,1,1,1,1,1,2,1,2,1,2,1,1,1,3,2,1,1,3,1,1,1
4828799;639;True;136;81;89;88;81;51;140942996837;29188.002407430915;14.833087536778962;51;11;83;29;9;15;0.6102941176470589;0.21323529411764705;0.0661764705882353;0.11029411764705882;238;1.75;22.445099901922788;1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,2,1,1,2,1,3,2,1,1,1,2,1,2,1,1,1
2375451;795;True;124;89;89;88;89;72;42216015293;17771.789564592156;14.117300051923237;72;10;71;31;11;11;0.5725806451612904;0.25;0.08870967741935484;0.08870967741935484;218;1.7580645161290323;21.46464991057664;1,2,1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3
4750903;567;True;124;3;89;88;3;72;42216015293;8885.892911936951;13.117300051923237;72;10;71;30;12;11;0.5725806451612904;0.24193548387096775;0.0967741935483871;0.08870967741935484;219;1.7661290322580645;22.46464991057664;1,1,3,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3
3732009;553;True;111;1;89;88;1;48;32275538477;8648.301351095348;13.078200034615492;48;10;69;19;10;13;0.6216216216216216;0.17117117117117117;0.09009009009009009;0.11711711711711711;198;1.7837837837837838;22.06916241995168;2,1,1,1,1,2,1,2,1,1,1,3,1,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,3,2
1316911;47;True;117;61;89;88;61;42;7998895637;6073.983463574988;12.568425030288552;42;11;68;26;14;9;0.5811965811965812;0.2222222222222222;0.11965811965811966;0.07692307692307693;206;1.7606837606837606;20.55938741562474;1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,6,2,1,1,2,1,3,2
1643759;239;True;137;89;89;88;89;74;8216025965;4998.315425193109;12.287225053365546;74;7;81;33;11;12;0.5912408759124088;0.24087591240875914;0.08029197080291971;0.08759124087591241;238;1.7372262773722629;20.860137401201627;1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,1,2,3,1,1,1,1,2,1,3,2,2,1,2,2,1,1,2,1
1875711;767;True;135;61;88;87;61;56;51968116565;27705.82278666596;14.75790004038474;56;12;85;26;11;13;0.6296296296296297;0.1925925925925926;0.08148148148148149;0.0962962962962963;235;1.7407407407407407;21.03006240264392;1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,2,3,3,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2
3563177;681;True;123;1;88;87;1;71;42216015293;11847.858047186543;13.532337551202076;71;10;70;31;11;11;0.5691056910569106;0.25203252032520324;0.08943089430894309;0.08943089430894309;217;1.7642276422764227;22.0496124112978;2,1,1,1,1,1,1,1,2,1,3,1,2,2,2,1,1,2,1,1,1,2,3,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1
