src,dst,count,source_events,deterministic_probability,empirical_probability
K15:L11:w1-1-1-1-1-1-3-1-2-1-2:b1,K16:L11:w1-1-1-1-1-3-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-3-2-1-1-2:b1,K16:L11:w1-1-1-1-1-3-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-1-4-1-1-1-2:b1,K16:L11:w1-1-1-1-1-4-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-1-1-1-4:b1,K16:L11:w1-1-1-1-2-1-1-1-1-4-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-1-1-2-3:b1,K16:L11:w1-1-1-1-2-1-1-1-2-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-1-1-3-2:b1,K16:L11:w1-1-1-1-2-1-1-1-3-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-1-2-1-3:b1,K16:L11:w1-1-1-1-2-1-1-2-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-1-2-2-2:b1,K16:L11:w1-1-1-1-2-1-1-2-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-1-3-1-2:b1,K16:L11:w1-1-1-1-2-1-1-3-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-2-1-1-3:b1,K16:L11:w1-1-1-1-2-1-2-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-2-1-2-2:b1,K16:L11:w1-1-1-1-2-1-2-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-2-2-1-2:b1,K16:L11:w1-1-1-1-2-1-2-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-1-3-1-1-2:b1,K16:L11:w1-1-1-1-2-1-3-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-2-1-1-1-3:b1,K16:L11:w1-1-1-1-2-2-1-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-2-1-1-2-2:b1,K16:L11:w1-1-1-1-2-2-1-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-2-1-2-1-2:b1,K16:L11:w1-1-1-1-2-2-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-2-2-1-1-2:b1,K16:L11:w1-1-1-1-2-2-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-2-3-1-1-1-2:b1,K16:L11:w1-1-1-1-2-3-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-3-1-1-1-2-2:b1,K16:L11:w1-1-1-1-3-1-1-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-3-1-1-2-1-2:b1,K16:L11:w1-1-1-1-3-1-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-3-1-2-1-1-2:b1,K16:L11:w1-1-1-1-3-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-3-2-1-1-1-2:b1,K16:L11:w1-1-1-1-3-2-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-1-1-3-1-2:b1,K16:L11:w1-1-1-2-1-1-1-3-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-1-2-1-1-3:b1,K16:L11:w1-1-1-2-1-1-2-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-1-2-1-2-2:b1,K16:L11:w1-1-1-2-1-1-2-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-1-2-2-1-2:b1,K16:L11:w1-1-1-2-1-1-2-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-1-3-1-1-2:b1,K16:L11:w1-1-1-2-1-1-3-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-1-1-3-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-2-1-1-2-2:b1,K16:L11:w1-1-1-2-1-2-1-1-2-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-2-1-2-1-2:b1,K16:L11:w1-1-1-2-1-2-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-2-2-1-1-2:b1,K16:L11:w1-1-1-2-1-2-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-1-3-1-1-1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-2-1-1-2-1-2:b1,K16:L11:w1-1-1-2-2-1-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-2-2-1-2-1-1-2:b1,K16:L11:w1-1-1-2-2-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,K16:L11:w1-1-1-3-1-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L11:w1-1-1-2-1-2-1-2-1-1-2:b1,K16:L11:w1-1-2-1-2-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-1-1-4-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-1-1-1-2-3-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-1-1-1-1-3-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-1-2-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-3-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-1-2-2-2:b1,K16:L12:w1-1-1-1-1-1-1-1-2-2-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-1-3-1-2:b1,K16:L12:w1-1-1-1-1-1-1-1-3-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-2-1-1-3-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-2-1-2-2:b1,K16:L12:w1-1-1-1-1-1-1-2-1-2-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-2-2-1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-2-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-2-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-2-1-1-1-3-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-2-1-1-2-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-2-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-2-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-2-2-1-1-2:b1,K16:L12:w1-1-1-1-1-1-2-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-2-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-3-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-2-1-1-1-2-2:b1,K16:L12:w1-1-1-1-1-2-1-1-1-2-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-2-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-2-1-2-1-1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-2-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-2-1-1-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-2-1-1-2-1-1-2:b1,K16:L12:w1-1-1-1-2-1-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-2-1-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L12:w1-1-1-1-1-2-2-1-1-1-1-2:b1,K8:L6:w1-1-1-1-2-2:b2,4,16,0.25,0.25
K15:L12:w1-1-1-1-2-1-1-2-1-1-1-2:b1,K16:L12:w1-1-1-2-1-1-2-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L13:w1-1-1-1-1-1-1-1-1-1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-1-3-2:b1,4,16,0.25,0.25
K15:L13:w1-1-1-1-1-1-1-1-1-1-1-2-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-2-2-2:b1,4,16,0.25,0.25
K15:L13:w1-1-1-1-1-1-1-1-1-1-2-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-2-2:b1,4,16,0.25,0.25
K15:L13:w1-1-1-1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-2-2:b1,4,16,0.25,0.25
K15:L13:w1-1-1-1-1-1-1-1-2-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L13:w1-1-1-1-1-1-1-2-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-2-1-1-1-1-2-2:b1,4,16,0.25,0.25
K15:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-2-2:b1,4,16,0.25,0.25
K9:L6:w1-1-1-1-1-4:b2,K11:L7:w1-1-1-1-1-4-2:b1,4,16,0.25,0.25
K9:L7:w1-1-1-1-1-2-2:b1,K8:L6:w1-1-1-1-2-2:b1,4,4,1.0,1.0
K9:L7:w1-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b2,4,4,1.0,1.0
K10:L8:w1-1-1-1-1-1-2-2:b1,K9:L7:w1-1-1-1-1-2-2:b1,3,3,1.0,1.0
K10:L8:w1-1-1-1-2-1-1-2:b1,K9:L7:w1-1-1-2-1-1-2:b1,3,3,1.0,1.0
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K10:L9:w1-1-1-1-1-1-1-1-2:b1,3,4,0.75,0.75
K11:L9:w1-1-1-1-1-1-1-1-3:b1,K10:L8:w1-1-1-1-1-1-1-3:b1,3,3,1.0,1.0
K11:L9:w1-1-1-1-1-1-1-2-2:b1,K10:L8:w1-1-1-1-1-1-2-2:b1,3,4,0.75,0.75
K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,K11:L9:w1-1-1-1-1-1-1-2-2:b1,3,5,0.6,0.6
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K11:L7:w1-1-2-1-2-2-2:b1,3,16,0.1875,0.1875
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K6:L4:w1-1-2-2:b1,3,16,0.1875,0.1875
K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,K12:L8:w1-1-2-1-2-1-2-2:b1,3,16,0.1875,0.1875
K16:L11:w1-1-1-3-1-1-2-2-1-1-2:b1,K6:L4:w1-1-2-2:b2,3,16,0.1875,0.1875
K8:L6:w1-1-1-1-1-3:b1,K7:L5:w1-1-1-1-3:b1,3,3,1.0,1.0
K9:L7:w1-1-1-1-1-1-3:b1,K8:L6:w1-1-1-1-1-3:b1,3,3,1.0,1.0
K10:L8:w1-1-1-1-1-1-1-3:b1,K9:L7:w1-1-1-1-1-1-3:b1,2,3,0.6666666666666666,0.6666666666666666
K10:L9:w1-1-1-1-1-1-1-1-2:b1,K9:L8:w1-1-1-1-1-1-1-2:b1,2,2,1.0,1.0
K11:L9:w1-1-1-1-1-2-1-1-2:b1,K10:L8:w1-1-1-1-2-1-1-2:b1,2,3,0.6666666666666666,0.6666666666666666
K14:L10:w1-1-1-1-1-1-1-1-1-5:b1,K16:L11:w1-1-1-1-1-1-1-1-5-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-1-2-4:b1,K16:L11:w1-1-1-1-1-1-1-2-4-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-1-3-3:b1,K16:L11:w1-1-1-1-1-1-1-3-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-1-4-2:b1,K16:L11:w1-1-1-1-1-1-1-4-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-2-1-4:b1,K16:L11:w1-1-1-1-1-1-2-1-4-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-2-2-3:b1,K16:L11:w1-1-1-1-1-1-2-2-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-2-3-2:b1,K16:L11:w1-1-1-1-1-1-2-3-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-3-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-3-2-2:b1,K16:L11:w1-1-1-1-1-1-3-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-1-4-1-2:b1,K16:L11:w1-1-1-1-1-1-4-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-2-1-1-4:b1,K16:L11:w1-1-1-1-1-2-1-1-4-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-2-1-2-3:b1,K16:L11:w1-1-1-1-1-2-1-2-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-2-1-3-2:b1,K16:L11:w1-1-1-1-1-2-1-3-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-2-2-1-3:b1,K16:L11:w1-1-1-1-1-2-2-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-2-2-2-2:b1,K16:L11:w1-1-1-1-1-2-2-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-2-3-1-2:b1,K16:L11:w1-1-1-1-1-2-3-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-3-1-2-2:b1,K16:L11:w1-1-1-1-1-3-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,K16:L11:w1-1-1-1-1-3-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,K16:L11:w1-1-1-1-1-4-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-1-1-1-4:b1,K16:L11:w1-1-1-1-2-1-1-1-4-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-1-1-2-3:b1,K16:L11:w1-1-1-1-2-1-1-2-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-1-1-3-2:b1,K16:L11:w1-1-1-1-2-1-1-3-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-1-2-1-3:b1,K16:L11:w1-1-1-1-2-1-2-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-1-2-2-2:b1,K16:L11:w1-1-1-1-2-1-2-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-1-3-1-2:b1,K16:L11:w1-1-1-1-2-1-3-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-2-1-1-3:b1,K16:L11:w1-1-1-1-2-2-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-2-1-2-2:b1,K16:L11:w1-1-1-1-2-2-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-2-2-1-2:b1,K16:L11:w1-1-1-1-2-2-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-2-3-1-1-2:b1,K16:L11:w1-1-1-1-2-3-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-3-1-1-1-3:b1,K16:L11:w1-1-1-1-3-1-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-3-1-1-2-2:b1,K16:L11:w1-1-1-1-3-1-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-3-1-2-1-2:b1,K16:L11:w1-1-1-1-3-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-3-2-1-1-2:b1,K16:L11:w1-1-1-1-3-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-1-4-1-1-1-2:b1,K16:L11:w1-1-1-1-4-1-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-1-1-3-2:b1,K16:L11:w1-1-1-2-1-1-1-3-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-1-2-1-3:b1,K16:L11:w1-1-1-2-1-1-2-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-1-2-2-2:b1,K16:L11:w1-1-1-2-1-1-2-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-1-3-1-2:b1,K16:L11:w1-1-1-2-1-1-3-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-2-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-2-1-2-2:b1,K16:L11:w1-1-1-2-1-2-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,K16:L11:w1-1-1-2-1-2-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-1-3-1-1-2:b1,K16:L11:w1-1-1-2-1-3-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-2-1-1-1-3:b1,K16:L11:w1-1-1-2-2-1-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,K16:L11:w1-1-1-2-2-1-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-2-1-2-1-2:b1,K16:L11:w1-1-1-2-2-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-2-2-2-1-1-2:b1,K16:L11:w1-1-1-2-2-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-3-1-1-2-1-2:b1,K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-1-3-1-2-1-1-2:b1,K16:L11:w1-1-1-3-1-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-2-1-1-3-1-1-2:b1,K16:L11:w1-1-2-1-1-3-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-2-1-2-1-1-2-2:b1,K16:L11:w1-1-2-1-2-1-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L10:w1-1-1-2-1-2-1-2-1-2:b1,K16:L11:w1-1-2-1-2-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-1-4-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-1-1-4-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-1-1-2-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,K16:L11:w1-1-1-1-1-1-1-1-2-3-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,K16:L11:w1-1-1-1-1-1-1-1-3-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-1-1-1-3-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,K16:L12:w1-1-1-1-1-1-1-2-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-2-1-3:b1,K16:L11:w1-1-1-1-1-1-1-2-1-3-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1,K16:L12:w1-1-1-1-1-1-1-2-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-2-2-2:b1,K16:L11:w1-1-1-1-1-1-1-2-2-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,K16:L11:w1-1-1-1-1-1-1-3-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,K16:L12:w1-1-1-1-1-1-2-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1,K16:L11:w1-1-1-1-1-1-2-1-1-3-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-2-1-2-2:b1,K16:L11:w1-1-1-1-1-1-2-1-2-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-2-1-2-2:b1,K16:L12:w1-1-1-1-1-1-2-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,K16:L12:w1-1-1-1-1-1-2-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-2-2-1-2:b1,K16:L11:w1-1-1-1-1-1-2-2-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-3-1-1-2:b1,K16:L11:w1-1-1-1-1-1-3-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-1-3-1-1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,K16:L11:w1-1-1-1-1-2-1-1-1-3-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-1-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,K16:L12:w1-1-1-1-1-2-1-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-1-1-2-2:b1,K16:L11:w1-1-1-1-1-2-1-1-2-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,K16:L11:w1-1-1-1-1-2-1-2-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-1-2-1-2:b1,K16:L12:w1-1-1-1-1-2-1-2-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,K16:L12:w1-1-1-1-1-2-2-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-2-2-1-1-2:b1,K16:L11:w1-1-1-1-1-2-2-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-3-1-1-1-2:b1,K16:L11:w1-1-1-1-1-3-1-1-1-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-1-3-1-1-1-2:b1,K16:L12:w1-1-1-1-1-3-1-1-1-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-1-1-1-3:b1,K16:L12:w1-1-1-1-2-1-1-1-1-3-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-1-3-3:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,K16:L12:w1-1-1-1-2-1-1-1-2-2-1-2:b1,2,12,0.16666666666666666,0.16666666666666666
K14:L11:w1-1-1-1-1-2-1-1-1-2-2:b1,K16:L11:w1-1-1-1-2-1-1-1-2-2-3:b1,2,12,0.16666666666666666,0.16666666666666666
