src,dst,count,source_events,empirical_probability
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,3,12093,0.00024807740014884643
K9:L6:w1-1-1-1-1-4:b1,K11:L7:w1-1-1-1-4-1-2:b1,3,893,0.0033594624860022394
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,3,169,0.01775147928994083
K11:L7:w1-1-1-3-1-1-3:b1,K8:L6:w1-1-1-2-1-2:b1,3,614,0.004885993485342019
K11:L7:w1-1-1-1-1-4-2:b1,K9:L6:w1-1-1-1-1-4:b1,3,573,0.005235602094240838
K11:L8:w1-1-1-1-1-1-3-2:b1,K16:L11:w1-1-1-1-1-3-2-1-1-1-3:b1,3,204,0.014705882352941176
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-3-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-2-1-2-2-1-2:b1,3,12093,0.00024807740014884643
K11:L7:w1-1-1-1-1-4-2:b1,K7:L5:w1-1-2-1-2:b1,3,573,0.005235602094240838
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-1-3-1-1-3:b1,3,100901,2.9732113655959802e-05
K14:L9:w1-1-1-1-5-1-1-1-2:b1,K11:L7:w1-1-1-2-1-1-4:b1,3,118,0.025423728813559324
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-3-1-2-2-2:b1,3,12093,0.00024807740014884643
K11:L7:w1-1-1-4-1-1-2:b1,K11:L7:w1-1-2-1-1-3-2:b1,3,582,0.005154639175257732
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-1-4:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b3,K6:L4:w1-1-1-3:b2,3,3,1.0
K9:L6:w1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-2-1-1-4:b1,3,893,0.0033594624860022394
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-2-1-1-1-3-1-2:b1,3,12093,0.00024807740014884643
K10:L7:w1-1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,3,502,0.00597609561752988
K9:L6:w1-1-1-1-1-4:b1,K16:L12:w1-1-1-1-1-1-1-1-1-4-1-2:b1,3,893,0.0033594624860022394
K11:L8:w1-1-1-1-1-2-2-2:b1,K16:L11:w1-1-1-1-2-2-2-1-1-1-3:b1,3,238,0.012605042016806723
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K14:L9:w1-1-2-1-1-3-1-2-2:b1,3,110,0.02727272727272727
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-3-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-2-1-2-1-3:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-2-2-1-2-1-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-1-1-2-3-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-1-2-1-4:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-3-1-1-1-1-3:b1,3,100901,2.9732113655959802e-05
K14:L9:w1-1-3-1-2-1-2-1-2:b1,K3:L2:w1-2:b5,3,194,0.015463917525773196
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-3-1-4:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-2-1-2-2-1-2:b1,3,12093,0.00024807740014884643
K11:L7:w1-1-1-1-1-1-5:b1,K6:L4:w1-1-2-2:b1,3,513,0.005847953216374269
K9:L6:w1-1-1-1-1-4:b1,K6:L5:w1-1-1-1-2:b1,3,893,0.0033594624860022394
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-2-1-1-1-1-1-3:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-1-2-1-1-4:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-1-1-2-3:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K6:L4:w1-1-2-2:b3,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-3-2-1-1-2:b1,3,12093,0.00024807740014884643
K14:L9:w1-1-1-3-1-1-2-2-2:b1,K14:L9:w1-1-2-2-2-1-2-1-2:b1,3,217,0.013824884792626729
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-2-1-1-1-1-3:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-2-1-1-2-2-3:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-1-4-1-1-2:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-2-1-1-1-3-2:b1,3,100901,2.9732113655959802e-05
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,3,110,0.02727272727272727
K14:L9:w1-1-1-4-1-1-2-1-2:b1,K12:L8:w1-1-2-1-2-2-1-2:b1,3,152,0.019736842105263157
K14:L9:w1-1-1-3-2-1-1-2-2:b1,K6:L4:w1-1-2-2:b2,3,189,0.015873015873015872
K13:L9:w1-1-1-1-4-1-1-1-2:b1,K11:L7:w1-1-1-2-1-1-4:b1,3,150,0.02
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-4-1-2-1-1-1-2:b1,3,100901,2.9732113655959802e-05
K14:L9:w1-1-1-1-4-2-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,3,160,0.01875
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-2-2-1-2-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-2-2-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-2-1-1-2-2-2:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-3-2-3:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-3-1-1-3-2:b1,3,12093,0.00024807740014884643
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K10:L7:w1-1-1-1-2-1-3:b1,3,104,0.028846153846153848
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-1-2-1-3-2:b1,3,12093,0.00024807740014884643
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K15:L10:w1-1-2-1-2-2-1-1-2-2:b1,3,137,0.021897810218978103
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-1-1-2-5:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-1-4-3:b1,3,100901,2.9732113655959802e-05
K9:L6:w1-1-1-1-1-4:b1,K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,3,893,0.0033594624860022394
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-2-3-1-3:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-1-1-1-4-2:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-2-1-2-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-1-2-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K11:L9:w1-1-1-1-1-2-1-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-2-1-1-1-4:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-2-2-2-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-2-3-1-2-2:b1,3,12093,0.00024807740014884643
K10:L9:w1-1-1-1-1-1-1-1-2:b1,K16:L14:w1-1-1-1-1-1-1-2-1-1-1-1-1-2:b1,3,178,0.016853932584269662
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K3:L2:w1-2:b2,3,145,0.020689655172413793
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-4-1-1-2:b1,3,12093,0.00024807740014884643
K11:L7:w1-1-1-1-1-1-5:b1,K9:L6:w1-1-2-1-1-3:b1,3,513,0.005847953216374269
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-3-1-1-3-1-2:b1,3,12093,0.00024807740014884643
K14:L9:w1-1-1-4-1-1-2-1-2:b1,K12:L8:w1-1-2-1-2-1-1-3:b1,3,152,0.019736842105263157
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-2-2-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-2-1-2-1-1-2:b1,3,12093,0.00024807740014884643
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K14:L9:w1-1-1-1-2-1-2-1-4:b1,3,104,0.028846153846153848
K14:L9:w1-1-1-1-1-5-1-1-2:b1,K4:L3:w1-1-2:b3,3,153,0.0196078431372549
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,3,100901,2.9732113655959802e-05
K9:L7:w1-1-1-1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-1-1-4:b1,3,442,0.006787330316742082
K11:L7:w1-1-1-3-1-1-3:b1,K3:L2:w1-2:b2,3,614,0.004885993485342019
K14:L9:w1-1-1-1-4-1-1-1-3:b1,K14:L9:w1-1-1-3-1-1-2-2-2:b1,3,144,0.020833333333333332
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-1-3-1-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-3-1-2-2:b1,3,12093,0.00024807740014884643
K10:L8:w1-1-1-1-1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-1-1-4:b1,3,196,0.015306122448979591
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-3-1-2-1-1-3:b1,3,12093,0.00024807740014884643
K14:L9:w1-1-1-3-2-1-1-2-2:b1,K11:L7:w1-1-2-2-1-2-2:b1,3,189,0.015873015873015872
K14:L9:w1-1-1-3-2-2-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,3,178,0.016853932584269662
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K14:L9:w1-1-2-2-1-2-2-1-2:b1,3,124,0.024193548387096774
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1,3,100901,2.9732113655959802e-05
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-1-2-2:b1,3,137,0.021897810218978103
K11:L7:w1-1-1-1-1-4-2:b1,K9:L6:w1-1-1-2-1-3:b1,3,573,0.005235602094240838
K14:L9:w1-1-1-1-5-1-1-1-2:b1,K9:L6:w1-1-1-2-2-2:b1,3,118,0.025423728813559324
K3:L2:w1-2:b1,K3:L2:w1-2:b5,3,100901,2.9732113655959802e-05
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-3-1-1-3-2:b1,3,100901,2.9732113655959802e-05
K3:L2:w1-2:b1,K16:L14:w1-1-1-1-1-1-1-1-1-1-1-1-1-3:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-2-2-1-1-3:b1,3,12093,0.00024807740014884643
K15:L10:w1-1-1-3-2-1-1-2-1-2:b1,K12:L8:w1-1-2-1-2-1-2-2:b1,3,89,0.033707865168539325
K15:L10:w1-1-1-1-4-1-1-1-2-2:b1,K12:L8:w1-1-1-2-2-1-2-2:b1,3,114,0.02631578947368421
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-4-1-2-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-1-1-2-3-1-2:b1,3,12093,0.00024807740014884643
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K15:L10:w1-1-2-1-2-2-1-2-1-2:b1,3,137,0.021897810218978103
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K11:L8:w1-1-1-1-2-1-1-3:b1,3,104,0.028846153846153848
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K9:L6:w1-1-1-1-2-3:b1,3,104,0.028846153846153848
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-1-1-4-1-1-2:b1,3,12093,0.00024807740014884643
K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1,K7:L5:w1-1-1-2-2:b3,3,132,0.022727272727272728
K7:L5:w1-1-1-2-2:b3,K6:L4:w1-1-2-2:b1,3,3,1.0
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-1-3-3:b1,3,100901,2.9732113655959802e-05
K15:L10:w1-1-1-1-4-2-1-1-1-2:b1,K13:L9:w1-1-1-2-1-2-1-1-3:b1,3,85,0.03529411764705882
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-2-2-1-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-1-2-2-1-2:b1,3,12093,0.00024807740014884643
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K15:L10:w1-1-1-1-2-1-1-3-1-3:b1,3,104,0.028846153846153848
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-1-2-1-1-3:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-4-1-1-1-3:b1,3,100901,2.9732113655959802e-05
K11:L7:w1-1-1-1-1-1-5:b1,K15:L10:w1-1-1-2-1-1-1-3-1-3:b1,3,513,0.005847953216374269
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-2-1-1-3-3:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-2-3-1-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-2-2-2-2-2:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-3-2-2-2:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-2-1-1-2-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-2-1-2-1-3:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-2-1-1-1-2-3:b1,3,12093,0.00024807740014884643
K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,K9:L6:w1-1-1-1-3-2:b1,3,39,0.07692307692307693
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-2-1-1-2-2-2:b1,3,12093,0.00024807740014884643
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-1-1-1-1-5:b1,3,100901,2.9732113655959802e-05
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-2-1-1-3-1-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-2-2-1-1-2-2:b1,3,12093,0.00024807740014884643
K6:L4:w1-1-1-3:b2,K14:L9:w1-1-1-3-1-1-3-1-2:b1,2,552,0.0036231884057971015
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-3-2-1-2-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-2-1-1-1-1-1-4:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-1-5:b1,K8:L6:w1-1-1-1-1-3:b1,2,513,0.003898635477582846
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-3-3-1-1-2:b1,2,12093,0.0001653849334325643
K14:L9:w1-1-1-1-4-1-1-1-3:b1,K12:L8:w1-1-1-3-2-1-1-2:b1,2,144,0.013888888888888888
K9:L6:w1-1-1-1-1-4:b1,K8:L6:w1-1-1-1-1-3:b1,2,893,0.0022396416573348264
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-3-2-1-2-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K14:L11:w1-1-1-1-1-1-3-1-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-1-1-3-1-2:b1,2,12093,0.0001653849334325643
K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,K15:L10:w1-1-2-1-2-1-2-2-1-2:b1,2,65,0.03076923076923077
K3:L2:w1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,2,100901,1.98214091039732e-05
K9:L6:w1-1-1-1-1-4:b1,K13:L9:w1-1-1-1-1-1-4-1-2:b1,2,893,0.0022396416573348264
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,2,12093,0.0001653849334325643
K10:L8:w1-1-1-1-1-1-2-2:b1,K16:L11:w1-1-1-1-1-2-2-1-1-1-4:b1,2,200,0.01
K9:L6:w1-1-1-1-1-4:b1,K8:L6:w1-1-1-2-1-2:b2,2,893,0.0022396416573348264
K14:L9:w1-1-1-1-5-1-1-1-2:b1,K13:L9:w1-1-1-2-1-2-2-1-2:b1,2,118,0.01694915254237288
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-3-1-3-1-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-1-2-1-2-1-2-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K10:L7:w1-1-1-1-2-1-3:b1,2,573,0.0034904013961605585
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-3-1-1-1-3:b1,2,100901,1.98214091039732e-05
K6:L4:w1-1-1-3:b1,K14:L11:w1-1-1-1-1-1-1-1-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-3-1-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-2-1-1-2-3:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-1-5:b1,K15:L10:w1-1-1-1-1-1-1-5-1-2:b1,2,513,0.003898635477582846
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-1-3-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-2-1-3-1-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K15:L10:w1-1-1-1-1-1-4-2-1-2:b1,2,573,0.0034904013961605585
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-3-1-3-1-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K11:L7:w1-1-2-2-1-1-3:b1,2,573,0.0034904013961605585
K11:L7:w1-1-1-3-1-1-3:b1,K7:L5:w1-1-2-1-2:b1,2,614,0.003257328990228013
K11:L7:w1-1-1-3-1-1-3:b1,K15:L10:w1-1-1-1-3-1-1-3-1-2:b1,2,614,0.003257328990228013
K11:L7:w1-1-1-3-1-1-3:b1,K9:L6:w1-1-1-1-2-3:b1,2,614,0.003257328990228013
K3:L2:w1-2:b1,K15:L10:w1-1-1-3-2-1-1-2-1-2:b1,2,100901,1.98214091039732e-05
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-3-1-1-2-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-1-1-1-2-3:b1,2,12093,0.0001653849334325643
K9:L6:w1-1-1-1-1-4:b1,K15:L11:w1-1-1-1-1-1-1-1-4-1-2:b1,2,893,0.0022396416573348264
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K9:L7:w1-1-1-1-2-1-2:b1,2,104,0.019230769230769232
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-3-1-1-1-2:b1,2,12093,0.0001653849334325643
K9:L8:w1-1-1-1-1-1-1-2:b1,K8:L7:w1-1-1-1-1-1-2:b2,2,219,0.0091324200913242
K11:L8:w1-1-1-1-1-2-2-2:b1,K10:L7:w1-1-1-1-2-2-2:b2,2,238,0.008403361344537815
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-1-3-4:b1,2,100901,1.98214091039732e-05
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K14:L9:w1-1-2-1-2-1-1-2-3:b1,2,197,0.01015228426395939
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-2-1-1-2-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-2-1-1-1-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-1-4-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-1-1-2-1-1-3-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-1-2-4-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-3-1-1-2:b1,2,12093,0.0001653849334325643
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K16:L11:w1-1-1-1-1-2-1-2-1-1-4:b1,2,168,0.011904761904761904
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-2-1-4-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K14:L11:w1-1-1-1-1-1-1-1-1-2-3:b1,2,12093,0.0001653849334325643
K14:L9:w1-1-1-1-1-5-1-1-2:b1,K10:L7:w1-1-2-1-2-1-2:b1,2,153,0.013071895424836602
K11:L7:w1-1-1-1-1-1-5:b1,K16:L11:w1-1-1-1-1-1-1-1-5-1-2:b1,2,513,0.003898635477582846
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-3-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-2-1-2-2-1-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K16:L11:w1-1-1-1-1-1-1-4-2-1-2:b1,2,573,0.0034904013961605585
K11:L7:w1-1-1-1-1-4-2:b1,K7:L5:w1-1-1-1-3:b1,2,573,0.0034904013961605585
K15:L10:w1-1-1-1-4-2-1-1-1-2:b1,K8:L6:w1-1-1-2-1-2:b1,2,85,0.023529411764705882
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-3-2-2-1-2:b1,2,12093,0.0001653849334325643
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-1-3-4:b1,2,100901,1.98214091039732e-05
K11:L7:w1-1-1-3-1-1-3:b1,K16:L11:w1-1-1-1-1-3-1-1-3-1-2:b1,2,614,0.003257328990228013
K13:L9:w1-1-1-1-3-1-1-1-3:b1,K6:L4:w1-1-1-3:b3,2,162,0.012345679012345678
K6:L4:w1-1-1-3:b2,K16:L11:w1-1-1-3-1-1-2-1-1-2-2:b1,2,552,0.0036231884057971015
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-3-1-1-1-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b2,K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,2,552,0.0036231884057971015
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-1-1-1-3-2-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-4-2-1-1-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-1-2-1-2-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K15:L10:w1-1-1-3-1-2-1-1-2-2:b1,2,573,0.0034904013961605585
K3:L2:w1-2:b1,K9:L6:w1-1-2-1-2-2:b2,2,100901,1.98214091039732e-05
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-2-1-1-1-5:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-1-3-2-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-2-1-2-1-1-3:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-1-1-4-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K16:L12:w1-1-1-1-2-1-1-1-1-3-1-2:b1,2,12093,0.0001653849334325643
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-4-1-1-3:b1,2,100901,1.98214091039732e-05
K3:L2:w1-2:b1,K9:L6:w1-1-1-2-2-2:b2,2,100901,1.98214091039732e-05
K6:L4:w1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-1-3-1-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-2-2-3-2:b1,2,12093,0.0001653849334325643
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-3-1-2-1-2-1-2:b1,2,12093,0.0001653849334325643
K11:L8:w1-1-1-1-3-1-1-2:b1,K10:L7:w1-1-1-3-1-1-2:b2,2,210,0.009523809523809525
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K10:L7:w1-1-1-2-2-1-2:b1,2,145,0.013793103448275862
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K6:L4:w1-1-1-3:b1,2,145,0.013793103448275862
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K7:L5:w1-1-1-2-2:b1,2,573,0.0034904013961605585
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-2-1-1-3-2:b1,2,12093,0.0001653849334325643
K11:L7:w1-1-1-1-1-4-2:b1,K15:L11:w1-1-1-1-1-1-2-1-2-2-2:b1,2,573,0.0034904013961605585
K14:L9:w1-1-1-1-1-1-5-1-2:b1,K3:L2:w1-2:b3,2,177,0.011299435028248588
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-1-3-2-1-2:b1,2,12093,0.0001653849334325643
