source_node,source_b,t,event_index,step,node,node_id,K,L,b,v2_n_minus_q,value_bit_length
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,0,4,6,K15:L10:w1-1-1-2-2-1-3-1-1-2,652,15,10,1,18,15
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,0,5,7,K6:L4:w1-1-2-2,4,6,4,1,8,15
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,0,6,8,K3:L2:w1-2,0,3,2,1,4,16
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,0,7,13,K9:L6:w1-1-2-1-1-3,20,9,6,1,11,15
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,0,8,14,K3:L2:w1-2,0,3,2,1,5,16
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,0,0,K16:L11:w1-1-1-1-2-3-1-1-1-2-2,995,16,11,1,17,18
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,1,1,K5:L4:w1-1-1-2,2,5,4,1,6,18
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,4,6,K9:L6:w1-1-1-2-2-2,18,9,6,1,12,18
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,5,7,K6:L4:w1-1-2-2,4,6,4,1,7,19
K16:L11:w1-1-1-1-2-3-1-1-1-2-2,1,1,6,8,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,0,0,K16:L11:w1-1-1-1-2-3-1-1-2-1-2,996,16,11,1,17,16
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,1,1,K15:L10:w1-1-1-2-3-1-1-2-1-2,657,15,10,1,16,17
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,17
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,18
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,4,6,K9:L6:w1-1-2-1-2-2,21,9,6,1,10,16
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,5,7,K3:L2:w1-2,0,3,2,2,7,17
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,0,6,9,K3:L2:w1-2,0,3,2,1,4,17
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,0,0,K16:L11:w1-1-1-1-2-3-1-1-2-1-2,996,16,11,1,19,18
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,1,1,K15:L10:w1-1-1-2-3-1-1-2-1-2,657,15,10,1,18,19
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,4,6,K7:L5:w1-1-2-1-2,8,7,5,1,12,18
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,5,7,K3:L2:w1-2,0,3,2,2,8,19
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,6,9,K3:L2:w1-2,0,3,2,1,5,19
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,7,11,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-2-3-1-1-2-1-2,1,1,8,12,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,0,0,0,K16:L11:w1-1-1-1-2-3-1-2-1-1-2,997,16,11,1,18,15
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,0,1,1,K15:L10:w1-1-1-2-3-1-2-1-1-2,658,15,10,1,17,15
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,16
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,17
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,0,4,8,K4:L3:w1-1-2,1,4,3,1,6,16
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,0,5,9,K3:L2:w1-2,0,3,2,1,6,16
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,0,0,K16:L11:w1-1-1-1-2-3-1-2-1-1-2,997,16,11,1,17,18
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,1,1,K15:L10:w1-1-1-2-3-1-2-1-1-2,658,15,10,1,16,18
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,4,8,K6:L4:w1-1-2-2,4,6,4,1,9,18
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,5,9,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,6,12,K15:L10:w1-1-1-1-1-1-2-1-1-5,505,15,10,1,18,19
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,7,13,K14:L9:w1-1-1-1-1-2-1-1-5,259,14,9,1,17,19
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,8,14,K6:L5:w1-1-1-1-2,5,6,5,1,9,20
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,9,15,K5:L4:w1-1-1-2,2,5,4,1,8,20
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,10,16,K4:L3:w1-1-2,1,4,3,1,8,21
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,11,17,K3:L2:w1-2,0,3,2,1,5,22
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,12,22,K4:L3:w1-1-2,1,4,3,1,6,20
K16:L11:w1-1-1-1-2-3-1-2-1-1-2,1,1,13,23,K3:L2:w1-2,0,3,2,1,6,20
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,0,0,K16:L11:w1-1-1-1-2-3-2-1-1-1-2,998,16,11,1,17,16
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,1,1,K5:L4:w1-1-1-2,2,5,4,1,6,17
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,2,2,K4:L3:w1-1-2,1,4,3,1,5,17
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,3,3,K3:L2:w1-2,0,3,2,1,4,18
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,4,7,K9:L6:w1-1-1-2-2-2,18,9,6,1,15,16
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,5,8,K6:L4:w1-1-2-2,4,6,4,1,7,17
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,6,9,K3:L2:w1-2,0,3,2,1,4,17
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,7,13,K5:L4:w1-1-1-2,2,5,4,2,11,17
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,8,14,K4:L3:w1-1-2,1,4,3,1,7,17
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,9,15,K3:L2:w1-2,0,3,2,1,5,18
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,10,17,K9:L6:w1-1-1-2-2-2,18,9,6,1,14,18
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,11,18,K6:L4:w1-1-2-2,4,6,4,1,7,19
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,0,12,19,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,0,0,K16:L11:w1-1-1-1-2-3-2-1-1-1-2,998,16,11,1,19,18
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,1,1,K5:L4:w1-1-1-2,2,5,4,1,6,19
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,2,2,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,3,3,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,4,7,K11:L7:w1-1-1-2-1-1-4,55,11,7,1,16,18
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,5,8,K4:L3:w1-1-2,1,4,3,1,8,19
K16:L11:w1-1-1-1-2-3-2-1-1-1-2,1,1,6,9,K3:L2:w1-2,0,3,2,1,5,19
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,0,0,K7:L5:w1-1-1-1-3,6,7,5,2,15,16
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,1,10,17
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,2,5,K14:L10:w1-1-1-1-3-2-1-1-1-2,440,14,10,1,16,17
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,3,6,K6:L4:w1-1-1-3,3,6,4,1,7,18
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,4,11,K8:L6:w1-1-1-2-1-2,12,8,6,1,9,17
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,5,12,K7:L5:w1-1-2-1-2,8,7,5,1,8,18
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,6,13,K3:L2:w1-2,0,3,2,2,7,19
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,0,7,15,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,1,0,0,K7:L5:w1-1-1-1-3,6,7,5,2,15,18
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,1,10,19
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,1,2,5,K9:L6:w1-1-1-1-3-2,16,9,6,1,10,19
K16:L11:w1-1-1-1-3-1-1-1-1-3-2,1,1,3,6,K6:L4:w1-1-1-3,3,6,4,1,7,19
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1000,16,11,1,17,15
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,1,11,15
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,0,2,5,K11:L7:w1-1-1-2-1-3-2,57,11,7,1,12,16
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,0,3,6,K4:L3:w1-1-2,1,4,3,1,6,16
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,0,4,7,K3:L2:w1-2,0,3,2,1,6,17
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1000,16,11,1,19,18
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,1,11,18
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,2,5,K15:L10:w1-1-1-2-1-3-1-1-2-2,641,15,10,1,21,19
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,3,6,K14:L9:w1-1-2-1-3-1-1-2-2,377,14,9,1,17,19
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,4,7,K3:L2:w1-2,0,3,2,1,6,20
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,5,11,K6:L4:w1-1-2-2,4,6,4,1,9,19
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,6,12,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,7,15,K5:L4:w1-1-1-2,2,5,4,1,6,19
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,8,16,K4:L3:w1-1-2,1,4,3,1,5,20
K16:L11:w1-1-1-1-3-1-1-1-2-1-3,1,1,9,17,K3:L2:w1-2,0,3,2,1,4,21
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1001,16,11,1,17,17
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,1,11,18
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,0,2,5,K11:L7:w1-1-1-2-2-2-2,59,11,7,1,14,18
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,0,3,6,K6:L4:w1-1-2-2,4,6,4,1,7,19
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,0,4,7,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1001,16,11,1,21,18
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,1,11,19
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,2,5,K9:L6:w1-1-1-2-2-2,18,9,6,1,13,19
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,3,6,K6:L4:w1-1-2-2,4,6,4,1,7,20
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,4,7,K3:L2:w1-2,0,3,2,1,4,21
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,5,11,K13:L10:w1-1-1-1-1-2-1-1-2-2,226,13,10,1,14,20
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,6,12,K12:L9:w1-1-1-1-2-1-1-2-2,147,12,9,1,13,20
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,7,13,K11:L8:w1-1-1-2-1-1-2-2,86,11,8,1,12,21
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,8,14,K4:L3:w1-1-2,1,4,3,2,9,22
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,9,15,K3:L2:w1-2,0,3,2,1,5,22
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,10,17,K6:L4:w1-1-2-2,4,6,4,1,7,22
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,11,18,K3:L2:w1-2,0,3,2,1,4,23
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,12,24,K14:L9:w1-1-1-1-1-3-2-1-3,272,14,9,1,15,20
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,13,25,K9:L6:w1-1-1-1-3-2,16,9,6,1,11,20
K16:L11:w1-1-1-1-3-1-1-1-2-2-2,1,1,14,26,K6:L4:w1-1-1-3,3,6,4,1,7,21
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1002,16,11,1,17,15
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,0,1,1,K6:L4:w1-1-1-3,3,6,4,2,14,16
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,0,2,5,K11:L7:w1-1-1-3-1-2-2,62,11,7,1,12,16
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,0,3,9,K3:L2:w1-2,0,3,2,1,4,16
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1002,16,11,1,19,18
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,1,1,1,K6:L4:w1-1-1-3,3,6,4,2,14,18
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,1,2,5,K13:L9:w1-1-1-3-1-2-1-1-2,209,13,9,1,14,19
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,1,3,9,K3:L2:w1-2,0,3,2,1,5,19
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,1,4,11,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-3-1-1-1-3-1-2,1,1,5,12,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1003,16,11,1,17,17
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,0,1,1,K15:L10:w1-1-1-3-1-1-2-1-1-3,660,15,10,1,16,17
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,0,2,5,K9:L6:w1-1-2-1-1-3,20,9,6,1,10,18
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,0,3,6,K3:L2:w1-2,0,3,2,1,5,18
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1003,16,11,1,18,18
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,1,1,1,K15:L10:w1-1-1-3-1-1-2-1-1-3,660,15,10,1,17,19
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,1,2,5,K9:L6:w1-1-2-1-1-3,20,9,6,1,11,19
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,1,3,6,K3:L2:w1-2,0,3,2,1,5,20
K16:L11:w1-1-1-1-3-1-1-2-1-1-3,1,1,4,13,K6:L4:w1-1-1-3,3,6,4,1,7,19
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1004,16,11,1,24,16
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,1,1,K15:L10:w1-1-1-3-1-1-2-1-2-2,661,15,10,1,19,17
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,2,5,K9:L6:w1-1-2-1-2-2,21,9,6,1,12,17
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,3,6,K3:L2:w1-2,0,3,2,2,7,18
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,4,8,K3:L2:w1-2,0,3,2,1,4,18
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,5,11,K7:L5:w1-1-1-1-3,6,7,5,1,8,18
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,0,6,12,K6:L4:w1-1-1-3,3,6,4,1,7,18
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1004,16,11,1,17,18
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,1,1,1,K15:L10:w1-1-1-3-1-1-2-1-2-2,661,15,10,1,16,19
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,1,2,5,K9:L6:w1-1-2-1-2-2,21,9,6,1,10,19
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,1,3,6,K3:L2:w1-2,0,3,2,2,7,19
K16:L11:w1-1-1-1-3-1-1-2-1-2-2,1,1,4,8,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1005,16,11,1,17,17
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,0,1,1,K15:L10:w1-1-1-3-1-1-2-2-1-2,662,15,10,1,16,17
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,0,2,5,K9:L6:w1-1-2-2-1-2,22,9,6,1,10,18
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,0,3,6,K3:L2:w1-2,0,3,2,1,4,18
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1005,16,11,1,18,18
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,1,1,1,K15:L10:w1-1-1-3-1-1-2-2-1-2,662,15,10,1,17,19
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,1,2,5,K9:L6:w1-1-2-2-1-2,22,9,6,1,11,19
K16:L11:w1-1-1-1-3-1-1-2-2-1-2,1,1,3,6,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1006,16,11,1,21,16
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,1,1,K15:L10:w1-1-1-3-1-1-3-1-1-2,663,15,10,1,19,17
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,2,8,K4:L3:w1-1-2,1,4,3,1,7,17
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,3,9,K3:L2:w1-2,0,3,2,1,5,18
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,4,11,K12:L8:w1-1-1-1-1-2-1-4,100,12,8,1,16,18
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,5,12,K16:L11:w1-1-1-1-2-1-4-1-1-1-2,978,16,11,1,17,18
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,6,13,K5:L4:w1-1-1-2,2,5,4,1,7,19
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,7,14,K4:L3:w1-1-2,1,4,3,1,6,19
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,8,15,K3:L2:w1-2,0,3,2,1,6,20
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,9,19,K12:L8:w1-1-1-2-3-1-1-2,125,12,8,1,15,18
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,10,20,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,11,21,K3:L2:w1-2,0,3,2,1,4,20
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,12,24,K4:L3:w1-1-2,1,4,3,1,8,18
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,0,13,25,K3:L2:w1-2,0,3,2,1,5,19
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1006,16,11,1,17,18
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,1,1,1,K15:L10:w1-1-1-3-1-1-3-1-1-2,663,15,10,1,16,19
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,1,2,8,K4:L3:w1-1-2,1,4,3,1,5,19
K16:L11:w1-1-1-1-3-1-1-3-1-1-2,1,1,3,9,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,0,0,0,K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1007,16,11,1,17,15
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,0,1,1,K9:L6:w1-1-1-3-1-2,19,9,6,1,16,16
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,0,2,5,K3:L2:w1-2,0,3,2,1,5,16
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,0,3,7,K14:L9:w1-1-1-3-2-1-2-1-2,356,14,9,1,15,16
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,0,4,12,K3:L2:w1-2,0,3,2,2,7,16
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,0,5,14,K3:L2:w1-2,0,3,2,1,4,16
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,0,0,K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1007,16,11,1,20,18
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,1,1,K9:L6:w1-1-1-3-1-2,19,9,6,1,17,18
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,2,5,K3:L2:w1-2,0,3,2,1,5,19
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,3,7,K6:L4:w1-1-1-3,3,6,4,1,11,19
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,4,11,K9:L7:w1-1-1-2-1-1-2,26,9,7,1,10,19
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,5,12,K4:L3:w1-1-2,1,4,3,2,9,20
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,6,13,K3:L2:w1-2,0,3,2,1,5,20
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,7,15,K4:L3:w1-1-2,1,4,3,1,5,21
K16:L11:w1-1-1-1-3-1-2-1-1-1-3,1,1,8,16,K3:L2:w1-2,0,3,2,1,4,21
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1008,16,11,1,18,10
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,1,1,K15:L10:w1-1-1-3-1-2-1-1-2-2,664,15,10,1,17,11
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,2,5,K3:L2:w1-2,0,3,2,1,5,11
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,3,7,K12:L8:w1-1-2-2-1-2-1-2,135,12,8,1,13,12
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,4,8,K3:L2:w1-2,0,3,2,1,4,12
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,5,11,K3:L2:w1-2,0,3,2,2,7,12
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,0,6,13,K3:L2:w1-2,0,3,2,1,4,12
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1008,16,11,1,17,18
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,1,1,1,K15:L10:w1-1-1-3-1-2-1-1-2-2,664,15,10,1,16,18
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,1,2,5,K3:L2:w1-2,0,3,2,1,5,18
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,1,3,7,K6:L4:w1-1-2-2,4,6,4,1,7,19
K16:L11:w1-1-1-1-3-1-2-1-1-2-2,1,1,4,8,K3:L2:w1-2,0,3,2,1,4,19
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,0,0,K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1009,16,11,1,17,15
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,1,1,K15:L10:w1-1-1-3-1-2-1-2-1-2,665,15,10,1,16,16
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,2,2,K14:L9:w1-1-3-1-2-1-2-1-2,385,14,9,1,15,17
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,3,5,K3:L2:w1-2,0,3,2,3,10,16
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,4,7,K3:L2:w1-2,0,3,2,2,7,16
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,5,9,K3:L2:w1-2,0,3,2,1,4,17
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,6,18,K8:L6:w1-1-1-1-1-3,10,8,6,1,9,16
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,7,19,K7:L5:w1-1-1-1-3,6,7,5,1,8,16
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,0,8,20,K6:L4:w1-1-1-3,3,6,4,1,7,17
K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1,1,0,0,K16:L11:w1-1-1-1-3-1-2-1-2-1-2,1009,16,11,1,20,18
