source_node,source_b,t,event_index,step,node,node_id,K,L,b,v2_n_minus_q,value_bit_length
K10:L7:w1-1-2-1-2-1-2,2,3,1,1,K3:L2:w1-2,0,3,2,3,11,24
K10:L7:w1-1-2-1-2-1-2,2,3,2,3,K3:L2:w1-2,0,3,2,2,8,24
K10:L7:w1-1-2-1-2-1-2,2,3,3,5,K3:L2:w1-2,0,3,2,1,5,24
K10:L7:w1-1-2-1-2-1-2,2,3,4,7,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,11,24
K10:L7:w1-1-2-1-2-1-2,2,3,5,8,K3:L2:w1-2,0,3,2,3,10,25
K10:L7:w1-1-2-1-2-1-2,2,3,6,10,K3:L2:w1-2,0,3,2,2,7,25
K10:L7:w1-1-2-1-2-1-2,2,3,7,12,K3:L2:w1-2,0,3,2,1,4,25
K10:L7:w1-1-2-1-2-1-2,2,3,8,15,K4:L3:w1-1-2,1,4,3,1,7,24
K10:L7:w1-1-2-1-2-1-2,2,3,9,16,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-2-1-2-1-2,2,3,10,18,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,25
K10:L7:w1-1-2-1-2-1-2,2,3,11,19,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,25
K10:L7:w1-1-2-1-2-1-2,2,3,12,20,K5:L4:w1-1-1-2,2,5,4,1,6,26
K10:L7:w1-1-2-1-2-1-2,2,3,13,21,K4:L3:w1-1-2,1,4,3,1,5,27
K10:L7:w1-1-2-1-2-1-2,2,3,14,22,K3:L2:w1-2,0,3,2,1,4,27
K10:L7:w1-1-2-1-2-1-2,2,4,0,0,K10:L7:w1-1-2-1-2-1-2,39,10,7,2,23,24
K10:L7:w1-1-2-1-2-1-2,2,4,1,1,K3:L2:w1-2,0,3,2,3,11,24
K10:L7:w1-1-2-1-2-1-2,2,4,2,3,K3:L2:w1-2,0,3,2,2,8,24
K10:L7:w1-1-2-1-2-1-2,2,4,3,5,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-2-1-2-1-2,2,4,4,7,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,13,25
K10:L7:w1-1-2-1-2-1-2,2,4,5,8,K3:L2:w1-2,0,3,2,3,11,25
K10:L7:w1-1-2-1-2-1-2,2,4,6,10,K3:L2:w1-2,0,3,2,2,8,26
K10:L7:w1-1-2-1-2-1-2,2,4,7,12,K3:L2:w1-2,0,3,2,1,5,26
K10:L7:w1-1-2-1-2-1-2,2,4,8,14,K5:L4:w1-1-1-2,2,5,4,1,6,26
K10:L7:w1-1-2-1-2-1-2,2,4,9,15,K4:L3:w1-1-2,1,4,3,1,5,26
K10:L7:w1-1-2-1-2-1-2,2,4,10,16,K3:L2:w1-2,0,3,2,1,4,27
K10:L7:w1-1-2-1-2-1-2,2,5,0,0,K10:L7:w1-1-2-1-2-1-2,39,10,7,2,21,24
K10:L7:w1-1-2-1-2-1-2,2,5,1,1,K3:L2:w1-2,0,3,2,3,11,25
K10:L7:w1-1-2-1-2-1-2,2,5,2,3,K3:L2:w1-2,0,3,2,2,8,25
K10:L7:w1-1-2-1-2-1-2,2,5,3,5,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-2-1-2-1-2,2,5,4,7,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,11,25
K10:L7:w1-1-2-1-2-1-2,2,5,5,8,K3:L2:w1-2,0,3,2,3,10,26
K10:L7:w1-1-2-1-2-1-2,2,5,6,10,K3:L2:w1-2,0,3,2,2,7,26
K10:L7:w1-1-2-1-2-1-2,2,5,7,12,K3:L2:w1-2,0,3,2,1,4,26
K10:L7:w1-1-2-1-2-1-2,2,6,0,0,K10:L7:w1-1-2-1-2-1-2,39,10,7,2,22,24
K10:L7:w1-1-2-1-2-1-2,2,6,1,1,K3:L2:w1-2,0,3,2,3,11,25
K10:L7:w1-1-2-1-2-1-2,2,6,2,3,K3:L2:w1-2,0,3,2,2,8,25
K10:L7:w1-1-2-1-2-1-2,2,6,3,5,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-2-1-2-1-2,2,6,4,7,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,12,25
K10:L7:w1-1-2-1-2-1-2,2,6,5,8,K3:L2:w1-2,0,3,2,3,12,26
K10:L7:w1-1-2-1-2-1-2,2,6,6,10,K3:L2:w1-2,0,3,2,2,9,26
K10:L7:w1-1-2-1-2-1-2,2,6,7,12,K3:L2:w1-2,0,3,2,1,6,26
K10:L7:w1-1-2-1-2-1-2,2,6,8,18,K6:L4:w1-1-2-2,4,6,4,1,7,25
K10:L7:w1-1-2-1-2-1-2,2,6,9,19,K3:L2:w1-2,0,3,2,1,4,25
K10:L7:w1-1-2-1-2-1-2,2,7,0,0,K10:L7:w1-1-2-1-2-1-2,39,10,7,2,21,24
K10:L7:w1-1-2-1-2-1-2,2,7,1,1,K3:L2:w1-2,0,3,2,3,11,25
K10:L7:w1-1-2-1-2-1-2,2,7,2,3,K3:L2:w1-2,0,3,2,2,8,25
K10:L7:w1-1-2-1-2-1-2,2,7,3,5,K3:L2:w1-2,0,3,2,1,5,25
K10:L7:w1-1-2-1-2-1-2,2,7,4,7,K10:L7:w1-1-2-1-2-1-2,39,10,7,1,11,26
K10:L7:w1-1-2-1-2-1-2,2,7,5,8,K3:L2:w1-2,0,3,2,3,10,26
K10:L7:w1-1-2-1-2-1-2,2,7,6,10,K3:L2:w1-2,0,3,2,2,7,26
K10:L7:w1-1-2-1-2-1-2,2,7,7,12,K3:L2:w1-2,0,3,2,1,4,26
K10:L8:w1-1-1-1-1-1-1-3,1,0,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,11
K10:L8:w1-1-1-1-1-1-1-3,1,0,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,11
K10:L8:w1-1-1-1-1-1-1-3,1,0,2,2,K10:L7:w1-1-1-1-1-3-2,30,10,7,1,13,12
K10:L8:w1-1-1-1-1-1-1-3,1,0,3,3,K9:L6:w1-1-1-1-3-2,16,9,6,1,12,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,4,4,K6:L4:w1-1-1-3,3,6,4,1,7,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,5,9,K4:L3:w1-1-2,1,4,3,1,5,13
K10:L8:w1-1-1-1-1-1-1-3,1,0,6,10,K3:L2:w1-2,0,3,2,1,4,14
K10:L8:w1-1-1-1-1-1-1-3,1,1,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,12,12
K10:L8:w1-1-1-1-1-1-1-3,1,1,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,11,13
K10:L8:w1-1-1-1-1-1-1-3,1,1,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,10,13
K10:L8:w1-1-1-1-1-1-1-3,1,1,3,3,K10:L7:w1-1-1-1-3-1-2,33,10,7,1,11,14
K10:L8:w1-1-1-1-1-1-1-3,1,1,4,4,K9:L6:w1-1-1-3-1-2,19,9,6,1,10,15
K10:L8:w1-1-1-1-1-1-1-3,1,1,5,8,K3:L2:w1-2,0,3,2,1,4,15
K10:L8:w1-1-1-1-1-1-1-3,1,2,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,13
K10:L8:w1-1-1-1-1-1-1-3,1,2,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,13
K10:L8:w1-1-1-1-1-1-1-3,1,2,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,9,14
K10:L8:w1-1-1-1-1-1-1-3,1,2,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,8,15
K10:L8:w1-1-1-1-1-1-1-3,1,2,4,4,K6:L4:w1-1-1-3,3,6,4,1,7,15
K10:L8:w1-1-1-1-1-1-1-3,1,3,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,14,13
K10:L8:w1-1-1-1-1-1-1-3,1,3,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,13,14
K10:L8:w1-1-1-1-1-1-1-3,1,3,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,12,15
K10:L8:w1-1-1-1-1-1-1-3,1,3,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,11,15
K10:L8:w1-1-1-1-1-1-1-3,1,3,4,4,K6:L4:w1-1-1-3,3,6,4,2,14,16
K10:L8:w1-1-1-1-1-1-1-3,1,3,5,8,K9:L6:w1-1-1-3-1-2,19,9,6,1,10,16
K10:L8:w1-1-1-1-1-1-1-3,1,3,6,12,K3:L2:w1-2,0,3,2,1,4,16
K10:L8:w1-1-1-1-1-1-1-3,1,3,7,17,K6:L4:w1-1-1-3,3,6,4,1,8,14
K10:L8:w1-1-1-1-1-1-1-3,1,4,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,14
K10:L8:w1-1-1-1-1-1-1-3,1,4,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,14
K10:L8:w1-1-1-1-1-1-1-3,1,4,2,2,K10:L7:w1-1-1-1-1-3-2,30,10,7,1,11,15
K10:L8:w1-1-1-1-1-1-1-3,1,4,3,3,K9:L6:w1-1-1-1-3-2,16,9,6,1,10,15
K10:L8:w1-1-1-1-1-1-1-3,1,4,4,4,K6:L4:w1-1-1-3,3,6,4,1,7,16
K10:L8:w1-1-1-1-1-1-1-3,1,5,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,12,14
K10:L8:w1-1-1-1-1-1-1-3,1,5,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,11,15
K10:L8:w1-1-1-1-1-1-1-3,1,5,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,10,15
K10:L8:w1-1-1-1-1-1-1-3,1,5,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,9,16
K10:L8:w1-1-1-1-1-1-1-3,1,5,4,4,K6:L4:w1-1-1-3,3,6,4,1,8,16
K10:L8:w1-1-1-1-1-1-1-3,1,5,5,10,K7:L5:w1-1-1-2-2,7,7,5,1,10,16
K10:L8:w1-1-1-1-1-1-1-3,1,5,6,11,K6:L4:w1-1-2-2,4,6,4,1,11,16
K10:L8:w1-1-1-1-1-1-1-3,1,5,7,12,K3:L2:w1-2,0,3,2,1,4,17
K10:L8:w1-1-1-1-1-1-1-3,1,5,8,15,K4:L3:w1-1-2,1,4,3,1,8,17
K10:L8:w1-1-1-1-1-1-1-3,1,5,9,16,K3:L2:w1-2,0,3,2,1,5,17
K10:L8:w1-1-1-1-1-1-1-3,1,6,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,14
K10:L8:w1-1-1-1-1-1-1-3,1,6,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,15
K10:L8:w1-1-1-1-1-1-1-3,1,6,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,9,15
K10:L8:w1-1-1-1-1-1-1-3,1,6,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,8,16
K10:L8:w1-1-1-1-1-1-1-3,1,6,4,4,K6:L4:w1-1-1-3,3,6,4,1,7,17
K10:L8:w1-1-1-1-1-1-1-3,1,7,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,13,14
K10:L8:w1-1-1-1-1-1-1-3,1,7,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,12,15
K10:L8:w1-1-1-1-1-1-1-3,1,7,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,11,16
K10:L8:w1-1-1-1-1-1-1-3,1,7,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,10,16
K10:L8:w1-1-1-1-1-1-1-3,1,7,4,4,K6:L4:w1-1-1-3,3,6,4,1,9,17
K10:L8:w1-1-1-1-1-1-1-3,2,0,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,22,21
K10:L8:w1-1-1-1-1-1-1-3,2,0,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,21
K10:L8:w1-1-1-1-1-1-1-3,2,0,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,22
K10:L8:w1-1-1-1-1-1-1-3,2,0,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,23
K10:L8:w1-1-1-1-1-1-1-3,2,0,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,23
K10:L8:w1-1-1-1-1-1-1-3,2,0,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,12,24
K10:L8:w1-1-1-1-1-1-1-3,2,0,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,11,24
K10:L8:w1-1-1-1-1-1-1-3,2,0,7,10,K8:L6:w1-1-1-1-1-3,10,8,6,1,10,25
K10:L8:w1-1-1-1-1-1-1-3,2,0,8,11,K7:L5:w1-1-1-1-3,6,7,5,1,9,25
K10:L8:w1-1-1-1-1-1-1-3,2,0,9,12,K6:L4:w1-1-1-3,3,6,4,1,8,26
K10:L8:w1-1-1-1-1-1-1-3,2,0,10,21,K3:L2:w1-2,0,3,2,3,11,21
K10:L8:w1-1-1-1-1-1-1-3,2,0,11,23,K3:L2:w1-2,0,3,2,2,8,21
K10:L8:w1-1-1-1-1-1-1-3,2,0,12,25,K3:L2:w1-2,0,3,2,1,5,22
K10:L8:w1-1-1-1-1-1-1-3,2,1,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,21,22
K10:L8:w1-1-1-1-1-1-1-3,2,1,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,23
K10:L8:w1-1-1-1-1-1-1-3,2,1,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,23
K10:L8:w1-1-1-1-1-1-1-3,2,1,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,24
K10:L8:w1-1-1-1-1-1-1-3,2,1,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,25
K10:L8:w1-1-1-1-1-1-1-3,2,1,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,25
K10:L8:w1-1-1-1-1-1-1-3,2,1,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,25
K10:L8:w1-1-1-1-1-1-1-3,2,1,7,10,K8:L6:w1-1-1-1-1-3,10,8,6,1,9,26
K10:L8:w1-1-1-1-1-1-1-3,2,1,8,11,K7:L5:w1-1-1-1-3,6,7,5,1,8,27
K10:L8:w1-1-1-1-1-1-1-3,2,1,9,12,K6:L4:w1-1-1-3,3,6,4,1,7,27
K10:L8:w1-1-1-1-1-1-1-3,2,2,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,23,23
K10:L8:w1-1-1-1-1-1-1-3,2,2,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,23
K10:L8:w1-1-1-1-1-1-1-3,2,2,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,24
K10:L8:w1-1-1-1-1-1-1-3,2,2,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,25
K10:L8:w1-1-1-1-1-1-1-3,2,2,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,25
K10:L8:w1-1-1-1-1-1-1-3,2,2,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,13,26
K10:L8:w1-1-1-1-1-1-1-3,2,2,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,12,26
K10:L8:w1-1-1-1-1-1-1-3,2,2,7,10,K8:L6:w1-1-1-1-1-3,10,8,6,1,11,27
K10:L8:w1-1-1-1-1-1-1-3,2,2,8,11,K7:L5:w1-1-1-1-3,6,7,5,1,10,27
K10:L8:w1-1-1-1-1-1-1-3,2,2,9,12,K6:L4:w1-1-1-3,3,6,4,1,9,28
K10:L8:w1-1-1-1-1-1-1-3,2,2,10,19,K3:L2:w1-2,0,3,2,1,4,28
K10:L8:w1-1-1-1-1-1-1-3,2,3,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,21,23
K10:L8:w1-1-1-1-1-1-1-3,2,3,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,24
K10:L8:w1-1-1-1-1-1-1-3,2,3,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,25
K10:L8:w1-1-1-1-1-1-1-3,2,3,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,25
K10:L8:w1-1-1-1-1-1-1-3,2,3,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,26
K10:L8:w1-1-1-1-1-1-1-3,2,3,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,26
K10:L8:w1-1-1-1-1-1-1-3,2,3,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,27
K10:L8:w1-1-1-1-1-1-1-3,2,3,7,10,K10:L7:w1-1-1-1-1-3-2,30,10,7,1,12,27
K10:L8:w1-1-1-1-1-1-1-3,2,3,8,11,K9:L6:w1-1-1-1-3-2,16,9,6,1,11,28
K10:L8:w1-1-1-1-1-1-1-3,2,3,9,12,K6:L4:w1-1-1-3,3,6,4,1,7,28
K10:L8:w1-1-1-1-1-1-1-3,2,3,10,17,K3:L2:w1-2,0,3,2,1,4,28
K10:L8:w1-1-1-1-1-1-1-3,2,3,11,25,K6:L4:w1-1-1-3,3,6,4,1,12,27
K10:L8:w1-1-1-1-1-1-1-3,2,4,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,22,24
K10:L8:w1-1-1-1-1-1-1-3,2,4,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,24
K10:L8:w1-1-1-1-1-1-1-3,2,4,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,25
K10:L8:w1-1-1-1-1-1-1-3,2,4,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,25
K10:L8:w1-1-1-1-1-1-1-3,2,4,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,26
K10:L8:w1-1-1-1-1-1-1-3,2,4,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,12,26
K10:L8:w1-1-1-1-1-1-1-3,2,4,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,11,27
K10:L8:w1-1-1-1-1-1-1-3,2,4,7,10,K8:L6:w1-1-1-1-1-3,10,8,6,1,10,28
K10:L8:w1-1-1-1-1-1-1-3,2,4,8,11,K10:L7:w1-1-1-1-3-1-2,33,10,7,1,12,28
K10:L8:w1-1-1-1-1-1-1-3,2,4,9,12,K9:L6:w1-1-1-3-1-2,19,9,6,1,11,29
K10:L8:w1-1-1-1-1-1-1-3,2,4,10,16,K3:L2:w1-2,0,3,2,1,6,29
K10:L8:w1-1-1-1-1-1-1-3,2,5,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,21,24
K10:L8:w1-1-1-1-1-1-1-3,2,5,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,25
K10:L8:w1-1-1-1-1-1-1-3,2,5,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,25
K10:L8:w1-1-1-1-1-1-1-3,2,5,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,26
K10:L8:w1-1-1-1-1-1-1-3,2,5,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,26
K10:L8:w1-1-1-1-1-1-1-3,2,5,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,27
K10:L8:w1-1-1-1-1-1-1-3,2,5,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,27
K10:L8:w1-1-1-1-1-1-1-3,2,5,7,10,K8:L6:w1-1-1-1-1-3,10,8,6,1,9,28
K10:L8:w1-1-1-1-1-1-1-3,2,5,8,11,K7:L5:w1-1-1-1-3,6,7,5,1,8,28
K10:L8:w1-1-1-1-1-1-1-3,2,5,9,12,K6:L4:w1-1-1-3,3,6,4,1,7,29
K10:L8:w1-1-1-1-1-1-1-3,2,6,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,26,24
K10:L8:w1-1-1-1-1-1-1-3,2,6,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,25
K10:L8:w1-1-1-1-1-1-1-3,2,6,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,25
K10:L8:w1-1-1-1-1-1-1-3,2,6,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,26
K10:L8:w1-1-1-1-1-1-1-3,2,6,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,27
K10:L8:w1-1-1-1-1-1-1-3,2,6,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,16,27
K10:L8:w1-1-1-1-1-1-1-3,2,6,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,15,27
K10:L8:w1-1-1-1-1-1-1-3,2,6,7,10,K8:L6:w1-1-1-1-1-3,10,8,6,1,15,28
K10:L8:w1-1-1-1-1-1-1-3,2,6,8,11,K7:L5:w1-1-1-1-3,6,7,5,1,12,29
K10:L8:w1-1-1-1-1-1-1-3,2,6,9,12,K6:L4:w1-1-1-3,3,6,4,1,10,29
K10:L8:w1-1-1-1-1-1-1-3,2,6,10,16,K10:L7:w1-1-1-1-1-2-3,29,10,7,1,11,30
K10:L8:w1-1-1-1-1-1-1-3,2,6,11,17,K9:L6:w1-1-1-1-2-3,15,9,6,1,10,30
K10:L8:w1-1-1-1-1-1-1-3,2,6,12,18,K5:L4:w1-1-1-2,2,5,4,1,6,31
K10:L8:w1-1-1-1-1-1-1-3,2,6,13,19,K4:L3:w1-1-2,1,4,3,1,5,31
K10:L8:w1-1-1-1-1-1-1-3,2,6,14,20,K3:L2:w1-2,0,3,2,1,4,32
K10:L8:w1-1-1-1-1-1-1-3,2,7,0,0,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,2,21,24
K10:L8:w1-1-1-1-1-1-1-3,2,7,1,1,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,16,25
K10:L8:w1-1-1-1-1-1-1-3,2,7,2,2,K8:L6:w1-1-1-1-1-3,10,8,6,1,14,26
K10:L8:w1-1-1-1-1-1-1-3,2,7,3,3,K7:L5:w1-1-1-1-3,6,7,5,1,12,26
K10:L8:w1-1-1-1-1-1-1-3,2,7,4,4,K6:L4:w1-1-1-3,3,6,4,1,10,27
K10:L8:w1-1-1-1-1-1-1-3,2,7,5,8,K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,11,27
K10:L8:w1-1-1-1-1-1-1-3,2,7,6,9,K9:L7:w1-1-1-1-1-1-3,23,9,7,1,10,28
K10:L8:w1-1-1-1-1-1-1-3,2,7,7,10,K10:L7:w1-1-1-1-1-3-2,30,10,7,1,11,28
K10:L8:w1-1-1-1-1-1-1-3,2,7,8,11,K9:L6:w1-1-1-1-3-2,16,9,6,1,10,29
K10:L8:w1-1-1-1-1-1-1-3,2,7,9,12,K6:L4:w1-1-1-3,3,6,4,1,7,29
K10:L8:w1-1-1-1-1-1-2-2,1,0,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,11
K10:L8:w1-1-1-1-1-1-2-2,1,0,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,11
K10:L8:w1-1-1-1-1-1-2-2,1,0,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,12
K10:L8:w1-1-1-1-1-1-2-2,1,0,3,3,K7:L5:w1-1-1-2-2,7,7,5,1,8,12
K10:L8:w1-1-1-1-1-1-2-2,1,0,4,4,K6:L4:w1-1-2-2,4,6,4,1,7,13
K10:L8:w1-1-1-1-1-1-2-2,1,0,5,5,K3:L2:w1-2,0,3,2,1,4,14
K10:L8:w1-1-1-1-1-1-2-2,1,1,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,13,12
K10:L8:w1-1-1-1-1-1-2-2,1,1,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,12,13
K10:L8:w1-1-1-1-1-1-2-2,1,1,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,11,13
K10:L8:w1-1-1-1-1-1-2-2,1,1,3,3,K7:L5:w1-1-1-2-2,7,7,5,1,10,14
K10:L8:w1-1-1-1-1-1-2-2,1,1,4,4,K6:L4:w1-1-2-2,4,6,4,1,10,14
K10:L8:w1-1-1-1-1-1-2-2,1,1,5,5,K3:L2:w1-2,0,3,2,1,4,15
K10:L8:w1-1-1-1-1-1-2-2,1,2,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,13
K10:L8:w1-1-1-1-1-1-2-2,1,2,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,13
K10:L8:w1-1-1-1-1-1-2-2,1,2,2,2,K10:L7:w1-1-1-1-2-2-2,32,10,7,1,12,14
K10:L8:w1-1-1-1-1-1-2-2,1,2,3,3,K9:L6:w1-1-1-2-2-2,18,9,6,1,11,15
K10:L8:w1-1-1-1-1-1-2-2,1,2,4,4,K6:L4:w1-1-2-2,4,6,4,1,7,15
K10:L8:w1-1-1-1-1-1-2-2,1,2,5,5,K3:L2:w1-2,0,3,2,1,4,16
K10:L8:w1-1-1-1-1-1-2-2,1,3,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,12,13
K10:L8:w1-1-1-1-1-1-2-2,1,3,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,11,14
K10:L8:w1-1-1-1-1-1-2-2,1,3,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,10,15
K10:L8:w1-1-1-1-1-1-2-2,1,3,3,3,K10:L7:w1-1-1-2-2-1-2,36,10,7,1,16,15
K10:L8:w1-1-1-1-1-1-2-2,1,3,4,4,K9:L6:w1-1-2-2-1-2,22,9,6,1,12,16
K10:L8:w1-1-1-1-1-1-2-2,1,3,5,5,K3:L2:w1-2,0,3,2,1,4,16
K10:L8:w1-1-1-1-1-1-2-2,1,3,6,10,K5:L4:w1-1-1-2,2,5,4,1,7,16
K10:L8:w1-1-1-1-1-1-2-2,1,3,7,11,K4:L3:w1-1-2,1,4,3,1,6,17
K10:L8:w1-1-1-1-1-1-2-2,1,3,8,12,K3:L2:w1-2,0,3,2,1,6,17
K10:L8:w1-1-1-1-1-1-2-2,1,4,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,11,14
K10:L8:w1-1-1-1-1-1-2-2,1,4,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,10,14
K10:L8:w1-1-1-1-1-1-2-2,1,4,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,9,15
K10:L8:w1-1-1-1-1-1-2-2,1,4,3,3,K7:L5:w1-1-1-2-2,7,7,5,1,8,15
K10:L8:w1-1-1-1-1-1-2-2,1,4,4,4,K6:L4:w1-1-2-2,4,6,4,1,7,16
K10:L8:w1-1-1-1-1-1-2-2,1,4,5,5,K3:L2:w1-2,0,3,2,1,4,17
K10:L8:w1-1-1-1-1-1-2-2,1,5,0,0,K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,15,14
K10:L8:w1-1-1-1-1-1-2-2,1,5,1,1,K9:L7:w1-1-1-1-1-2-2,24,9,7,1,14,15
K10:L8:w1-1-1-1-1-1-2-2,1,5,2,2,K8:L6:w1-1-1-1-2-2,11,8,6,1,16,15
K10:L8:w1-1-1-1-1-1-2-2,1,5,3,3,K7:L5:w1-1-1-2-2,7,7,5,1,11,16
K10:L8:w1-1-1-1-1-1-2-2,1,5,4,4,K6:L4:w1-1-2-2,4,6,4,1,9,16
K10:L8:w1-1-1-1-1-1-2-2,1,5,5,5,K3:L2:w1-2,0,3,2,1,4,17
