node,K,L,b,total_lift_classes,canonical_source_classes,shadowed_initial_classes,no_initial_classes,internal_hit_classes,external_hit_classes,below_start_classes,budget_classes,max_steps_observed,max_bit_length_observed
K15:L10:w1-1-1-1-1-2-3-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-2-4-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-1-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-1-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-1-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-1-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-1-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-1-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-3-3-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-4-1-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-4-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-4-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-4-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-1-5-1-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-1-1-5:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-1-2-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-1-3-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-1-4-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-2-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-2-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-2-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-3-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-3-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-1-4-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-2-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-2-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-2-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-2-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-2-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-2-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-3-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-3-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-3-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-1-4-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-1-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-1-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-1-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-1-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-1-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-1-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-2-3-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-3-1-1-1-3:b1,15,10,1,64,63,1,0,63,0,0,0,1,23
K15:L10:w1-1-1-1-2-3-1-1-1-3:b2,15,10,2,64,64,0,0,64,0,0,0,1,38
K15:L10:w1-1-1-1-2-3-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-3-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-3-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-2-4-1-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-1-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-1-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-1-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-1-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-1-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-1-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-1-3-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-2-1-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-2-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-2-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-2-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-3-3-1-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-4-1-1-1-2-2:b1,15,10,1,64,64,0,0,0,0,64,0,5,25
K15:L10:w1-1-1-1-4-1-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-4-1-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-1-4-2-1-1-1-2:b1,15,10,1,64,64,0,0,0,0,64,0,5,25
K15:L10:w1-1-1-2-1-1-1-3-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-1-3-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-1-4-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-2-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-2-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-2-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-2-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-2-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-2-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-3-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-3-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-3-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-1-4-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-1-1-1-4:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-1-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-1-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-1-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-1-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-1-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-2-3-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-3-1-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-3-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-3-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-1-3-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-1-1-2-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-1-1-3-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-1-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-1-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-1-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-1-3-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-2-1-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-2-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-2-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-2-2-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-3-1-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-2-3-1-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,4,24
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,4,24
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,4,24
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,7,24
K15:L10:w1-1-1-3-1-2-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,4,24
K15:L10:w1-1-1-3-1-2-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-1-3-1-2-2-1-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,4,24
K15:L10:w1-1-1-3-2-1-1-2-1-2:b1,15,10,1,64,64,0,0,0,0,64,0,5,24
K15:L10:w1-1-1-3-2-1-2-1-1-2:b1,15,10,1,64,64,0,0,0,0,64,0,5,24
K15:L10:w1-1-1-4-1-1-2-1-1-2:b1,15,10,1,64,64,0,0,0,0,64,0,4,24
K15:L10:w1-1-2-1-1-3-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-1-3-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-1-1-2-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-1-1-2-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-1-1-3-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-1-2-1-1-3:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-1-2-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-1-2-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-2-1-1-2-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-1-2-2-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L10:w1-1-2-2-1-2-1-2-1-2:b1,15,10,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-1-1-5:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-1-2-4:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-1-4-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-2-1-4:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-2-2-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-2-3-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-3-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-3-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-1-4-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-2-1-1-4:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-2-1-2-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-2-1-3-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-2-2-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-2-2-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-2-3-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-3-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-3-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-1-4-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-1-1-1-4:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-1-1-2-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-1-1-3-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-1-2-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-1-2-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-1-3-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-2-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-2-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-2-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-2-3-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-3-1-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-3-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-3-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-3-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-1-4-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-1-1-1-4:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-1-1-2-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-1-1-3-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-1-2-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-1-2-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-1-3-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-2-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-2-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-2-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-1-3-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-2-1-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-2-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-2-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-2-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-2-3-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-3-1-1-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-3-1-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-3-1-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-3-1-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-3-2-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,6,25
K15:L11:w1-1-1-1-2-1-1-1-1-3-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-1-2-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-1-2-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-1-3-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-2-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-2-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-2-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-1-3-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-2-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-2-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-2-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-1-3-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-2-1-1-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-2-1-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-2-1-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-2-1-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-2-2-2-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-3-1-1-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-3-1-1-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-1-3-1-2-1-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-1-1-3-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-1-2-1-1-1-3:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-1-2-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-1-2-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-1-2-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-2-1-1-2-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-1-2-1-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L11:w1-1-1-2-2-1-1-2-1-1-2:b1,15,11,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-1-1-1-4:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-1-1-2-3:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-1-1-3-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-1-2-1-3:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-1-2-2-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-1-3-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-2-1-2-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-2-2-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-1-3-1-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-2-1-1-1-3:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-2-1-1-2-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-2-1-2-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-2-2-1-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-1-3-1-1-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-2-1-1-1-1-3:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-2-1-1-1-2-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-2-1-1-2-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-2-1-2-1-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-2-2-1-1-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-1-3-1-1-1-1-2:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
K15:L12:w1-1-1-1-1-2-1-1-1-1-1-3:b1,15,12,1,64,64,0,0,64,0,0,0,1,23
