src,dst,count,source_events,empirical_probability
K12:L11:w1-1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-1-2-1-1-3:b1,4,66,0.06060606060606061
K13:L9:w1-1-1-1-1-1-1-3-3:b1,K16:L11:w1-1-1-1-1-1-3-3-1-1-2:b1,4,86,0.046511627906976744
K13:L9:w1-1-1-1-1-2-3-1-2:b1,K16:L11:w1-1-1-1-2-3-1-2-1-1-2:b1,4,90,0.044444444444444446
K14:L9:w1-1-1-3-1-1-3-1-2:b1,K14:L9:w1-1-3-1-2-1-2-1-2:b1,4,92,0.043478260869565216
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-4-1-3:b1,4,50343,7.945493911765291e-05
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-4-2-1-1-1-2:b1,4,50343,7.945493911765291e-05
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-2-1-1-1-1-3:b1,4,50343,7.945493911765291e-05
K9:L6:w1-1-1-1-1-4:b1,K13:L10:w1-1-1-1-1-1-1-1-1-4:b1,4,438,0.0091324200913242
K12:L9:w1-1-1-1-1-1-2-2-2:b1,K16:L11:w1-1-1-1-1-2-2-2-1-1-3:b1,4,87,0.04597701149425287
K12:L9:w1-1-1-1-1-1-3-1-2:b1,K16:L11:w1-1-1-1-1-3-1-2-1-1-3:b1,4,83,0.04819277108433735
K6:L4:w1-1-1-3:b1,K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,4,6057,0.0006603929337956084
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-3-2-1-1-1-3:b1,4,50343,7.945493911765291e-05
K13:L10:w1-1-1-1-2-1-2-1-1-2:b1,K16:L11:w1-1-1-2-1-2-1-1-2-1-3:b1,4,71,0.056338028169014086
K6:L4:w1-1-1-3:b1,K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,4,6057,0.0006603929337956084
K13:L11:w1-1-1-1-1-1-1-1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-1-3-1-1-2:b1,4,67,0.05970149253731343
K13:L11:w1-1-1-1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-1-1-1-2-1-2-1-3:b1,4,72,0.05555555555555555
K13:L10:w1-1-1-1-1-2-1-2-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-2-1-1-2:b1,4,70,0.05714285714285714
K14:L9:w1-1-1-1-1-1-5-1-2:b1,K3:L2:w1-2:b2,4,89,0.0449438202247191
K6:L4:w1-1-2-2:b3,K3:L2:w1-2:b1,4,4,1.0
K14:L10:w1-1-1-3-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b3,4,67,0.05970149253731343
K14:L9:w1-1-1-3-1-3-1-1-2:b1,K7:L5:w1-1-2-1-2:b1,4,75,0.05333333333333334
K14:L9:w1-1-1-1-5-1-1-1-2:b1,K8:L6:w1-1-1-2-1-2:b1,4,59,0.06779661016949153
K13:L9:w1-1-1-1-1-3-1-2-2:b1,K16:L11:w1-1-1-1-3-1-2-2-1-1-2:b1,4,94,0.0425531914893617
K6:L4:w1-1-1-3:b2,K11:L7:w1-1-1-3-1-1-3:b1,4,273,0.014652014652014652
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-1-2-3-1-1-1-2:b1,4,89,0.0449438202247191
K3:L2:w1-2:b1,K15:L10:w1-1-1-2-3-1-2-1-1-2:b1,4,50343,7.945493911765291e-05
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-1-2-2-1-2-2:b1,4,6057,0.0006603929337956084
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-3-1-2-1-2:b1,4,6057,0.0006603929337956084
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-4-1-1-1-2:b1,4,50343,7.945493911765291e-05
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-2-2-1-1-3:b1,4,6057,0.0006603929337956084
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-2-1-4:b1,4,6057,0.0006603929337956084
K11:L9:w1-1-1-1-1-1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-3-1-1-4:b1,4,75,0.05333333333333334
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-2-2-1-1-1-1-3:b1,4,50343,7.945493911765291e-05
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-2-1-2:b1,4,67,0.05970149253731343
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-2-1-4:b1,4,73,0.0547945205479452
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-1-4-2:b1,4,6057,0.0006603929337956084
K12:L10:w1-1-1-1-1-2-1-1-1-2:b1,K16:L13:w1-1-1-1-2-1-1-1-2-1-1-1-2:b1,4,68,0.058823529411764705
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K14:L9:w1-1-2-2-1-2-1-2-2:b1,4,61,0.06557377049180328
K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,K10:L7:w1-1-1-1-3-1-2:b1,4,20,0.2
K6:L4:w1-1-1-3:b1,K15:L12:w1-1-1-1-1-2-1-1-2-1-1-2:b1,4,6057,0.0006603929337956084
K13:L10:w1-1-1-1-1-2-1-1-2-2:b1,K16:L11:w1-1-1-1-2-1-1-2-2-1-3:b1,4,86,0.046511627906976744
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-1-1-1-3-3:b1,4,50343,7.945493911765291e-05
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-1-3-3:b1,4,50343,7.945493911765291e-05
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-2-1-2-2-2:b1,4,6057,0.0006603929337956084
K13:L10:w1-1-1-2-1-1-2-1-1-2:b1,K4:L3:w1-1-2:b4,4,74,0.05405405405405406
K3:L2:w1-2:b1,K14:L9:w1-1-1-2-3-1-1-2-2:b1,4,50343,7.945493911765291e-05
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-2-4-1-1-2:b1,4,50343,7.945493911765291e-05
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-3-2-1-1-1-2:b1,3,6057,0.0004952947003467063
K12:L9:w1-1-1-1-1-1-1-2-3:b1,K16:L11:w1-1-1-1-1-1-2-3-1-1-3:b1,3,89,0.033707865168539325
K3:L2:w1-2:b1,K8:L7:w1-1-1-1-1-1-2:b2,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-3-2-1-1-2-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-3-2-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-3-1-2-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K9:L6:w1-1-2-2-1-2:b2,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-1-2-2-3:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-4-1-1-1-2:b1,3,50343,5.9591204338239674e-05
K10:L7:w1-1-1-1-1-2-3:b1,K16:L11:w1-1-1-1-2-3-1-1-1-1-3:b1,3,246,0.012195121951219513
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K12:L8:w1-1-2-1-1-3-1-2:b1,3,52,0.057692307692307696
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-1-2-3-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-3-3-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-3-1-3-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K9:L6:w1-1-2-1-2-2:b1,3,6057,0.0004952947003467063
K9:L6:w1-1-1-1-1-4:b1,K11:L8:w1-1-1-1-1-1-1-4:b1,3,438,0.00684931506849315
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-1-1-1-3-2:b1,3,6057,0.0004952947003467063
K12:L9:w1-1-1-1-1-1-1-1-4:b1,K16:L11:w1-1-1-1-1-1-1-4-1-1-3:b1,3,75,0.04
K6:L4:w1-1-1-3:b1,K9:L7:w1-1-1-1-1-2-2:b1,3,6057,0.0004952947003467063
K11:L8:w1-1-1-1-1-1-2-3:b1,K16:L12:w1-1-1-1-1-2-3-1-1-1-1-2:b1,3,106,0.02830188679245283
K9:L6:w1-1-1-1-1-4:b1,K14:L10:w1-1-1-1-1-1-1-1-4-2:b1,3,438,0.00684931506849315
K9:L6:w1-1-1-1-1-4:b1,K12:L9:w1-1-1-1-1-1-1-1-4:b1,3,438,0.00684931506849315
K11:L8:w1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-3-2-1-1-1-1-2:b1,3,99,0.030303030303030304
K12:L9:w1-1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-1-3-2-1-1-1-2:b1,3,90,0.03333333333333333
K12:L9:w1-1-1-1-1-2-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-3-1-1-3:b1,3,71,0.04225352112676056
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-2-1-1-1-3:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-2-1-2-1-1-1-2-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-1-1-3-1-3:b1,3,50343,5.9591204338239674e-05
K12:L10:w1-1-1-1-1-1-1-1-2-2:b1,K16:L11:w1-1-1-1-1-1-1-2-2-1-4:b1,3,74,0.04054054054054054
K3:L2:w1-2:b1,K14:L10:w1-1-1-1-1-1-3-1-1-3:b1,3,50343,5.9591204338239674e-05
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-2-1-5:b1,3,77,0.03896103896103896
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-3-2-2:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-2-3-1-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-1-1-3-1-3:b1,3,50343,5.9591204338239674e-05
K13:L10:w1-1-1-1-1-1-1-2-2-2:b1,K16:L11:w1-1-1-1-1-1-2-2-2-1-3:b1,3,72,0.041666666666666664
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-4-1-1-2-1-2:b1,3,50343,5.9591204338239674e-05
K14:L9:w1-1-1-1-4-2-1-1-2:b1,K4:L3:w1-1-2:b2,3,81,0.037037037037037035
K12:L9:w1-1-1-1-1-2-2-1-2:b1,K16:L11:w1-1-1-1-2-2-1-2-1-1-3:b1,3,88,0.03409090909090909
K12:L9:w1-1-1-1-1-3-1-1-2:b1,K16:L11:w1-1-1-1-3-1-1-2-1-1-3:b1,3,87,0.034482758620689655
K13:L10:w1-1-1-1-1-2-1-1-1-3:b1,K16:L11:w1-1-1-1-2-1-1-1-3-1-3:b1,3,68,0.04411764705882353
K15:L10:w1-1-1-3-1-1-2-1-1-3:b1,K14:L9:w1-1-2-1-1-3-1-2-2:b1,3,52,0.057692307692307696
K11:L9:w1-1-1-1-1-1-1-1-3:b1,K16:L12:w1-1-1-1-1-1-1-3-1-1-1-3:b1,3,75,0.04
K15:L11:w1-1-1-2-1-1-2-2-1-1-2:b1,K10:L7:w1-1-2-1-1-2-2:b2,3,57,0.05263157894736842
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-2-1-2-2-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-2-3-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-1-4-1-3:b1,3,50343,5.9591204338239674e-05
K13:L11:w1-1-1-1-1-2-1-1-1-1-2:b1,K6:L5:w1-1-1-1-2:b3,3,62,0.04838709677419355
K6:L5:w1-1-1-1-2:b3,K5:L4:w1-1-1-2:b1,3,3,1.0
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-1-1-1-4-2-2:b1,3,50343,5.9591204338239674e-05
K14:L9:w1-1-1-1-1-1-1-1-6:b1,K4:L3:w1-1-2:b1,3,70,0.04285714285714286
K11:L7:w1-1-1-1-1-1-5:b1,K6:L4:w1-1-2-2:b1,3,266,0.011278195488721804
K9:L6:w1-1-1-1-1-4:b1,K8:L6:w1-1-1-2-1-2:b1,3,438,0.00684931506849315
K9:L6:w1-1-1-1-1-4:b1,K6:L4:w1-1-1-3:b1,3,438,0.00684931506849315
K11:L7:w1-1-1-1-1-4-2:b1,K5:L4:w1-1-1-2:b1,3,278,0.01079136690647482
K6:L4:w1-1-1-3:b1,K10:L7:w1-1-1-1-1-2-3:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-2-2-1-3:b1,3,6057,0.0004952947003467063
K12:L10:w1-1-1-1-1-2-1-1-1-2:b1,K16:L12:w1-1-1-1-2-1-1-1-2-1-1-3:b1,3,68,0.04411764705882353
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-4-1-2-1-1-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-1-1-1-3-4:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K14:L9:w1-1-1-1-5-1-1-1-2:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-3-1-1-4:b1,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K13:L9:w1-1-1-1-2-1-2-2-2:b1,3,6057,0.0004952947003467063
K11:L7:w1-1-1-1-1-1-5:b1,K16:L11:w1-1-1-1-1-5-1-1-1-1-2:b1,3,266,0.011278195488721804
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-2-1-1-2-3:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-2-1-1-1-3-2:b1,3,50343,5.9591204338239674e-05
K14:L9:w1-1-1-4-1-1-2-1-2:b1,K12:L8:w1-1-2-1-2-2-1-2:b1,3,77,0.03896103896103896
K13:L9:w1-1-1-1-4-1-1-1-2:b1,K11:L7:w1-1-1-2-3-1-2:b1,3,77,0.03896103896103896
K16:L11:w1-1-1-3-1-1-2-1-2-1-2:b1,K14:L9:w1-1-2-1-2-1-2-2-2:b1,3,32,0.09375
K6:L4:w1-1-1-3:b1,K9:L8:w1-1-1-1-1-1-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-2-1-1-1-4:b1,3,6057,0.0004952947003467063
K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,K16:L13:w1-1-1-1-1-2-1-1-2-1-1-1-2:b1,3,73,0.0410958904109589
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-1-2-1-3-2:b1,3,6057,0.0004952947003467063
K14:L10:w1-1-1-2-1-2-2-1-1-2:b1,K9:L6:w1-1-2-1-2-2:b2,3,79,0.0379746835443038
K6:L4:w1-1-1-3:b1,K15:L12:w1-1-1-1-2-1-1-1-2-1-1-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K13:L9:w1-1-1-1-3-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K12:L8:w1-1-1-1-1-1-4-2:b1,K16:L11:w1-1-1-1-1-4-2-1-1-1-2:b1,3,115,0.02608695652173913
K10:L8:w1-1-1-1-1-2-1-2:b1,K16:L11:w1-1-1-1-2-1-2-1-1-1-4:b1,3,99,0.030303030303030304
K13:L11:w1-1-1-1-1-1-2-1-1-1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-1-2-4:b1,3,68,0.04411764705882353
K13:L12:w1-1-1-1-1-1-1-1-1-1-1-2:b1,K16:L14:w1-1-1-1-1-1-1-1-1-1-2-1-1-2:b1,3,64,0.046875
K11:L7:w1-1-1-1-1-1-5:b1,K9:L6:w1-1-2-1-1-3:b1,3,266,0.011278195488721804
K14:L9:w1-1-1-1-1-4-1-1-3:b1,K4:L3:w1-1-2:b1,3,76,0.039473684210526314
K14:L9:w1-1-1-1-1-5-1-1-2:b1,K4:L3:w1-1-2:b3,3,84,0.03571428571428571
K3:L2:w1-2:b1,K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,3,50343,5.9591204338239674e-05
K16:L11:w1-1-1-1-4-1-1-1-2-1-2:b1,K8:L6:w1-1-1-2-1-2:b1,3,18,0.16666666666666666
K14:L9:w1-1-1-1-4-1-1-1-3:b1,K9:L6:w1-1-1-3-1-2:b1,3,76,0.039473684210526314
K14:L9:w1-1-1-1-4-1-1-1-3:b1,K14:L9:w1-1-1-3-1-1-2-2-2:b1,3,76,0.039473684210526314
K11:L7:w1-1-1-4-1-1-2:b1,K11:L7:w1-1-2-2-1-1-3:b1,3,293,0.010238907849829351
K11:L7:w1-1-1-4-1-1-2:b1,K9:L6:w1-1-2-2-1-2:b1,3,293,0.010238907849829351
K13:L10:w1-1-1-1-1-1-1-1-3-2:b1,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1,3,77,0.03896103896103896
K10:L8:w1-1-1-1-1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-3-1-1-1-4:b1,3,102,0.029411764705882353
K14:L9:w1-1-1-3-2-2-1-1-2:b1,K4:L3:w1-1-2:b2,3,79,0.0379746835443038
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-3-1-1-1-3-2:b1,3,50343,5.9591204338239674e-05
K15:L10:w1-1-1-1-4-1-1-1-2-2:b1,K16:L11:w1-1-1-2-2-1-1-2-1-2-2:b1,3,57,0.05263157894736842
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K4:L3:w1-1-2:b2,3,59,0.05084745762711865
K15:L10:w1-1-1-3-1-1-3-1-1-2:b1,K7:L5:w1-1-2-1-2:b1,3,59,0.05084745762711865
K14:L9:w1-1-1-4-1-1-2-1-2:b1,K11:L7:w1-1-2-1-2-2-2:b1,3,77,0.03896103896103896
K6:L4:w1-1-1-3:b1,K12:L10:w1-1-1-1-1-1-2-1-1-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K15:L12:w1-1-1-1-1-1-1-2-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-2-2-1-2-1-2-2:b1,3,6057,0.0004952947003467063
K13:L9:w1-1-1-3-1-1-2-1-2:b1,K15:L10:w1-1-2-1-2-1-1-2-1-3:b1,3,96,0.03125
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-4-1-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K3:L2:w1-2:b5,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-5-1-1-2:b1,3,6057,0.0004952947003467063
K11:L7:w1-1-1-1-1-1-5:b1,K7:L5:w1-1-1-1-3:b1,3,266,0.011278195488721804
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-1-1-1-2-3:b1,3,6057,0.0004952947003467063
K15:L10:w1-1-1-3-1-1-2-1-2-2:b1,K14:L9:w1-1-2-1-2-2-1-1-3:b1,3,67,0.04477611940298507
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-2-1-1-1-4-2:b1,3,6057,0.0004952947003467063
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K11:L8:w1-1-1-1-2-1-1-3:b1,3,51,0.058823529411764705
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K8:L6:w1-1-1-1-2-2:b1,3,51,0.058823529411764705
K12:L10:w1-1-1-1-1-1-1-1-1-3:b1,K16:L11:w1-1-1-1-1-1-1-1-3-1-4:b1,3,73,0.0410958904109589
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-2-1-1-1-3-3:b1,3,50343,5.9591204338239674e-05
K9:L6:w1-1-1-1-1-4:b1,K6:L4:w1-1-2-2:b1,3,438,0.00684931506849315
K11:L7:w1-1-1-1-1-1-5:b1,K5:L4:w1-1-1-2:b1,3,266,0.011278195488721804
K11:L7:w1-1-1-1-1-1-5:b1,K15:L10:w1-1-1-2-1-1-1-3-1-3:b1,3,266,0.011278195488721804
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-3-2-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-2-1-2-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K10:L8:w1-1-1-1-1-2-1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-1-1-3:b1,3,99,0.030303030303030304
K15:L12:w1-1-1-1-2-1-1-2-1-1-1-2:b1,K9:L7:w1-1-1-2-1-1-2:b2,3,49,0.061224489795918366
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-1-1-1-4-1-1-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K15:L13:w1-1-1-1-1-1-1-1-1-1-1-1-3:b1,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-1-1-4-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-1-3-1-1-2:b1,3,6057,0.0004952947003467063
K6:L4:w1-1-1-3:b1,K11:L7:w1-1-1-1-1-2-4:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K15:L10:w1-1-1-1-4-1-2-1-1-2:b1,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K12:L8:w1-1-1-2-1-3-1-2:b1,3,6057,0.0004952947003467063
K15:L10:w1-1-1-3-2-1-1-2-1-2:b1,K11:L7:w1-1-2-1-2-1-3:b1,3,42,0.07142857142857142
K9:L7:w1-1-1-1-1-1-3:b1,K8:L6:w1-1-1-1-1-3:b2,3,223,0.013452914798206279
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-2-1-2-1-2:b1,3,6057,0.0004952947003467063
K3:L2:w1-2:b1,K15:L10:w1-1-1-2-1-1-1-3-2-2:b1,3,50343,5.9591204338239674e-05
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-3-1-1-2-1-3:b1,2,6057,0.0003301964668978042
K3:L2:w1-2:b1,K14:L11:w1-1-1-1-1-1-1-1-1-3-2:b1,2,50343,3.9727469558826454e-05
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-3-3-1-1-2:b1,2,6057,0.0003301964668978042
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-1-1-2-1-1-1-3-2:b1,2,50343,3.9727469558826454e-05
K9:L6:w1-1-1-1-1-4:b1,K12:L9:w1-1-1-1-1-2-1-2-2:b1,2,438,0.0045662100456621
K9:L6:w1-1-1-1-1-4:b2,K11:L7:w1-1-1-1-1-4-2:b1,2,9,0.2222222222222222
K9:L6:w1-1-1-1-1-4:b1,K8:L6:w1-1-1-1-1-3:b1,2,438,0.0045662100456621
K6:L4:w1-1-1-3:b1,K9:L7:w1-1-1-1-1-1-3:b1,2,6057,0.0003301964668978042
K3:L2:w1-2:b1,K16:L12:w1-1-1-1-2-1-2-1-1-1-1-3:b1,2,50343,3.9727469558826454e-05
K9:L6:w1-1-1-1-1-4:b1,K10:L7:w1-1-1-1-1-1-4:b1,2,438,0.0045662100456621
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-1-3-2-2-1-2:b1,2,6057,0.0003301964668978042
K11:L7:w1-1-1-1-1-1-5:b1,K7:L5:w1-1-1-2-2:b1,2,266,0.007518796992481203
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-2-3-2-1-2:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-3-1-1-3:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K15:L11:w1-1-1-1-1-1-1-3-2-1-2:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-1-1-3-3-1-1-1-2:b1,2,6057,0.0003301964668978042
K15:L11:w1-1-1-1-1-4-1-1-1-1-2:b1,K11:L7:w1-1-1-1-2-1-4:b1,2,51,0.0392156862745098
K6:L4:w1-1-1-3:b1,K14:L10:w1-1-1-1-1-1-3-2-1-2:b1,2,6057,0.0003301964668978042
K9:L6:w1-1-1-1-1-4:b1,K16:L13:w1-1-1-1-1-1-2-1-1-1-1-1-3:b1,2,438,0.0045662100456621
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-1-2-1-2-3:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K16:L13:w1-1-1-1-1-1-1-1-3-1-1-1-2:b1,2,6057,0.0003301964668978042
K11:L9:w1-1-1-1-1-1-2-1-2:b1,K16:L13:w1-1-1-1-1-2-1-2-1-1-1-1-2:b1,2,77,0.025974025974025976
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-2-1-1-2-3:b1,2,6057,0.0003301964668978042
K11:L10:w1-1-1-1-1-1-1-1-1-2:b1,K16:L13:w1-1-1-1-1-1-1-1-2-1-1-1-3:b1,2,77,0.025974025974025976
K11:L7:w1-1-1-1-1-1-5:b1,K6:L4:w1-1-1-3:b1,2,266,0.007518796992481203
K11:L7:w1-1-1-3-1-1-3:b1,K7:L5:w1-1-2-1-2:b1,2,308,0.006493506493506494
K15:L10:w1-1-1-3-1-1-2-2-1-2:b1,K12:L8:w1-1-2-2-1-2-1-2:b1,2,61,0.03278688524590164
K6:L4:w1-1-1-3:b1,K12:L9:w1-1-1-1-3-1-1-1-2:b1,2,6057,0.0003301964668978042
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-2-1-1-1-1-3-2:b1,2,50343,3.9727469558826454e-05
K3:L2:w1-2:b1,K15:L11:w1-1-1-1-1-1-1-1-1-4-2:b1,2,50343,3.9727469558826454e-05
K3:L2:w1-2:b1,K16:L11:w1-1-1-1-1-1-1-1-1-3-4:b1,2,50343,3.9727469558826454e-05
K12:L8:w1-1-1-3-2-1-1-2:b1,K9:L6:w1-1-2-1-1-3:b1,2,132,0.015151515151515152
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-1-2-1-4-1-1-2:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K16:L11:w1-1-1-2-1-1-2-1-1-3-2:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K15:L10:w1-1-1-2-2-1-2-2-1-2:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K15:L12:w1-1-1-1-1-1-1-1-1-3-1-2:b1,2,6057,0.0003301964668978042
K6:L4:w1-1-1-3:b1,K14:L9:w1-1-1-1-1-1-2-4-2:b1,2,6057,0.0003301964668978042
K3:L2:w1-2:b1,K16:L11:w1-1-1-2-1-1-1-3-1-1-3:b1,2,50343,3.9727469558826454e-05
K14:L9:w1-1-1-1-1-5-1-1-2:b1,K10:L7:w1-1-2-1-2-1-2:b1,2,84,0.023809523809523808
K11:L7:w1-1-1-1-1-4-2:b1,K7:L5:w1-1-1-1-3:b1,2,278,0.007194244604316547
K6:L4:w1-1-1-3:b1,K11:L8:w1-1-1-1-1-2-2-2:b1,2,6057,0.0003301964668978042
