source_node,source_id,source_K,source_L,source_b,t,start_residue_bits,start_residue,start_bit_length,stopped_below_start,stop_or_final_step,episode_count,max_ratio,episode_path
K10:L7:w1-1-1-2-2-1-2,36,10,7,1,0,11,47,6,1,34,14,65.46808510638297,K14:L10:w1-1-1-2-2-1-2-1-1-2:b1@0 > K9:L6:w1-1-2-2-1-2:b1@1 > K3:L2:w1-2:b1@2 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8 > K15:L10:w1-1-1-2-3-1-1-2-1-2:b1@10 > K4:L3:w1-1-2:b1@11 > K3:L2:w1-2:b1@12 > K7:L5:w1-1-2-1-2:b1@15 > K3:L2:w1-2:b2@16 > K3:L2:w1-2:b1@18 > K15:L10:w1-1-1-1-1-3-1-1-1-4:b1@20 > K14:L9:w1-1-1-1-3-1-1-1-4:b1@21 > K6:L4:w1-1-1-3:b1@22
K10:L7:w1-1-1-2-2-1-2,36,10,7,1,1,11,47,12,1,8,3,3.3761336515513127,K10:L7:w1-1-1-2-2-1-2:b1@0 > K9:L6:w1-1-2-2-1-2:b1@1 > K3:L2:w1-2:b1@2
K10:L7:w1-1-1-3-1-1-2,37,10,7,1,0,11,207,8,1,8,3,3.3864734299516908,K10:L7:w1-1-1-3-1-1-2:b1@0 > K4:L3:w1-1-2:b1@4 > K3:L2:w1-2:b1@5
K10:L7:w1-1-1-3-1-1-2,37,10,7,1,1,11,207,12,1,12,3,3.3760532150776053,K14:L9:w1-1-1-3-1-1-2-1-3:b1@0 > K4:L3:w1-1-2:b1@4 > K3:L2:w1-2:b1@5
K10:L7:w1-1-2-1-1-2-2,38,10,7,1,0,11,1255,11,1,12,6,3.8,K4:L3:w1-1-2:b2@0 > K3:L2:w1-2:b1@1 > K12:L8:w1-1-2-2-1-2-1-2:b1@3 > K3:L2:w1-2:b1@4 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9
K10:L7:w1-1-2-1-1-2-2,38,10,7,1,1,11,1255,12,1,9,4,3.7980623675446563,K4:L3:w1-1-2:b2@0 > K3:L2:w1-2:b1@1 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4
K10:L7:w1-1-2-1-2-1-2,39,10,7,1,0,11,679,10,1,8,4,2.8527245949926363,K10:L7:w1-1-2-1-2-1-2:b1@0 > K3:L2:w1-2:b3@1 > K3:L2:w1-2:b2@3 > K3:L2:w1-2:b1@5
K10:L7:w1-1-2-1-2-1-2,39,10,7,1,1,11,679,12,1,9,4,3.2053538687202052,K10:L7:w1-1-2-1-2-1-2:b1@0 > K3:L2:w1-2:b3@1 > K3:L2:w1-2:b2@3 > K3:L2:w1-2:b1@5
K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,0,11,1279,11,1,14,7,17.09851446442533,K16:L12:w1-1-1-1-1-1-1-3-2-1-1-2:b1@0 > K15:L11:w1-1-1-1-1-1-3-2-1-1-2:b1@1 > K14:L10:w1-1-1-1-1-3-2-1-1-2:b1@2 > K13:L9:w1-1-1-1-3-2-1-1-2:b1@3 > K12:L8:w1-1-1-3-2-1-1-2:b1@4 > K4:L3:w1-1-2:b1@9 > K3:L2:w1-2:b1@10
K10:L8:w1-1-1-1-1-1-1-3,40,10,8,1,1,11,1279,12,1,11,6,17.09077246768861,K13:L10:w1-1-1-1-1-1-1-3-1-2:b1@0 > K12:L9:w1-1-1-1-1-1-3-1-2:b1@1 > K11:L8:w1-1-1-1-1-3-1-2:b1@2 > K10:L7:w1-1-1-1-3-1-2:b1@3 > K9:L6:w1-1-1-3-1-2:b1@4 > K3:L2:w1-2:b1@8
K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,0,11,1151,11,1,9,6,11.399652476107732,K10:L8:w1-1-1-1-1-1-2-2:b1@0 > K9:L7:w1-1-1-1-1-2-2:b1@1 > K8:L6:w1-1-1-1-2-2:b1@2 > K7:L5:w1-1-1-2-2:b1@3 > K6:L4:w1-1-2-2:b1@4 > K3:L2:w1-2:b1@5
K10:L8:w1-1-1-1-1-1-2-2,41,10,8,1,1,11,1151,12,1,12,6,14.421069084088778,K10:L8:w1-1-1-1-1-1-2-2:b1@0 > K9:L7:w1-1-1-1-1-2-2:b1@1 > K8:L6:w1-1-1-1-2-2:b1@2 > K7:L5:w1-1-1-2-2:b1@3 > K6:L4:w1-1-2-2:b1@4 > K3:L2:w1-2:b1@5
K10:L8:w1-1-1-1-1-2-1-2,42,10,8,1,0,11,959,10,1,13,8,14.43274244004171,K14:L11:w1-1-1-1-1-2-1-2-1-1-2:b1@0 > K16:L11:w1-1-1-1-2-1-2-1-1-2-3:b1@1 > K15:L10:w1-1-1-2-1-2-1-1-2-3:b1@2 > K14:L9:w1-1-2-1-2-1-1-2-3:b1@3 > K3:L2:w1-2:b2@4 > K3:L2:w1-2:b1@6 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K10:L8:w1-1-1-1-1-2-1-2,42,10,8,1,1,11,959,12,1,13,6,10.816428333887595,K12:L9:w1-1-1-1-1-2-1-2-2:b1@0 > K16:L11:w1-1-1-1-2-1-2-2-1-1-3:b1@1 > K15:L10:w1-1-1-2-1-2-2-1-1-3:b1@2 > K14:L9:w1-1-2-1-2-2-1-1-3:b1@3 > K3:L2:w1-2:b2@4 > K3:L2:w1-2:b1@6
K10:L8:w1-1-1-1-2-1-1-2,43,10,8,1,0,11,1695,11,1,20,9,9.617109144542773,K16:L11:w1-1-1-1-2-1-1-2-1-3-2:b1@0 > K15:L10:w1-1-1-2-1-1-2-1-3-2:b1@1 > K4:L3:w1-1-2:b2@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b1@5 > K3:L2:w1-2:b1@6 > K5:L4:w1-1-1-2:b1@12 > K4:L3:w1-1-2:b1@13 > K3:L2:w1-2:b1@14
K10:L8:w1-1-1-1-2-1-1-2,43,10,8,1,1,11,1695,12,1,9,6,8.545284531124766,K10:L8:w1-1-1-1-2-1-1-2:b1@0 > K9:L7:w1-1-1-2-1-1-2:b1@1 > K4:L3:w1-1-2:b2@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b1@5 > K3:L2:w1-2:b1@6
K10:L9:w1-1-1-1-1-1-1-1-2,44,10,9,1,0,11,511,9,1,11,8,25.677103718199607,K12:L10:w1-1-1-1-1-1-1-1-2-2:b1@0 > K11:L9:w1-1-1-1-1-1-1-2-2:b1@1 > K10:L8:w1-1-1-1-1-1-2-2:b1@2 > K9:L7:w1-1-1-1-1-2-2:b1@3 > K8:L6:w1-1-1-1-2-2:b1@4 > K7:L5:w1-1-1-2-2:b1@5 > K6:L4:w1-1-2-2:b1@6 > K3:L2:w1-2:b1@7
K10:L9:w1-1-1-1-1-1-1-1-2,44,10,9,1,1,11,511,12,1,25,13,116.9538882375928,K15:L12:w1-1-1-1-1-1-1-1-2-1-1-3:b1@0 > K14:L11:w1-1-1-1-1-1-1-2-1-1-3:b1@1 > K13:L10:w1-1-1-1-1-1-2-1-1-3:b1@2 > K12:L9:w1-1-1-1-1-2-1-1-3:b1@3 > K16:L12:w1-1-1-1-2-1-1-3-1-1-1-2:b1@4 > K10:L7:w1-1-1-2-1-1-3:b1@5 > K9:L6:w1-1-2-1-1-3:b1@6 > K3:L2:w1-2:b1@7 > K11:L8:w1-1-1-2-2-1-1-2:b1@12 > K6:L4:w1-1-2-2:b1@13 > K3:L2:w1-2:b1@14 > K4:L3:w1-1-2:b1@17 > K3:L2:w1-2:b1@18
K11:L7:w1-1-1-1-1-1-5,45,11,7,1,0,12,2431,12,1,8,1,11.39489921842863,K11:L7:w1-1-1-1-1-1-5:b1@0
K11:L7:w1-1-1-1-1-1-5,45,11,7,1,1,12,2431,13,1,11,2,11.392216944997703,K14:L9:w1-1-1-1-1-1-5-1-2:b1@0 > K3:L2:w1-2:b1@7
K11:L7:w1-1-1-1-1-2-4,46,11,7,1,0,12,191,8,1,8,5,7.628272251308901,K11:L7:w1-1-1-1-1-2-4:b1@0 > K6:L5:w1-1-1-1-2:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K11:L7:w1-1-1-1-1-2-4,46,11,7,1,1,12,191,13,1,9,5,7.595288080242594,K11:L7:w1-1-1-1-1-2-4:b1@0 > K6:L5:w1-1-1-1-2:b1@1 > K5:L4:w1-1-1-2:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K11:L7:w1-1-1-1-1-3-3,47,11,7,1,0,12,3903,12,1,8,3,7.595439405585447,K11:L7:w1-1-1-1-1-3-3:b1@0 > K7:L5:w1-1-1-1-3:b1@1 > K6:L4:w1-1-1-3:b1@2
K11:L7:w1-1-1-1-1-3-3,47,11,7,1,1,12,3903,13,1,12,3,7.5945743217902235,K11:L7:w1-1-1-1-1-3-3:b1@0 > K7:L5:w1-1-1-1-3:b1@1 > K6:L4:w1-1-1-3:b1@2
K11:L7:w1-1-1-1-1-4-2,48,11,7,1,0,12,3135,12,1,8,1,7.59585326953748,K11:L7:w1-1-1-1-1-4-2:b1@0
K11:L7:w1-1-1-1-1-4-2,48,11,7,1,1,12,3135,13,1,10,2,7.594661872493431,K14:L9:w1-1-1-1-1-4-2-1-2:b1@0 > K3:L2:w1-2:b1@7
K11:L7:w1-1-1-1-2-1-4,49,11,7,1,0,12,927,10,1,23,11,5.701186623516721,K11:L7:w1-1-1-1-2-1-4:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K16:L11:w1-1-1-1-3-1-2-1-1-2-2:b1@7 > K15:L10:w1-1-1-3-1-2-1-1-2-2:b1@8 > K3:L2:w1-2:b1@12 > K12:L8:w1-1-2-2-1-2-1-2:b1@14 > K3:L2:w1-2:b1@15 > K3:L2:w1-2:b2@18 > K3:L2:w1-2:b1@20
K11:L7:w1-1-1-1-2-1-4,49,11,7,1,1,12,927,13,1,8,4,5.696396575751543,K11:L7:w1-1-1-1-2-1-4:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3
K11:L7:w1-1-1-1-2-2-3,50,11,7,1,0,12,543,10,1,8,4,5.069981583793738,K11:L7:w1-1-1-1-2-2-3:b1@0 > K7:L5:w1-1-1-2-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3
K11:L7:w1-1-1-1-2-2-3,50,11,7,1,1,12,543,13,1,15,6,5.063375727527484,K14:L9:w1-1-1-1-2-2-3-1-2:b1@0 > K7:L5:w1-1-1-2-2:b1@1 > K6:L4:w1-1-2-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L4:w1-1-2-2:b1@9 > K3:L2:w1-2:b1@10
K11:L7:w1-1-1-1-2-3-2,51,11,7,1,0,12,3871,12,1,12,6,5.06354947042108,K15:L10:w1-1-1-1-2-3-2-1-1-2:b1@0 > K14:L9:w1-1-1-2-3-2-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3 > K4:L3:w1-1-2:b1@7 > K3:L2:w1-2:b1@8
K11:L7:w1-1-1-1-2-3-2,51,11,7,1,1,12,3871,13,1,8,4,5.0630099159031,K11:L7:w1-1-1-1-2-3-2:b1@0 > K5:L4:w1-1-1-2:b1@1 > K4:L3:w1-1-2:b1@2 > K3:L2:w1-2:b1@3
K11:L7:w1-1-1-1-3-1-3,52,11,7,1,0,12,2015,11,1,8,2,5.064516129032258,K11:L7:w1-1-1-1-3-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1
K11:L7:w1-1-1-1-3-1-3,52,11,7,1,1,12,2015,13,1,18,4,12.167730322369497,K11:L7:w1-1-1-1-3-1-3:b1@0 > K6:L4:w1-1-1-3:b1@1 > K14:L9:w1-1-1-1-1-1-5-1-2:b1@7 > K3:L2:w1-2:b1@14
K11:L7:w1-1-1-1-3-2-2,53,11,7,1,0,12,1247,11,1,8,2,5.065757818765036,K11:L7:w1-1-1-1-3-2-2:b1@0 > K6:L4:w1-1-1-3:b1@1
K11:L7:w1-1-1-1-3-2-2,53,11,7,1,1,12,1247,13,1,10,3,5.0632603406326036,K14:L9:w1-1-1-1-3-2-2-1-2:b1@0 > K6:L4:w1-1-1-3:b1@1 > K3:L2:w1-2:b1@7
K11:L7:w1-1-1-1-4-1-2,54,11,7,1,0,12,95,7,1,5,2,5.105263157894737,K15:L10:w1-1-1-1-4-1-2-1-1-2:b1@0 > K14:L9:w1-1-1-4-1-2-1-1-2:b1@1
K11:L7:w1-1-1-1-4-1-2,54,11,7,1,1,12,95,13,1,5,1,5.06346933905989,K11:L7:w1-1-1-1-4-1-2:b1@0
K11:L7:w1-1-1-2-1-1-4,55,11,7,1,0,12,4079,12,1,8,3,5.696739396911007,K11:L7:w1-1-1-2-1-1-4:b1@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-1-1-4,55,11,7,1,1,12,4079,13,1,15,3,6.083547400611621,K14:L9:w1-1-1-2-1-1-4-1-2:b1@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-1-2-3,56,11,7,1,0,12,3695,12,1,10,4,3.7978349120433017,K14:L9:w1-1-1-2-1-2-3-1-2:b1@0 > K7:L5:w1-1-2-1-2:b1@1 > K3:L2:w1-2:b2@2 > K3:L2:w1-2:b1@4
K11:L7:w1-1-1-2-1-2-3,56,11,7,1,1,12,3695,13,1,8,4,3.7973302528558595,K11:L7:w1-1-1-2-1-2-3:b1@0 > K7:L5:w1-1-2-1-2:b1@1 > K3:L2:w1-2:b2@2 > K3:L2:w1-2:b1@4
K11:L7:w1-1-1-2-1-3-2,57,11,7,1,0,12,2927,12,1,10,3,3.7980867782712675,K11:L7:w1-1-1-2-1-3-2:b1@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-1-3-2,57,11,7,1,1,12,2927,13,1,8,3,3.797380037021216,K11:L7:w1-1-1-2-1-3-2:b1@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-2-1-3,58,11,7,1,0,12,1071,11,1,8,3,3.377217553688142,K11:L7:w1-1-1-2-2-1-3:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-2-1-3,58,11,7,1,1,12,1071,13,1,11,3,3.6053802980452874,K11:L7:w1-1-1-2-2-1-3:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-2-2-2,59,11,7,1,0,12,303,9,1,8,3,3.382838283828383,K11:L7:w1-1-1-2-2-2-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-2-2-2,59,11,7,1,1,12,303,13,1,20,6,5.135030688792908,K14:L9:w1-1-1-2-2-2-2-1-2:b1@0 > K6:L4:w1-1-2-2:b1@1 > K3:L2:w1-2:b1@2 > K12:L8:w1-1-2-1-2-1-1-3:b1@9 > K3:L2:w1-2:b2@10 > K3:L2:w1-2:b1@12
K11:L7:w1-1-1-2-3-1-2,60,11,7,1,0,12,3247,12,1,5,3,3.3757314444102247,K11:L7:w1-1-1-2-3-1-2:b1@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-2-3-1-2,60,11,7,1,1,12,3247,13,1,5,3,3.3753234372872125,K11:L7:w1-1-1-2-3-1-2:b1@0 > K4:L3:w1-1-2:b1@1 > K3:L2:w1-2:b1@2
K11:L7:w1-1-1-3-1-1-3,61,11,7,1,0,12,3279,12,1,12,4,3.606282403171699,K11:L7:w1-1-1-3-1-1-3:b1@0 > K5:L4:w1-1-1-2:b1@7 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K11:L7:w1-1-1-3-1-1-3,61,11,7,1,1,12,3279,13,1,8,1,3.375322033898305,K11:L7:w1-1-1-3-1-1-3:b1@0
K11:L7:w1-1-1-3-1-2-2,62,11,7,1,0,12,2511,12,1,12,4,3.37594583831143,K14:L9:w1-1-1-3-1-2-2-1-2:b1@0 > K3:L2:w1-2:b1@4 > K3:L2:w1-2:b2@7 > K3:L2:w1-2:b1@9
K11:L7:w1-1-1-3-1-2-2,62,11,7,1,1,12,2511,13,1,8,2,3.375359467231724,K11:L7:w1-1-1-3-1-2-2:b1@0 > K3:L2:w1-2:b1@4
K11:L7:w1-1-1-3-2-1-2,63,11,7,1,0,12,1359,11,1,5,1,3.376747608535688,K11:L7:w1-1-1-3-2-1-2:b1@0
K11:L7:w1-1-1-3-2-1-2,63,11,7,1,1,12,1359,13,1,5,1,3.375435380384968,K11:L7:w1-1-1-3-2-1-2:b1@0
K11:L7:w1-1-1-4-1-1-2,64,11,7,1,0,12,1679,11,1,4,1,3.3764145324597976,K11:L7:w1-1-1-4-1-1-2:b1@0
K11:L7:w1-1-1-4-1-1-2,64,11,7,1,1,12,1679,13,1,4,1,3.3754112554112554,K11:L7:w1-1-1-4-1-1-2:b1@0
K11:L7:w1-1-2-1-1-2-3,65,11,7,1,0,12,2279,12,1,9,4,3.79859587538394,K4:L3:w1-1-2:b2@0 > K3:L2:w1-2:b1@1 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K11:L7:w1-1-2-1-1-2-3,65,11,7,1,1,12,2279,13,1,8,4,3.7974901960784315,K4:L3:w1-1-2:b2@0 > K3:L2:w1-2:b1@1 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K11:L7:w1-1-2-1-1-3-2,66,11,7,1,0,12,1511,11,1,12,3,3.799470549305096,K11:L7:w1-1-2-1-1-3-2:b1@0 > K3:L2:w1-2:b1@1 > K6:L4:w1-1-1-3:b1@7
K11:L7:w1-1-2-1-1-3-2,66,11,7,1,1,12,1511,13,1,8,2,3.7975744604958086,K11:L7:w1-1-2-1-1-3-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-1-2-1-3,67,11,7,1,0,12,3751,12,1,16,6,2.848573713676353,K11:L7:w1-1-2-1-2-1-3:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3 > K12:L8:w1-1-2-1-2-2-1-2:b1@7 > K3:L2:w1-2:b2@8 > K3:L2:w1-2:b1@10
K11:L7:w1-1-2-1-2-1-3,67,11,7,1,1,12,3751,13,1,8,3,2.8480948133044475,K11:L7:w1-1-2-1-2-1-3:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K11:L7:w1-1-2-1-2-2-2,68,11,7,1,0,12,2983,12,1,9,3,2.5320147502514248,K11:L7:w1-1-2-1-2-2-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K11:L7:w1-1-2-1-2-2-2,68,11,7,1,1,12,2983,13,1,8,3,2.5315722559683573,K11:L7:w1-1-2-1-2-2-2:b1@0 > K3:L2:w1-2:b2@1 > K3:L2:w1-2:b1@3
K11:L7:w1-1-2-1-3-1-2,69,11,7,1,0,12,1831,11,1,5,2,2.5324959038776624,K11:L7:w1-1-2-1-3-1-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-1-3-1-2,69,11,7,1,1,12,1831,13,1,5,2,2.5316348911759743,K14:L9:w1-1-2-1-3-1-2-1-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-2-1-1-3,70,11,7,1,0,12,1863,11,1,14,4,2.8497047772410093,K11:L7:w1-1-2-2-1-1-3:b1@0 > K3:L2:w1-2:b1@1 > K6:L4:w1-1-2-2:b1@7 > K3:L2:w1-2:b1@8
K11:L7:w1-1-2-2-1-1-3,70,11,7,1,1,12,1863,13,1,8,2,2.848296694076187,K11:L7:w1-1-2-2-1-1-3:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-2-1-2-2,71,11,7,1,0,12,1095,11,1,9,2,2.2511415525114153,K11:L7:w1-1-2-2-1-2-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-2-1-2-2,71,11,7,1,1,12,1095,13,1,8,2,2.250240801387016,K11:L7:w1-1-2-2-1-2-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-2-2-1-2,72,11,7,1,0,12,4039,12,1,5,2,2.2503094825451844,K14:L9:w1-1-2-2-2-1-2-1-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-2-2-2-1-2,72,11,7,1,1,12,4039,13,1,5,2,2.2501536570374925,K11:L7:w1-1-2-2-2-1-2:b1@0 > K3:L2:w1-2:b1@1
K11:L7:w1-1-3-1-2-1-2,73,11,7,1,0,12,1207,11,1,3,1,2.2510356255178126,K14:L9:w1-1-3-1-2-1-2-1-2:b1@0
K11:L7:w1-1-3-1-2-1-2,73,11,7,1,1,12,1207,13,1,3,1,2.2502357156326607,K11:L7:w1-1-3-1-2-1-2:b1@0
K11:L7:w1-2-1-2-1-2-2,74,11,7,1,0,12,3067,12,1,8,3,1.899250081512879,K3:L2:w1-2:b3@0 > K3:L2:w1-2:b2@2 > K3:L2:w1-2:b1@4
K11:L7:w1-2-1-2-1-2-2,74,11,7,1,1,12,3067,13,1,9,3,1.8987854251012146,K3:L2:w1-2:b3@0 > K3:L2:w1-2:b2@2 > K3:L2:w1-2:b1@4
K11:L8:w1-1-1-1-1-1-1-4,75,11,8,1,0,12,2303,12,1,9,3,17.092922275293095,K11:L8:w1-1-1-1-1-1-1-4:b1@0 > K10:L7:w1-1-1-1-1-1-4:b1@1 > K9:L6:w1-1-1-1-1-4:b1@2
K11:L8:w1-1-1-1-1-1-1-4,75,11,8,1,1,12,2303,13,1,11,3,17.088451320518832,K11:L8:w1-1-1-1-1-1-1-4:b1@0 > K10:L7:w1-1-1-1-1-1-4:b1@1 > K9:L6:w1-1-1-1-1-4:b1@2
K11:L8:w1-1-1-1-1-1-2-3,76,11,8,1,0,12,2175,12,1,12,6,11.395402298850575,K14:L10:w1-1-1-1-1-1-2-3-1-2:b1@0 > K13:L9:w1-1-1-1-1-2-3-1-2:b1@1 > K12:L8:w1-1-1-1-2-3-1-2:b1@2 > K11:L7:w1-1-1-2-3-1-2:b1@3 > K4:L3:w1-1-2:b1@4 > K3:L2:w1-2:b1@5
K11:L8:w1-1-1-1-1-1-2-3,76,11,8,1,1,12,2175,13,1,15,9,11.392281932706107,K14:L9:w1-1-1-1-1-1-2-3-3:b1@0 > K10:L7:w1-1-1-1-1-2-3:b1@1 > K9:L6:w1-1-1-1-2-3:b1@2 > K5:L4:w1-1-1-2:b1@3 > K4:L3:w1-1-2:b1@4 > K3:L2:w1-2:b1@5 > K5:L4:w1-1-1-2:b1@9 > K4:L3:w1-1-2:b1@10 > K3:L2:w1-2:b1@11
K11:L8:w1-1-1-1-1-1-3-2,77,11,8,1,0,12,1919,11,1,13,6,11.396039603960396,K15:L11:w1-1-1-1-1-1-3-2-1-1-2:b1@0 > K14:L10:w1-1-1-1-1-3-2-1-1-2:b1@1 > K13:L9:w1-1-1-1-3-2-1-1-2:b1@2 > K12:L8:w1-1-1-3-2-1-1-2:b1@3 > K4:L3:w1-1-2:b1@8 > K3:L2:w1-2:b1@9
K11:L8:w1-1-1-1-1-1-3-2,77,11,8,1,1,12,1919,13,1,13,4,11.392352452202827,K13:L9:w1-1-1-1-1-1-3-2-2:b1@0 > K12:L8:w1-1-1-1-1-3-2-2:b1@1 > K11:L7:w1-1-1-1-3-2-2:b1@2 > K6:L4:w1-1-1-3:b1@3
K11:L8:w1-1-1-1-1-2-1-3,78,11,8,1,0,12,4031,12,1,9,5,8.545026048127015,K11:L8:w1-1-1-1-1-2-1-3:b1@0 > K10:L7:w1-1-1-1-2-1-3:b1@1 > K9:L6:w1-1-1-2-1-3:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4
K11:L8:w1-1-1-1-1-2-1-3,78,11,8,1,1,12,4031,13,1,27,12,16.445059677617817,K16:L11:w1-1-1-1-1-2-1-3-1-1-3:b1@0 > K15:L10:w1-1-1-1-2-1-3-1-1-3:b1@1 > K14:L9:w1-1-1-2-1-3-1-1-3:b1@2 > K4:L3:w1-1-2:b1@3 > K3:L2:w1-2:b1@4 > K9:L6:w1-1-2-2-1-2:b1@13 > K3:L2:w1-2:b1@14 > K10:L7:w1-1-1-1-1-2-3:b1@19 > K9:L6:w1-1-1-1-2-3:b1@20 > K5:L4:w1-1-1-2:b1@21 > K4:L3:w1-1-2:b1@22 > K3:L2:w1-2:b1@23
K11:L8:w1-1-1-1-1-2-2-2,79,11,8,1,0,12,3775,12,1,11,5,7.595496688741722,K15:L10:w1-1-1-1-1-2-2-2-2-2:b1@0 > K14:L9:w1-1-1-1-2-2-2-2-2:b1@1 > K11:L7:w1-1-1-2-2-2-2:b1@2 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4
K11:L8:w1-1-1-1-1-2-2-2,79,11,8,1,1,12,3775,13,1,10,5,7.594587727099479,K11:L8:w1-1-1-1-1-2-2-2:b1@0 > K10:L7:w1-1-1-1-2-2-2:b1@1 > K9:L6:w1-1-1-2-2-2:b1@2 > K6:L4:w1-1-2-2:b1@3 > K3:L2:w1-2:b1@4
K11:L8:w1-1-1-1-1-3-1-2,80,11,8,1,0,12,3391,12,1,18,7,7.595694485402536,K15:L10:w1-1-1-1-1-3-1-2-1-3:b1@0 > K14:L9:w1-1-1-1-3-1-2-1-3:b1@1 > K9:L6:w1-1-1-3-1-2:b1@2 > K3:L2:w1-2:b1@6 > K5:L4:w1-1-1-2:b1@12 > K4:L3:w1-1-2:b1@13 > K3:L2:w1-2:b1@14
K11:L8:w1-1-1-1-1-3-1-2,80,11,8,1,1,12,3391,13,1,9,4,7.594630693201549,K11:L8:w1-1-1-1-1-3-1-2:b1@0 > K10:L7:w1-1-1-1-3-1-2:b1@1 > K9:L6:w1-1-1-3-1-2:b1@2 > K3:L2:w1-2:b1@6
K11:L8:w1-1-1-1-2-1-1-3,81,11,8,1,0,12,671,10,1,24,12,19.554396423248882,K13:L9:w1-1-1-1-2-1-1-3-2:b1@0 > K12:L8:w1-1-1-2-1-1-3-2:b1@1 > K11:L7:w1-1-2-1-1-3-2:b1@2 > K3:L2:w1-2:b1@3 > K6:L4:w1-1-1-3:b1@9 > K11:L9:w1-1-1-1-1-1-1-2-2:b1@14 > K10:L8:w1-1-1-1-1-1-2-2:b1@15 > K9:L7:w1-1-1-1-1-2-2:b1@16 > K8:L6:w1-1-1-1-2-2:b1@17 > K7:L5:w1-1-1-2-2:b1@18 > K6:L4:w1-1-2-2:b1@19 > K3:L2:w1-2:b1@20
K11:L8:w1-1-1-1-2-1-1-3,81,11,8,1,1,12,671,13,1,14,4,8.544787077826726,K16:L11:w1-1-1-1-2-1-1-3-1-2-2:b1@0 > K15:L10:w1-1-1-2-1-1-3-1-2-2:b1@1 > K14:L9:w1-1-2-1-1-3-1-2-2:b1@2 > K3:L2:w1-2:b1@3
K11:L8:w1-1-1-1-2-1-2-2,82,11,8,1,0,12,415,9,1,9,5,5.708433734939759,K11:L8:w1-1-1-1-2-1-2-2:b1@0 > K10:L7:w1-1-1-2-1-2-2:b1@1 > K9:L6:w1-1-2-1-2-2:b1@2 > K3:L2:w1-2:b2@3 > K3:L2:w1-2:b1@5
