K,L,word,C_w,A,denominator,q_num,q_den,q_decimal,residue_bits,q_mod_2_power
18,12,1 1 1 1 2 3 1 3 1 1 1 2,1247953,18,-269297,-10487,2263,-4.63411400795,19,377631
18,12,1 1 1 1 2 3 2 1 1 1 1 3,1064657,18,-269297,-1064657,269297,-3.95346773265,19,85791
18,12,1 1 1 1 2 3 2 1 1 1 2 2,1097425,18,-269297,-156775,38471,-4.07514751371,19,53023
18,12,1 1 1 1 2 3 2 1 1 2 1 2,1146577,18,-269297,-1146577,269297,-4.2576671853,19,266015
18,12,1 1 1 1 2 3 2 1 2 1 1 2,1220305,18,-269297,-1220305,269297,-4.53144669269,19,61215
18,12,1 1 1 1 2 3 2 2 1 1 1 2,1330897,18,-269297,-1330897,269297,-4.94211595376,19,278303
18,12,1 1 1 1 2 4 1 1 1 2 1 2,1270993,18,-269297,-1270993,269297,-4.71967010401,19,379167
18,12,1 1 1 1 2 4 1 1 2 1 1 2,1344721,18,-269297,-192103,38471,-4.9934496114,19,174367
18,12,1 1 1 1 2 4 1 2 1 1 1 2,1455313,18,-269297,-1455313,269297,-5.40411887247,19,391455
18,12,1 1 1 1 3 1 1 1 1 3 1 3,786449,18,-269297,-786449,269297,-2.92037787276,19,473567
18,12,1 1 1 1 3 1 1 1 1 3 2 2,819217,18,-269297,-117031,38471,-3.04205765382,19,440799
18,12,1 1 1 1 3 1 1 1 1 4 1 2,868369,18,-269297,-868369,269297,-3.22457732541,19,129503
18,12,1 1 1 1 3 1 1 1 2 1 1 4,763921,18,-269297,-763921,269297,-2.83672302328,19,332255
18,12,1 1 1 1 3 1 1 1 2 1 2 3,780305,18,-269297,-780305,269297,-2.89756291381,19,53727
18,12,1 1 1 1 3 1 1 1 2 1 3 2,813073,18,-269297,-813073,269297,-3.01924269487,19,20959
18,12,1 1 1 1 3 1 1 1 2 2 1 3,804881,18,-269297,-114983,38471,-2.9888227496,19,160223
18,12,1 1 1 1 3 1 1 1 2 2 2 2,837649,18,-269297,-837649,269297,-3.11050253066,19,127455
18,12,1 1 1 1 3 1 1 1 2 3 1 2,886801,18,-269297,-886801,269297,-3.29302220225,19,340447
18,12,1 1 1 1 3 1 1 1 3 1 1 3,841745,18,-269297,-841745,269297,-3.1257125033,19,57823
18,12,1 1 1 1 3 1 1 1 3 1 2 2,874513,18,-269297,-874513,269297,-3.24739228436,19,25055
18,12,1 1 1 1 3 1 1 1 3 2 1 2,923665,18,-269297,-923665,269297,-3.42991195594,19,238047
18,12,1 1 1 1 3 1 1 1 4 1 1 2,997393,18,-269297,-997393,269297,-3.70369146333,19,33247
18,12,1 1 1 1 3 1 1 2 1 1 1 4,791569,18,-269297,-791569,269297,-2.93939033855,19,124383
18,12,1 1 1 1 3 1 1 2 1 1 2 3,807953,18,-269297,-26063,8687,-3.00023022908,19,370143
18,12,1 1 1 1 3 1 1 2 1 1 3 2,840721,18,-269297,-120103,38471,-3.12191001014,19,337375
18,12,1 1 1 1 3 1 1 2 1 2 1 3,832529,18,-269297,-832529,269297,-3.09149006487,19,476639
18,12,1 1 1 1 3 1 1 2 1 2 2 2,865297,18,-269297,-865297,269297,-3.21316984593,19,443871
18,12,1 1 1 1 3 1 1 2 1 3 1 2,914449,18,-269297,-914449,269297,-3.39568951752,19,132575
18,12,1 1 1 1 3 1 1 2 2 1 1 3,869393,18,-269297,-124199,38471,-3.22837981856,19,374239
18,12,1 1 1 1 3 1 1 2 2 1 2 2,902161,18,-269297,-902161,269297,-3.35005959962,19,341471
18,12,1 1 1 1 3 1 1 2 2 2 1 2,951313,18,-269297,-951313,269297,-3.53257927121,19,30175
18,12,1 1 1 1 3 1 1 2 3 1 1 2,1025041,18,-269297,-1025041,269297,-3.8063587786,19,349663
18,12,1 1 1 1 3 1 1 3 1 1 1 3,924689,18,-269297,-924689,269297,-3.4337144491,19,482783
18,12,1 1 1 1 3 1 1 3 1 1 2 2,957457,18,-269297,-56321,15841,-3.55539423016,19,450015
18,12,1 1 1 1 3 1 1 3 1 2 1 2,1006609,18,-269297,-1006609,269297,-3.73791390175,19,138719
18,12,1 1 1 1 3 1 1 3 2 1 1 2,1080337,18,-269297,-1080337,269297,-4.01169340914,19,458207
18,12,1 1 1 1 3 1 1 4 1 1 1 2,1190929,18,-269297,-1190929,269297,-4.42236267021,19,151007
18,12,1 1 1 1 3 1 2 1 1 1 1 4,833041,18,-269297,-833041,269297,-3.09339131145,19,336863
18,12,1 1 1 1 3 1 2 1 1 1 2 3,849425,18,-269297,-849425,269297,-3.15423120198,19,58335
18,12,1 1 1 1 3 1 2 1 1 1 3 2,882193,18,-269297,-882193,269297,-3.27591098304,19,25567
18,12,1 1 1 1 3 1 2 1 1 2 1 3,874001,18,-269297,-874001,269297,-3.24549103778,19,164831
18,12,1 1 1 1 3 1 2 1 1 2 2 2,906769,18,-269297,-906769,269297,-3.36717081884,19,132063
18,12,1 1 1 1 3 1 2 1 1 3 1 2,955921,18,-269297,-955921,269297,-3.54969049043,19,345055
18,12,1 1 1 1 3 1 2 1 2 1 1 3,910865,18,-269297,-910865,269297,-3.38238079147,19,62431
18,12,1 1 1 1 3 1 2 1 2 1 2 2,943633,18,-269297,-943633,269297,-3.50406057253,19,29663
18,12,1 1 1 1 3 1 2 1 2 2 1 2,992785,18,-269297,-992785,269297,-3.68658024412,19,242655
18,12,1 1 1 1 3 1 2 1 3 1 1 2,1066513,18,-269297,-152359,38471,-3.9603597515,19,37855
18,12,1 1 1 1 3 1 2 2 1 1 1 3,966161,18,-269297,-8119,2263,-3.58771542201,19,170975
18,12,1 1 1 1 3 1 2 2 1 1 2 2,998929,18,-269297,-998929,269297,-3.70939520307,19,138207
18,12,1 1 1 1 3 1 2 2 1 2 1 2,1048081,18,-269297,-1048081,269297,-3.89191487466,19,351199
18,12,1 1 1 1 3 1 2 2 2 1 1 2,1121809,18,-269297,-1121809,269297,-4.16569438204,19,146399
18,12,1 1 1 1 3 1 2 3 1 1 1 2,1232401,18,-269297,-1232401,269297,-4.57636364312,19,363487
18,12,1 1 1 1 3 1 3 1 1 1 2 2,1081873,18,-269297,-1081873,269297,-4.01739714887,19,38879
18,12,1 1 1 1 3 1 3 1 1 2 1 2,1131025,18,-269297,-161575,38471,-4.19991682046,19,251871
18,12,1 1 1 1 3 1 3 1 2 1 1 2,1204753,18,-269297,-38863,8687,-4.47369632785,19,47071
18,12,1 1 1 1 3 1 3 2 1 1 1 2,1315345,18,-269297,-1315345,269297,-4.88436558892,19,264159
18,12,1 1 1 1 3 2 1 1 1 2 1 3,936209,18,-269297,-936209,269297,-3.47649249713,19,221407
18,12,1 1 1 1 3 2 1 1 1 2 2 2,968977,18,-269297,-968977,269297,-3.59817227819,19,188639
18,12,1 1 1 1 3 2 1 1 1 3 1 2,1018129,18,-269297,-145447,38471,-3.78069194978,19,401631
18,12,1 1 1 1 3 2 1 1 2 1 1 3,973073,18,-269297,-973073,269297,-3.61338225082,19,119007
18,12,1 1 1 1 3 2 1 1 2 1 2 2,1005841,18,-269297,-1005841,269297,-3.73506203188,19,86239
18,12,1 1 1 1 3 2 1 1 2 2 1 2,1054993,18,-269297,-1054993,269297,-3.91758170347,19,299231
18,12,1 1 1 1 3 2 1 1 3 1 1 2,1128721,18,-269297,-1128721,269297,-4.19136121086,19,94431
18,12,1 1 1 1 3 2 1 2 1 1 1 3,1028369,18,-269297,-1028369,269297,-3.81871688136,19,227551
18,12,1 1 1 1 3 2 1 2 1 1 2 2,1061137,18,-269297,-151591,38471,-3.94039666242,19,194783
18,12,1 1 1 1 3 2 1 2 1 2 1 2,1110289,18,-269297,-1110289,269297,-4.12291633401,19,407775
18,12,1 1 1 1 3 2 1 2 2 1 1 2,1184017,18,-269297,-1184017,269297,-4.39669584139,19,202975
18,12,1 1 1 1 3 2 1 3 1 1 1 2,1294609,18,-269297,-1294609,269297,-4.80736510247,19,420063
18,12,1 1 1 1 3 2 2 1 1 1 2 2,1144081,18,-269297,-1144081,269297,-4.24839860823,19,95455
18,12,1 1 1 1 3 2 2 1 1 2 1 2,1193233,18,-269297,-1193233,269297,-4.43091827982,19,308447
18,12,1 1 1 1 3 2 2 1 2 1 1 2,1266961,18,-269297,-1266961,269297,-4.7046977872,19,103647
18,12,1 1 1 1 3 2 2 2 1 1 1 2,1377553,18,-269297,-1377553,269297,-5.11536704828,19,320735
18,12,1 1 1 1 3 3 1 1 1 2 1 2,1317649,18,-269297,-1317649,269297,-4.89292119853,19,421599
18,12,1 1 1 1 3 3 1 1 2 1 1 2,1391377,18,-269297,-1391377,269297,-5.16670070591,19,216799
18,12,1 1 1 1 3 3 1 2 1 1 1 2,1501969,18,-269297,-214567,38471,-5.57736996699,19,433887
18,12,1 1 1 1 4 1 1 1 2 1 1 3,1066385,18,-269297,-1066385,269297,-3.95988443986,19,203871
18,12,1 1 1 1 4 1 1 1 2 1 2 2,1099153,18,-269297,-1099153,269297,-4.08156422092,19,171103
18,12,1 1 1 1 4 1 1 1 2 2 1 2,1148305,18,-269297,-1148305,269297,-4.26408389251,19,384095
18,12,1 1 1 1 4 1 1 1 3 1 1 2,1222033,18,-269297,-1222033,269297,-4.53786339989,19,179295
18,12,1 1 1 1 4 1 1 2 1 1 1 3,1121681,18,-269297,-1121681,269297,-4.16521907039,19,312415
18,12,1 1 1 1 4 1 1 2 1 1 2 2,1154449,18,-269297,-1154449,269297,-4.28689885145,19,279647
18,12,1 1 1 1 4 1 1 2 1 2 1 2,1203601,18,-269297,-171943,38471,-4.46941852304,19,492639
18,12,1 1 1 1 4 1 1 2 2 1 1 2,1277329,18,-269297,-75137,15841,-4.74319803043,19,287839
18,12,1 1 1 1 4 1 1 3 1 1 1 2,1387921,18,-269297,-1387921,269297,-5.1538672915,19,504927
18,12,1 1 1 1 4 1 2 1 1 1 2 2,1237393,18,-269297,-1237393,269297,-4.59490079726,19,180319
18,12,1 1 1 1 4 1 2 1 1 2 1 2,1286545,18,-269297,-1286545,269297,-4.77742046885,19,393311
18,12,1 1 1 1 4 1 2 1 2 1 1 2,1360273,18,-269297,-1360273,269297,-5.05119997623,19,188511
18,12,1 1 1 1 4 1 2 2 1 1 1 2,1470865,18,-269297,-1470865,269297,-5.46186923731,19,405599
18,12,1 1 1 1 4 2 1 1 1 2 1 2,1410961,18,-269297,-1410961,269297,-5.23942338756,19,506463
18,12,1 1 1 1 4 2 1 1 2 1 1 2,1484689,18,-269297,-1484689,269297,-5.51320289494,19,301663
18,12,1 1 1 1 4 2 1 2 1 1 1 2,1595281,18,-269297,-1595281,269297,-5.92387215602,19,518751
18,12,1 1 1 1 5 1 1 1 2 1 1 2,1671313,18,-269297,-238759,38471,-6.20620727301,19,471391
18,12,1 1 1 1 5 1 1 2 1 1 1 2,1781905,18,-269297,-1781905,269297,-6.61687653409,19,164191
18,12,1 1 1 2 1 1 1 2 1 1 1 5,661505,18,-269297,-661505,269297,-2.45641429351,19,455407
18,12,1 1 1 2 1 1 1 2 1 1 2 4,669697,18,-269297,-95671,38471,-2.48683423878,19,316143
18,12,1 1 1 2 1 1 1 2 1 1 3 3,686081,18,-269297,-686081,269297,-2.54767412931,19,37615
18,12,1 1 1 2 1 1 1 2 1 1 4 2,718849,18,-269297,-718849,269297,-2.66935391037,19,4847
18,12,1 1 1 2 1 1 1 2 1 2 1 4,681985,18,-269297,-681985,269297,-2.53246415667,19,107247
18,12,1 1 1 2 1 1 1 2 1 2 2 3,698369,18,-269297,-99767,38471,-2.5933040472,19,353007
18,12,1 1 1 2 1 1 1 2 1 2 3 2,731137,18,-269297,-731137,269297,-2.71498382826,19,320239
18,12,1 1 1 2 1 1 1 2 1 3 1 3,722945,18,-269297,-722945,269297,-2.684563883,19,459503
18,12,1 1 1 2 1 1 1 2 1 3 2 2,755713,18,-269297,-107959,38471,-2.80624366406,19,426735
18,12,1 1 1 2 1 1 1 2 1 4 1 2,804865,18,-269297,-47345,15841,-2.98876333565,19,115439
18,12,1 1 1 2 1 1 1 2 2 1 1 4,700417,18,-269297,-41201,15841,-2.60090903352,19,318191
18,12,1 1 1 2 1 1 1 2 2 1 2 3,716801,18,-269297,-716801,269297,-2.66174892405,19,39663
18,12,1 1 1 2 1 1 1 2 2 1 3 2,749569,18,-269297,-749569,269297,-2.78342870511,19,6895
18,12,1 1 1 2 1 1 1 2 2 2 1 3,741377,18,-269297,-105911,38471,-2.75300875985,19,146159
18,12,1 1 1 2 1 1 1 2 2 2 2 2,774145,18,-269297,-774145,269297,-2.8746885409,19,113391
18,12,1 1 1 2 1 1 1 2 2 3 1 2,823297,18,-269297,-823297,269297,-3.05720821249,19,326383
18,12,1 1 1 2 1 1 1 2 3 1 1 3,778241,18,-269297,-778241,269297,-2.88989851354,19,43759
18,12,1 1 1 2 1 1 1 2 3 1 2 2,811009,18,-269297,-811009,269297,-3.0115782946,19,10991
18,12,1 1 1 2 1 1 1 2 3 2 1 2,860161,18,-269297,-860161,269297,-3.19409796619,19,223983
18,12,1 1 1 2 1 1 1 2 4 1 1 2,933889,18,-269297,-12793,3689,-3.46787747357,19,19183
18,12,1 1 1 2 1 1 1 3 1 1 1 4,728065,18,-269297,-728065,269297,-2.70357634879,19,110319
18,12,1 1 1 2 1 1 1 3 1 1 2 3,744449,18,-269297,-744449,269297,-2.76441623932,19,356079
18,12,1 1 1 2 1 1 1 3 1 1 3 2,777217,18,-269297,-111031,38471,-2.88609602038,19,323311
18,12,1 1 1 2 1 1 1 3 1 2 1 3,769025,18,-269297,-769025,269297,-2.85567607511,19,462575
18,12,1 1 1 2 1 1 1 3 1 2 2 2,801793,18,-269297,-801793,269297,-2.97735585617,19,429807
18,12,1 1 1 2 1 1 1 3 1 3 1 2,850945,18,-269297,-850945,269297,-3.15987552776,19,118511
18,12,1 1 1 2 1 1 1 3 2 1 1 3,805889,18,-269297,-115127,38471,-2.99256582881,19,360175
18,12,1 1 1 2 1 1 1 3 2 1 2 2,838657,18,-269297,-838657,269297,-3.11424560987,19,327407
18,12,1 1 1 2 1 1 1 3 2 2 1 2,887809,18,-269297,-28639,8687,-3.29676528146,19,16111
18,12,1 1 1 2 1 1 1 3 3 1 1 2,961537,18,-269297,-56561,15841,-3.57054478884,19,335599
18,12,1 1 1 2 1 1 1 4 1 1 1 3,861185,18,-269297,-861185,269297,-3.19790045934,19,468719
18,12,1 1 1 2 1 1 1 4 1 1 2 2,893953,18,-269297,-893953,269297,-3.3195802404,19,435951
18,12,1 1 1 2 1 1 1 4 1 2 1 2,943105,18,-269297,-943105,269297,-3.50209991199,19,124655
18,12,1 1 1 2 1 1 1 4 2 1 1 2,1016833,18,-269297,-1016833,269297,-3.77587941938,19,444143
18,12,1 1 1 2 1 1 2 1 1 1 2 4,690433,18,-269297,-690433,269297,-2.56383472523,19,160239
18,12,1 1 1 2 1 1 2 1 1 1 3 3,706817,18,-269297,-706817,269297,-2.62467461576,19,405999
18,12,1 1 1 2 1 1 2 1 1 1 4 2,739585,18,-269297,-6215,2263,-2.74635439682,19,373231
18,12,1 1 1 2 1 1 2 1 1 2 1 4,702721,18,-269297,-702721,269297,-2.60946464313,19,475631
18,12,1 1 1 2 1 1 2 1 1 2 2 3,719105,18,-269297,-719105,269297,-2.67030453366,19,197103
18,12,1 1 1 2 1 1 2 1 1 2 3 2,751873,18,-269297,-751873,269297,-2.79198431472,19,164335
18,12,1 1 1 2 1 1 2 1 1 3 1 3,743681,18,-269297,-743681,269297,-2.76156436945,19,303599
18,12,1 1 1 2 1 1 2 1 1 3 2 2,776449,18,-269297,-776449,269297,-2.88324415051,19,270831
18,12,1 1 1 2 1 1 2 1 1 4 1 2,825601,18,-269297,-117943,38471,-3.0657638221,19,483823
18,12,1 1 1 2 1 1 2 1 2 1 1 4,721153,18,-269297,-23263,8687,-2.67790951997,19,162287
18,12,1 1 1 2 1 1 2 1 2 1 2 3,737537,18,-269297,-737537,269297,-2.7387494105,19,408047
18,12,1 1 1 2 1 1 2 1 2 1 3 2,770305,18,-269297,-770305,269297,-2.86042919156,19,375279
18,12,1 1 1 2 1 1 2 1 2 2 1 3,762113,18,-269297,-762113,269297,-2.8300092463,19,514543
18,12,1 1 1 2 1 1 2 1 2 2 2 2,794881,18,-269297,-794881,269297,-2.95168902736,19,481775
18,12,1 1 1 2 1 1 2 1 2 3 1 2,844033,18,-269297,-49649,15841,-3.13420869895,19,170479
18,12,1 1 1 2 1 1 2 1 3 1 1 3,798977,18,-269297,-798977,269297,-2.96689899999,19,412143
18,12,1 1 1 2 1 1 2 1 3 1 2 2,831745,18,-269297,-831745,269297,-3.08857878105,19,379375
18,12,1 1 1 2 1 1 2 1 3 2 1 2,880897,18,-269297,-880897,269297,-3.27109845264,19,68079
18,12,1 1 1 2 1 1 2 1 4 1 1 2,954625,18,-269297,-136375,38471,-3.54487796002,19,387567
18,12,1 1 1 2 1 1 2 2 1 1 1 4,748801,18,-269297,-748801,269297,-2.78057683524,19,478703
18,12,1 1 1 2 1 1 2 2 1 1 2 3,765185,18,-269297,-765185,269297,-2.84141672577,19,200175
18,12,1 1 1 2 1 1 2 2 1 1 3 2,797953,18,-269297,-797953,269297,-2.96309650683,19,167407
18,12,1 1 1 2 1 1 2 2 1 2 1 3,789761,18,-269297,-112823,38471,-2.93267656157,19,306671
18,12,1 1 1 2 1 1 2 2 1 2 2 2,822529,18,-269297,-822529,269297,-3.05435634263,19,273903
18,12,1 1 1 2 1 1 2 2 1 3 1 2,871681,18,-269297,-871681,269297,-3.23687601421,19,486895
18,12,1 1 1 2 1 1 2 2 2 1 1 3,826625,18,-269297,-48625,15841,-3.06956631526,19,204271
18,12,1 1 1 2 1 1 2 2 2 1 2 2,859393,18,-269297,-859393,269297,-3.19124609632,19,171503
18,12,1 1 1 2 1 1 2 2 2 2 1 2,908545,18,-269297,-908545,269297,-3.37376576791,19,384495
18,12,1 1 1 2 1 1 2 2 3 1 1 2,982273,18,-269297,-982273,269297,-3.64754527529,19,179695
18,12,1 1 1 2 1 1 2 3 1 1 1 3,881921,18,-269297,-881921,269297,-3.2749009458,19,312815
18,12,1 1 1 2 1 1 2 3 1 1 2 2,914689,18,-269297,-914689,269297,-3.39658072686,19,280047
18,12,1 1 1 2 1 1 2 3 1 2 1 2,963841,18,-269297,-963841,269297,-3.57910039844,19,493039
18,12,1 1 1 2 1 1 2 3 2 1 1 2,1037569,18,-269297,-1037569,269297,-3.85287990583,19,288239
18,12,1 1 1 2 1 1 3 1 1 1 2 3,806657,18,-269297,-806657,269297,-2.99541769867,19,412655
18,12,1 1 1 2 1 1 3 1 1 1 3 2,839425,18,-269297,-839425,269297,-3.11709747973,19,379887
18,12,1 1 1 2 1 1 3 1 1 2 1 3,831233,18,-269297,-831233,269297,-3.08667753447,19,519151
18,12,1 1 1 2 1 1 3 1 1 2 2 2,864001,18,-269297,-27871,8687,-3.20835731553,19,486383
18,12,1 1 1 2 1 1 3 1 1 3 1 2,913153,18,-269297,-913153,269297,-3.39087698712,19,175087
18,12,1 1 1 2 1 1 3 1 2 1 1 3,868097,18,-269297,-868097,269297,-3.22356728816,19,416751
18,12,1 1 1 2 1 1 3 1 2 1 2 2,900865,18,-269297,-128695,38471,-3.34524706922,19,383983
18,12,1 1 1 2 1 1 3 1 2 2 1 2,950017,18,-269297,-950017,269297,-3.52776674081,19,72687
18,12,1 1 1 2 1 1 3 1 3 1 1 2,1023745,18,-269297,-1023745,269297,-3.80154624819,19,392175
18,12,1 1 1 2 1 1 3 2 1 1 1 3,923393,18,-269297,-923393,269297,-3.4289019187,19,1007
18,12,1 1 1 2 1 1 3 2 1 1 2 2,956161,18,-269297,-956161,269297,-3.55058169976,19,492527
18,12,1 1 1 2 1 1 3 2 1 2 1 2,1005313,18,-269297,-1005313,269297,-3.73310137135,19,181231
18,12,1 1 1 2 1 1 3 2 2 1 1 2,1079041,18,-269297,-63473,15841,-4.00688087873,19,500719
18,12,1 1 1 2 1 1 4 1 1 1 2 2,1039105,18,-269297,-1039105,269297,-3.85858364557,19,393199
18,12,1 1 1 2 1 1 4 1 1 2 1 2,1088257,18,-269297,-1088257,269297,-4.04110331716,19,81903
18,12,1 1 1 2 1 1 4 1 2 1 1 2,1161985,18,-269297,-1161985,269297,-4.31488282454,19,401391
18,12,1 1 1 2 1 2 1 1 1 2 1 4,733825,18,-269297,-733825,269297,-2.7249653728,19,503919
18,12,1 1 1 2 1 2 1 1 1 2 2 3,750209,18,-269297,-750209,269297,-2.78580526333,19,225391
18,12,1 1 1 2 1 2 1 1 1 2 3 2,782977,18,-269297,-782977,269297,-2.90748504439,19,192623
18,12,1 1 1 2 1 2 1 1 1 3 1 3,774785,18,-269297,-774785,269297,-2.87706509913,19,331887
18,12,1 1 1 2 1 2 1 1 1 3 2 2,807553,18,-269297,-807553,269297,-2.99874488019,19,299119
18,12,1 1 1 2 1 2 1 1 1 4 1 2,856705,18,-269297,-856705,269297,-3.18126455178,19,512111
18,12,1 1 1 2 1 2 1 1 2 1 1 4,752257,18,-269297,-752257,269297,-2.79341024965,19,190575
18,12,1 1 1 2 1 2 1 1 2 1 2 3,768641,18,-269297,-768641,269297,-2.85425014018,19,436335
18,12,1 1 1 2 1 2 1 1 2 1 3 2,801409,18,-269297,-114487,38471,-2.97592992124,19,403567
18,12,1 1 1 2 1 2 1 1 2 2 1 3,793217,18,-269297,-793217,269297,-2.94550997597,19,18543
18,12,1 1 1 2 1 2 1 1 2 2 2 2,825985,18,-269297,-825985,269297,-3.06718975703,19,510063
18,12,1 1 1 2 1 2 1 1 2 3 1 2,875137,18,-269297,-875137,269297,-3.24970942862,19,198767
18,12,1 1 1 2 1 2 1 1 3 1 1 3,830081,18,-269297,-118583,38471,-3.08239972967,19,440431
18,12,1 1 1 2 1 2 1 1 3 1 2 2,862849,18,-269297,-862849,269297,-3.20407951073,19,407663
18,12,1 1 1 2 1 2 1 1 3 2 1 2,912001,18,-269297,-912001,269297,-3.38659918232,19,96367
18,12,1 1 1 2 1 2 1 1 4 1 1 2,985729,18,-269297,-985729,269297,-3.6603786897,19,415855
18,12,1 1 1 2 1 2 1 2 1 1 1 4,779905,18,-269297,-111415,38471,-2.89607756492,19,506991
18,12,1 1 1 2 1 2 1 2 1 1 2 3,796289,18,-269297,-796289,269297,-2.95691745545,19,228463
18,12,1 1 1 2 1 2 1 2 1 1 3 2,829057,18,-269297,-829057,269297,-3.07859723651,19,195695
18,12,1 1 1 2 1 2 1 2 1 2 1 3,820865,18,-269297,-820865,269297,-3.04817729124,19,334959
18,12,1 1 1 2 1 2 1 2 1 2 2 2,853633,18,-269297,-853633,269297,-3.1698570723,19,302191
18,12,1 1 1 2 1 2 1 2 1 3 1 2,902785,18,-269297,-53105,15841,-3.35237674389,19,515183
18,12,1 1 1 2 1 2 1 2 2 1 1 3,857729,18,-269297,-857729,269297,-3.18506704494,19,232559
18,12,1 1 1 2 1 2 1 2 2 1 2 2,890497,18,-269297,-890497,269297,-3.306746826,19,199791
18,12,1 1 1 2 1 2 1 2 2 2 1 2,939649,18,-269297,-939649,269297,-3.48926649758,19,412783
18,12,1 1 1 2 1 2 1 2 3 1 1 2,1013377,18,-269297,-1013377,269297,-3.76304600497,19,207983
18,12,1 1 1 2 1 2 1 3 1 1 1 3,913025,18,-269297,-913025,269297,-3.39040167547,19,341103
18,12,1 1 1 2 1 2 1 3 1 1 2 2,945793,18,-269297,-945793,269297,-3.51208145653,19,308335
18,12,1 1 1 2 1 2 1 3 1 2 1 2,994945,18,-269297,-4585,1241,-3.69460112812,19,521327
18,12,1 1 1 2 1 2 1 3 2 1 1 2,1068673,18,-269297,-1068673,269297,-3.96838063551,19,316527
18,12,1 1 1 2 1 2 2 1 1 1 2 3,837761,18,-269297,-837761,269297,-3.11091842835,19,440943
18,12,1 1 1 2 1 2 2 1 1 1 3 2,870529,18,-269297,-870529,269297,-3.23259820941,19,408175
18,12,1 1 1 2 1 2 2 1 1 2 1 3,862337,18,-269297,-123191,38471,-3.20217826415,19,23151
18,12,1 1 1 2 1 2 2 1 1 2 2 2,895105,18,-269297,-895105,269297,-3.32385804521,19,514671
18,12,1 1 1 2 1 2 2 1 1 3 1 2,944257,18,-269297,-944257,269297,-3.5063777168,19,203375
18,12,1 1 1 2 1 2 2 1 2 1 1 3,899201,18,-269297,-899201,269297,-3.33906801784,19,445039
18,12,1 1 1 2 1 2 2 1 2 1 2 2,931969,18,-269297,-931969,269297,-3.4607477989,19,412271
18,12,1 1 1 2 1 2 2 1 2 2 1 2,981121,18,-269297,-57713,15841,-3.64326747049,19,100975
18,12,1 1 1 2 1 2 2 1 3 1 1 2,1054849,18,-269297,-1054849,269297,-3.91704697787,19,420463
18,12,1 1 1 2 1 2 2 2 1 1 1 3,954497,18,-269297,-954497,269297,-3.54440264838,19,29295
18,12,1 1 1 2 1 2 2 2 1 1 2 2,987265,18,-269297,-987265,269297,-3.66608242944,19,520815
18,12,1 1 1 2 1 2 2 2 1 2 1 2,1036417,18,-269297,-1036417,269297,-3.84860210103,19,209519
18,12,1 1 1 2 1 2 2 2 2 1 1 2,1110145,18,-269297,-1110145,269297,-4.12238160841,19,4719
18,12,1 1 1 2 1 2 3 1 1 1 2 2,1070209,18,-269297,-152887,38471,-3.97408437524,19,421487
18,12,1 1 1 2 1 2 3 1 1 2 1 2,1119361,18,-269297,-1119361,269297,-4.15660404683,19,110191
18,12,1 1 1 2 1 2 3 1 2 1 1 2,1193089,18,-269297,-1193089,269297,-4.43038355422,19,429679
18,12,1 1 1 2 1 3 1 1 1 2 2 2,957313,18,-269297,-136759,38471,-3.55485950456,19,46959
18,12,1 1 1 2 1 3 1 1 1 3 1 2,1006465,18,-269297,-1006465,269297,-3.73737917615,19,259951
18,12,1 1 1 2 1 3 1 1 2 1 1 3,961409,18,-269297,-961409,269297,-3.57006947719,19,501615
18,12,1 1 1 2 1 3 1 1 2 1 2 2,994177,18,-269297,-58481,15841,-3.69174925825,19,468847
18,12,1 1 1 2 1 3 1 1 2 2 1 2,1043329,18,-269297,-149047,38471,-3.87426892984,19,157551
18,12,1 1 1 2 1 3 1 1 3 1 1 2,1117057,18,-269297,-1117057,269297,-4.14804843723,19,477039
18,12,1 1 1 2 1 3 1 2 1 1 1 3,1016705,18,-269297,-1016705,269297,-3.77540410773,19,85871
18,12,1 1 1 2 1 3 1 2 1 1 2 2,1049473,18,-269297,-1049473,269297,-3.89708388879,19,53103
18,12,1 1 1 2 1 3 1 2 1 2 1 2,1098625,18,-269297,-64625,15841,-4.07960356038,19,266095
18,12,1 1 1 2 1 3 1 2 2 1 1 2,1172353,18,-269297,-167479,38471,-4.35338306777,19,61295
18,12,1 1 1 2 1 3 2 1 1 1 2 2,1132417,18,-269297,-1132417,269297,-4.2050858346,19,478063
18,12,1 1 1 2 1 3 2 1 1 2 1 2,1181569,18,-269297,-1181569,269297,-4.38760550619,19,166767
18,12,1 1 1 2 1 3 2 1 2 1 1 2,1255297,18,-269297,-73841,15841,-4.66138501357,19,486255
18,12,1 1 1 2 1 4 1 1 2 1 1 2,1379713,18,-269297,-1379713,269297,-5.12338793228,19,75119
18,12,1 1 1 2 2 1 1 1 2 2 1 3,839873,18,-269297,-839873,269297,-3.11876107049,19,60975
18,12,1 1 1 2 2 1 1 1 2 2 2 2,872641,18,-269297,-124663,38471,-3.24044085155,19,28207
18,12,1 1 1 2 2 1 1 1 2 3 1 2,921793,18,-269297,-921793,269297,-3.42296052314,19,241199
18,12,1 1 1 2 2 1 1 1 3 1 1 3,876737,18,-269297,-876737,269297,-3.25565082418,19,482863
18,12,1 1 1 2 2 1 1 1 3 1 2 2,909505,18,-269297,-909505,269297,-3.37733060524,19,450095
18,12,1 1 1 2 2 1 1 1 3 2 1 2,958657,18,-269297,-136951,38471,-3.55985027683,19,138799
