src,dst,count,source_events,empirical_probability
K6:L4:b1,K14:L12:b1,8,14347,0.000557607862270858
K3:L2:b1,K14:L13:b1,8,50343,0.00015890987823530581
K9:L6:b1,K15:L12:b1,8,6235,0.0012830793905372895
K6:L4:b2,K10:L7:b1,8,617,0.012965964343598054
K15:L12:b1,K8:L6:b2,8,1577,0.0050729232720355105
K15:L14:b1,K16:L14:b1,8,42,0.19047619047619047
K6:L4:b1,K16:L14:b1,8,14347,0.000557607862270858
K10:L9:b1,K16:L12:b1,7,78,0.08974358974358974
K6:L4:b1,K12:L10:b1,7,14347,0.0004879068794870008
K16:L11:b1,K14:L9:b1,7,7076,0.0009892594686263425
K9:L6:b1,K14:L11:b1,7,6235,0.0011226944667201283
K14:L13:b1,K16:L14:b1,7,57,0.12280701754385964
K14:L13:b1,K16:L13:b1,7,57,0.12280701754385964
K9:L6:b1,K12:L9:b1,6,6235,0.0009623095429029671
K3:L2:b1,K12:L11:b1,6,50343,0.00011918240867647935
K6:L4:b1,K13:L11:b1,6,14347,0.00041820589670314354
K13:L12:b1,K16:L13:b1,6,64,0.09375
K13:L12:b1,K16:L12:b1,6,64,0.09375
K15:L11:b1,K14:L9:b1,6,4915,0.0012207527975584944
K15:L10:b1,K16:L11:b1,6,10809,0.0005550929780738274
K3:L2:b6,K3:L2:b5,6,6,1.0
K9:L6:b1,K8:L6:b1,5,6235,0.0008019246190858059
K9:L6:b1,K12:L8:b1,5,6235,0.0008019246190858059
K9:L6:b1,K15:L11:b1,5,6235,0.0008019246190858059
K11:L9:b1,K16:L13:b1,5,388,0.01288659793814433
K9:L6:b1,K13:L10:b1,5,6235,0.0008019246190858059
K12:L11:b1,K16:L11:b1,5,66,0.07575757575757576
K14:L10:b1,K9:L6:b2,5,4733,0.0010564124234100994
K15:L10:b1,K13:L9:b1,5,10809,0.0004625774817281895
K16:L11:b1,K3:L2:b6,5,7076,0.0007066139061616733
K4:L3:b4,K3:L2:b1,5,5,1.0
K9:L6:b2,K9:L6:b1,4,84,0.047619047619047616
K3:L2:b1,K9:L6:b2,4,50343,7.945493911765291e-05
K9:L8:b1,K16:L13:b1,4,95,0.042105263157894736
K9:L6:b1,K13:L9:b1,4,6235,0.0006415396952686447
K9:L6:b1,K10:L7:b1,4,6235,0.0006415396952686447
K10:L7:b1,K16:L11:b1,4,3416,0.00117096018735363
K10:L8:b1,K16:L13:b1,4,423,0.009456264775413711
K9:L6:b1,K11:L8:b1,4,6235,0.0006415396952686447
K10:L9:b1,K16:L11:b1,4,78,0.05128205128205128
K9:L6:b1,K7:L5:b1,4,6235,0.0006415396952686447
K12:L11:b1,K16:L13:b1,4,66,0.06060606060606061
K13:L9:b1,K6:L4:b3,4,4707,0.0008497981729339282
K9:L6:b1,K11:L7:b1,4,6235,0.0006415396952686447
K6:L4:b3,K3:L2:b1,4,6,0.6666666666666666
K14:L10:b1,K4:L3:b3,4,4733,0.0008451299387280794
K16:L11:b1,K12:L8:b1,4,7076,0.0005652911249293386
K15:L10:b1,K10:L7:b1,4,10809,0.0003700619853825516
K15:L11:b1,K11:L8:b1,4,4915,0.0008138351983723296
K15:L10:b1,K15:L10:b1,4,10809,0.0003700619853825516
K13:L10:b1,K4:L3:b4,4,1558,0.0025673940949935813
K14:L9:b1,K13:L9:b1,4,12291,0.00032544137987145064
K16:L11:b1,K9:L6:b2,4,7076,0.0005652911249293386
K3:L2:b1,K8:L7:b2,3,50343,5.9591204338239674e-05
K15:L11:b1,K13:L9:b1,3,4915,0.0006103763987792472
K11:L10:b1,K16:L11:b1,3,77,0.03896103896103896
K11:L7:b1,K8:L6:b1,3,9499,0.00031582271818086113
K15:L11:b1,K10:L7:b2,3,4915,0.0006103763987792472
K13:L11:b1,K6:L5:b3,3,413,0.007263922518159807
K6:L5:b3,K5:L4:b1,3,3,1.0
K6:L4:b1,K9:L8:b1,3,14347,0.00020910294835157177
K13:L12:b1,K16:L14:b1,3,64,0.046875
K14:L9:b1,K11:L8:b1,3,12291,0.000244081034903588
K14:L9:b1,K4:L3:b3,3,12291,0.000244081034903588
K16:L11:b1,K8:L6:b1,3,7076,0.00042396834369700395
K3:L2:b1,K9:L7:b2,3,50343,5.9591204338239674e-05
K13:L9:b1,K15:L10:b1,3,4707,0.0006373486297004461
K3:L2:b1,K3:L2:b5,3,50343,5.9591204338239674e-05
K9:L7:b1,K16:L11:b1,3,1163,0.0025795356835769563
K15:L11:b1,K12:L8:b1,3,4915,0.0006103763987792472
K15:L11:b1,K8:L6:b1,3,4915,0.0006103763987792472
K15:L11:b1,K15:L10:b1,3,4915,0.0006103763987792472
K15:L11:b1,K9:L6:b2,3,4915,0.0006103763987792472
K15:L12:b1,K9:L7:b2,3,1577,0.0019023462270133164
K14:L9:b1,K6:L4:b2,3,12291,0.000244081034903588
K9:L7:b1,K8:L6:b2,3,1163,0.0025795356835769563
K9:L6:b2,K11:L7:b1,2,84,0.023809523809523808
K13:L9:b1,K13:L9:b1,2,4707,0.0004248990864669641
K15:L11:b1,K11:L7:b1,2,4915,0.0004069175991861648
K11:L10:b1,K16:L13:b1,2,77,0.025974025974025976
K11:L7:b1,K9:L7:b1,2,9499,0.00021054847878724077
K12:L8:b1,K9:L6:b1,2,4829,0.0004141644232760406
K6:L4:b3,K6:L4:b2,2,6,0.3333333333333333
K11:L7:b1,K4:L3:b2,2,9499,0.00021054847878724077
K3:L2:b1,K6:L4:b3,2,50343,3.9727469558826454e-05
K13:L9:b1,K14:L10:b1,2,4707,0.0004248990864669641
K15:L11:b1,K15:L11:b1,2,4915,0.0004069175991861648
K6:L4:b2,K15:L10:b1,2,617,0.0032414910858995136
K12:L11:b1,K16:L14:b1,2,66,0.030303030303030304
K11:L10:b1,K16:L12:b1,2,77,0.025974025974025976
K9:L8:b1,K16:L12:b1,2,95,0.021052631578947368
K12:L11:b1,K16:L12:b1,2,66,0.030303030303030304
K15:L10:b1,K4:L3:b3,2,10809,0.0001850309926912758
K13:L9:b1,K12:L9:b1,2,4707,0.0004248990864669641
K14:L10:b1,K13:L9:b2,2,4733,0.0004225649693640397
K12:L8:b1,K14:L9:b1,2,4829,0.0004141644232760406
K14:L9:b1,K14:L10:b1,2,12291,0.00016272068993572532
K11:L7:b1,K10:L8:b1,2,9499,0.00021054847878724077
K14:L9:b1,K5:L4:b2,2,12291,0.00016272068993572532
K3:L2:b1,K8:L6:b2,2,50343,3.9727469558826454e-05
K16:L11:b1,K11:L7:b2,2,7076,0.0002826455624646693
K15:L11:b1,K7:L5:b3,2,4915,0.0004069175991861648
K7:L5:b3,K6:L4:b1,2,2,1.0
K16:L12:b1,K9:L6:b2,2,2845,0.00070298769771529
K9:L8:b1,K16:L11:b1,2,95,0.021052631578947368
K16:L13:b1,K9:L7:b2,2,833,0.0024009603841536613
K9:L6:b2,K14:L9:b1,1,84,0.011904761904761904
K9:L6:b2,K15:L10:b1,1,84,0.011904761904761904
K14:L9:b1,K7:L5:b2,1,12291,8.136034496786266e-05
K11:L7:b1,K14:L11:b1,1,9499,0.00010527423939362039
